window_idx,day,entry_bar,exit_bar,direction,exit_pnl,trigger,bars_held,clean_entry_prob
6,2024-07-15,81,269,call,-1006.5924981022151,time_stop,188,0.31510087847709656
6,2024-07-16,120,269,call,-367.4978515472624,time_stop,149,0.2967044711112976
6,2024-07-17,114,269,call,-608.5201945766129,time_stop,155,0.31160005927085876
6,2024-07-18,52,234,call,-1215.0100228262693,time_stop,182,0.32131797075271606
6,2024-07-22,77,269,call,-249.51300697773695,time_stop,192,0.2815797030925751
6,2024-07-23,74,269,call,-519.3446634591772,time_stop,195,0.3060782253742218
6,2024-07-25,120,269,call,386.9519380694127,time_stop,149,0.2987084984779358
6,2024-07-26,63,267,call,938.6681386648581,time_stop,204,0.31230485439300537
6,2024-07-29,118,269,call,572.9073417203663,time_stop,151,0.32288384437561035
6,2024-07-31,117,269,call,-289.29998070821165,time_stop,152,0.317712664604187
6,2024-08-06,107,269,call,819.6198177957579,time_stop,162,0.34781819581985474
6,2024-08-07,84,236,call,-978.0112495869398,time_stop,152,0.29877111315727234
6,2024-08-08,85,269,call,201.96163647435606,time_stop,184,0.32596197724342346
6,2024-08-09,80,269,call,-27.308178714396213,time_stop,189,0.31945517659187317
6,2024-08-12,80,269,call,-866.5869336282915,time_stop,189,0.2592541575431824
6,2024-08-13,93,269,call,1254.7500939927995,time_stop,176,0.3256329298019409
6,2024-08-15,99,269,call,761.6387946094717,time_stop,170,0.2940065562725067
6,2024-08-16,104,267,call,921.9992389390513,time_stop,163,0.3276340961456299
6,2024-08-19,119,269,call,549.8000199168921,time_stop,150,0.3238011598587036
6,2024-08-21,41,269,call,-537.1999803736805,time_stop,228,0.28492844104766846
6,2024-08-23,58,264,call,-1368.9507451078166,time_stop,206,0.32276254892349243
6,2024-08-27,108,269,call,62.18681901876744,time_stop,161,0.3041243255138397
6,2024-08-29,65,269,call,-243.09160646326353,time_stop,204,0.30043110251426697
6,2024-09-04,68,269,call,-1156.4432202238927,time_stop,201,0.32337984442710876
6,2024-09-05,72,269,call,-1134.334014332192,time_stop,197,0.30656707286834717
6,2024-09-09,53,269,call,-351.1516975968618,time_stop,216,0.2944195866584778
6,2024-09-12,119,269,call,2036.9677417008616,time_stop,150,0.28663328289985657
6,2024-09-13,97,269,call,-62.07965958266419,time_stop,172,0.31283047795295715
6,2024-09-16,50,269,call,-430.61251945495604,time_stop,219,0.28140512108802795
7,2024-09-17,82,269,call,-1141.0726312613513,time_stop,187,0.37041419744491577
7,2024-09-23,80,269,call,-654.1406620010018,time_stop,189,0.38869720697402954
7,2024-09-30,117,269,call,-202.94595154364646,time_stop,152,0.3618098199367523
7,2024-11-07,87,269,call,-116.43330508284271,time_stop,182,0.336913526058197
7,2024-11-08,59,269,call,1289.8404294833883,time_stop,210,0.36800897121429443
7,2024-11-18,106,269,call,-310.9199156630039,time_stop,163,0.3672460615634918
7,2024-11-19,116,269,call,1669.1515517612356,time_stop,153,0.363994300365448
7,2024-11-26,120,269,call,123.7701824893534,time_stop,149,0.3697592318058014
7,2024-11-29,33,209,call,1056.7644661693057,time_stop,176,0.4233019948005676
7,2024-12-04,101,269,call,-283.40003726482394,time_stop,168,0.39047038555145264
8,2024-12-11,117,269,call,242.24215341177683,time_stop,152,0.4087662696838379
8,2024-12-12,118,269,call,-824.2999898798763,time_stop,151,0.45470258593559265
8,2024-12-13,67,269,call,-802.8699881090969,time_stop,202,0.3389597237110138
8,2024-12-16,110,269,call,589.1800267656148,time_stop,159,0.4656125605106354
8,2024-12-17,92,269,call,-87.9500565391034,time_stop,177,0.3914102017879486
8,2024-12-24,120,209,call,1796.4933118065057,time_stop,89,0.4155988395214081
8,2024-12-26,113,269,call,-71.130026300326,time_stop,156,0.3903702199459076
8,2025-01-06,113,267,call,-1087.749999737367,time_stop,154,0.34793105721473694
8,2025-01-17,101,269,call,-56.84292113695142,time_stop,168,0.33880865573883057
8,2025-01-22,117,269,call,-351.40981600641226,time_stop,152,0.38231608271598816
8,2025-01-23,78,269,call,596.8267151764998,time_stop,191,0.3873012065887451
8,2025-01-24,112,269,call,-1023.5000142641366,time_stop,157,0.3637027144432068
8,2025-01-28,99,269,call,-48.75997680962085,time_stop,170,0.36290615797042847
8,2025-01-31,51,269,call,-1089.77354782835,time_stop,218,0.344530314207077
8,2025-02-06,120,269,call,-457.7339238502564,time_stop,149,0.3701322376728058
8,2025-02-11,75,269,call,-481.92335623706094,time_stop,194,0.345383882522583
8,2025-02-13,96,269,call,-424.55402782559395,time_stop,173,0.3387981355190277
8,2025-02-18,103,269,call,-791.0499516937882,time_stop,166,0.3536590039730072
8,2025-02-19,119,269,call,122.12005003273487,time_stop,150,0.4474024474620819
9,2025-03-19,106,269,call,-258.5999804675579,time_stop,163,0.3611362874507904
9,2025-03-20,120,269,call,-1037.1474444803139,time_stop,149,0.3114811182022095
9,2025-03-21,102,269,call,123.46532434088607,time_stop,167,0.31455808877944946
9,2025-03-24,108,269,call,-756.2000094830989,time_stop,161,0.3444909155368805
9,2025-03-26,104,252,call,-1137.2777603464601,time_stop,148,0.339275062084198
9,2025-03-27,119,269,call,-991.0898265887088,time_stop,150,0.33921346068382263
9,2025-04-07,65,269,call,-381.3753668125765,time_stop,204,0.40398842096328735
9,2025-04-08,67,269,put,3185.4300834514947,time_stop,202,0.18010301887989044
9,2025-04-10,64,269,call,-668.1666439731013,time_stop,205,0.3004312515258789
9,2025-04-11,37,269,put,-765.1898830746172,time_stop,232,0.2782030701637268
9,2025-04-23,89,269,call,-1085.2055299140166,time_stop,180,0.30683833360671997
9,2025-04-30,56,269,call,1162.8000000461936,time_stop,213,0.29703736305236816
9,2025-05-15,100,269,call,1562.3537753805804,time_stop,169,0.38191643357276917
9,2025-05-16,57,269,call,343.4837014112169,time_stop,212,0.3228774964809418
9,2025-05-19,112,269,call,847.7184644767888,time_stop,157,0.3425843119621277
9,2025-05-21,116,269,call,-1309.2109684091117,time_stop,153,0.33626413345336914
9,2025-05-27,104,269,call,1967.470201533958,time_stop,165,0.3465726375579834
9,2025-06-03,110,269,call,613.1986580718406,time_stop,159,0.3565148115158081
9,2025-06-04,102,269,call,-486.92003019332884,time_stop,167,0.34172412753105164
10,2025-06-06,79,269,call,-816.600023636222,time_stop,190,0.3751290440559387
10,2025-06-10,74,269,call,-548.731745801866,time_stop,195,0.3901166319847107
10,2025-06-11,114,269,call,-1023.4799679857492,time_stop,155,0.4323909282684326
10,2025-06-12,91,269,call,-497.62842743531996,time_stop,178,0.3685055673122406
10,2025-06-13,99,269,call,-275.4473281766762,time_stop,170,0.3296825587749481
10,2025-06-16,102,269,call,-965.2999517105519,time_stop,167,0.34724369645118713
10,2025-06-17,81,269,call,-919.901476854402,time_stop,188,0.37368452548980713
10,2025-06-18,117,269,call,-235.25784507527948,time_stop,152,0.37972575426101685
10,2025-06-25,75,269,call,-1223.056161756981,time_stop,194,0.3749258816242218
10,2025-06-26,113,269,call,171.4163373465803,time_stop,156,0.42788589000701904
10,2025-06-27,97,269,call,-713.7699786476046,time_stop,172,0.38758692145347595
10,2025-07-01,96,269,call,851.8161590987926,time_stop,173,0.36235833168029785
10,2025-07-02,119,269,call,240.93000849492847,time_stop,150,0.36486613750457764
10,2025-07-03,98,209,call,-338.505125323981,time_stop,111,0.40807995200157166
10,2025-07-07,110,269,call,-963.3824117467134,time_stop,159,0.363664835691452
10,2025-07-08,60,269,call,236.437500230968,time_stop,209,0.3444766104221344
10,2025-07-09,118,269,call,-191.89605621993542,time_stop,151,0.4225575029850006
10,2025-07-11,66,269,call,-352.3000187881291,time_stop,203,0.39662590622901917
10,2025-07-15,113,269,call,-646.9583146485189,time_stop,156,0.38169968128204346
10,2025-07-16,82,269,call,-298.8400225526094,time_stop,187,0.38279059529304504
10,2025-07-17,95,269,call,564.9000763319433,time_stop,174,0.3988245725631714
10,2025-07-18,88,269,call,-582.7221114374563,time_stop,181,0.37661316990852356
10,2025-07-21,116,269,call,-246.764010469029,time_stop,153,0.4138156771659851
10,2025-07-22,120,269,call,240.3737898793377,time_stop,149,0.3904520571231842
10,2025-07-23,61,268,call,1433.381848789345,time_stop,207,0.399689257144928
10,2025-07-24,81,269,call,-450.5306804031485,time_stop,188,0.39541834592819214
10,2025-07-25,113,269,call,881.6626073802547,time_stop,156,0.3918583393096924
10,2025-07-28,69,269,call,-1054.611096955804,time_stop,200,0.37793299555778503
10,2025-07-29,77,269,call,-1104.4999851547182,time_stop,192,0.37921297550201416
10,2025-07-30,91,269,call,210.55803210570738,time_stop,178,0.37995445728302
10,2025-07-31,78,269,call,-1076.9188197760336,time_stop,191,0.3661651909351349
10,2025-08-01,110,269,call,-978.7291575899969,time_stop,159,0.3948574662208557
10,2025-08-04,102,269,call,-200.24998048397117,time_stop,167,0.3737011253833771
10,2025-08-05,107,269,call,1012.0135660939278,time_stop,162,0.38057228922843933
10,2025-08-06,108,269,call,417.22002258919184,time_stop,161,0.40295153856277466
10,2025-08-07,75,236,call,-1183.5967334719114,time_stop,161,0.3458423316478729
10,2025-08-08,118,269,call,501.3000198833644,time_stop,151,0.3640570044517517
10,2025-08-11,105,269,call,-497.4000192791223,time_stop,164,0.37892869114875793
10,2025-08-12,110,269,call,723.0218953609858,time_stop,159,0.41458767652511597
10,2025-08-13,75,269,call,-702.3866019395215,time_stop,194,0.3887939155101776
10,2025-08-14,110,269,call,16.198426597838612,time_stop,159,0.38179919123649597
10,2025-08-15,57,269,call,-150.9117451969754,time_stop,212,0.3849973976612091
10,2025-08-18,113,269,call,-418.4205327986557,time_stop,156,0.3962500989437103
10,2025-08-20,90,269,call,2250.0577574028416,time_stop,179,0.3477247953414917
10,2025-08-21,120,269,call,-947.4033795480024,time_stop,149,0.3708459436893463
10,2025-08-22,115,269,call,-409.58602132929826,time_stop,154,0.3683285117149353
10,2025-08-25,113,269,call,-579.0000377446413,time_stop,156,0.41722211241722107
10,2025-08-26,120,269,call,115.59475904937473,time_stop,149,0.4111352562904358
10,2025-08-27,113,269,call,42.330008082166316,time_stop,156,0.40560150146484375
10,2025-08-28,59,269,call,1539.9999245777726,time_stop,210,0.3772507607936859
10,2025-08-29,120,269,call,-126.06316950703855,time_stop,149,0.36623436212539673
10,2025-09-02,118,269,call,623.0000177376411,time_stop,151,0.3374297618865967
11,2025-09-09,118,269,call,644.9890553494511,time_stop,151,0.4224412143230438
11,2025-09-12,92,269,call,-154.13918867995432,time_stop,177,0.3931429088115692
11,2025-09-15,94,269,call,-434.45000941045583,time_stop,175,0.4126194417476654
11,2025-09-22,57,269,call,2151.283268987205,time_stop,212,0.42635542154312134
11,2025-10-06,118,269,call,578.8583865487469,time_stop,151,0.41483575105667114
11,2025-10-27,106,269,call,570.1320154903844,time_stop,163,0.38749581575393677
12,2025-11-26,111,269,call,-441.450198443043,time_stop,158,0.3785155117511749
12,2025-11-28,107,209,call,94.00007685273886,time_stop,102,0.4252137839794159
12,2025-12-05,61,269,call,-1158.340035557598,time_stop,208,0.3612542450428009
12,2025-12-09,106,269,call,-1043.5168189106842,time_stop,163,0.3947340250015259
12,2025-12-18,117,269,call,-842.5434524663116,time_stop,152,0.3416641652584076
12,2025-12-22,112,269,call,-483.9400321035087,time_stop,157,0.43518704175949097
12,2025-12-23,93,269,call,765.7197672266768,time_stop,176,0.4787617027759552
12,2025-12-24,57,205,put,-993.013008316645,time_stop,148,0.45415282249450684
12,2025-12-26,95,269,call,-724.8999902479351,time_stop,174,0.4230305254459381
12,2025-12-29,66,269,call,-884.4492944033798,time_stop,203,0.3629162013530731
12,2025-12-30,108,269,call,-337.98089329382236,time_stop,161,0.43530628085136414
12,2026-01-02,34,126,call,-989.5481850587284,time_stop,92,0.31833940744400024
12,2026-01-05,102,269,call,-378.7043018452499,time_stop,167,0.44044333696365356
12,2026-01-06,113,269,call,2007.2643952050596,time_stop,156,0.4083732068538666
12,2026-01-07,103,269,call,-73.09002256937325,time_stop,166,0.434614896774292
12,2026-01-08,55,269,call,-846.4545743898911,time_stop,214,0.35602521896362305
12,2026-01-12,104,269,call,361.21357472393834,time_stop,165,0.4409164488315582
12,2026-01-15,114,269,call,-608.8899837533385,time_stop,155,0.3773297369480133
12,2026-01-21,118,269,call,-1498.3251995513915,time_stop,151,0.3488626480102539
12,2026-01-23,81,269,call,-1026.7208819872765,time_stop,188,0.37231913208961487
12,2026-01-26,107,269,call,432.0000387504697,time_stop,162,0.37853020429611206
12,2026-01-27,111,269,call,-517.7999516546727,time_stop,158,0.44805479049682617
12,2026-02-02,116,269,call,653.4971450483303,time_stop,153,0.36358535289764404
12,2026-02-06,109,269,call,715.5839545038422,time_stop,160,0.26950603723526
12,2026-02-09,87,269,call,-275.4653645052359,time_stop,182,0.36705464124679565
12,2026-02-18,100,269,call,-945.7256281658014,time_stop,169,0.3509052097797394
12,2026-02-24,105,269,call,132.19319564267857,time_stop,164,0.323883593082428
