day,origin,v1_pnl,v1_n_trades,v1_direction,v1_bar,fold_idx,v0_pnl,v0_n_trades,v0_direction,v0_bar,pnl_delta,label,v0_chose,v1_chose,opening_gap_pct,session_open_dist,vwap_dist,first15_range_pct,first15_close_position,vix_roc,atm_iv,iv_percentile,realized_vol,vix_regime,sigma_pos,omar_range_pct,omar_mid_pos_units
2025-02-03,in_sample,-1083.158294505528,1,put,57,0,0.0,,,,1083.158294505528,1,False,True,-0.011658805422484875,-0.0025173560716211796,0.001016759779304266,0.00540081225335598,0.5338930487632751,0.014822657220065594,0.13872654736042023,0.5,0.0006330920732580125,-0.33000001311302185,0.4761771261692047,0.00540081225335598,0.03389303386211395
2025-02-04,in_sample,-661.9364558970082,1,put,49,0,-661.9364558970082,1.0,put,49.0,0.0,0,True,True,0.0005104185547679663,0.0005848391447216272,0.0007662340067327023,0.0023860104847699404,0.7527933120727539,0.0,0.11879980564117432,0.1428571492433548,0.0004575455968733877,-0.33000001311302185,1.3500720262527466,0.0008697608136571944,1.1724138259887695
2025-02-05,in_sample,-1047.4777393412032,1,put,34,0,-1047.4777393412032,1.0,put,34.0,0.0,0,True,True,-0.0027546428609639406,0.0014247708022594452,0.00046979202306829393,0.0017730849795043468,0.8035547137260437,-0.004759071860462427,0.0978013277053833,0.5714285969734192,0.0002529452322050929,-0.33000001311302185,1.2867389917373657,0.0010631874902173877,0.8400936126708984
2025-02-06,in_sample,-56.633766656607975,1,put,45,0,-56.633766656607975,1.0,put,45.0,0.0,0,True,True,0.0017040889943018556,0.0006023818859830499,0.0003373238432686776,0.0012788270832970738,0.7413127422332764,-0.004475703462958336,0.07495174556970596,0.0,0.0002841505338437855,-0.33000001311302185,1.6007080078125,0.0007554461481049657,0.29738563299179077
2025-02-07,in_sample,-247.04046541532404,1,put,87,0,-247.04046541532404,1.0,put,87.0,0.0,0,True,True,4.438701580511406e-05,0.0018377738306298852,0.000659508106764406,0.0021905608009546995,0.8389512896537781,-0.001336898421868682,0.08667238801717758,0.0,0.00028833674150519073,-1.0,2.2511067390441895,0.0007925399695523083,1.8188406229019165
2025-02-10,in_sample,-320.59999994337556,1,put,77,0,-320.59999994337556,1.0,put,77.0,0.0,0,True,True,0.003395320847630501,0.0004513045714702457,-0.0007386266952380538,0.0024251420982182026,0.2924335300922394,0.004914004821330309,0.09057477116584778,0.7142857313156128,0.00030518381390720606,-0.33000001311302185,-1.3925544023513794,0.001980450004339218,-0.2721202075481415
2025-02-11,in_sample,-534.7014948949218,1,put,74,0,-534.7014948949218,1.0,put,74.0,0.0,0,True,True,-0.002858244813978672,0.0006030097720213234,0.0004633833887055516,0.0021477059926837683,0.8176922798156738,-0.0018621974159032106,0.08910907059907913,0.1428571492433548,0.00023438356583938003,-0.33000001311302185,2.0584492683410645,0.0011531529016792774,1.0229226350784302
2025-02-12,in_sample,-1064.9625976943523,1,put,30,0,0.0,,,,1064.9625976943523,1,False,True,-0.007223690394312143,-9.627355029806495e-05,0.0021103275939822197,0.0036650344263762236,0.9737318754196167,-0.02142857201397419,0.10476100444793701,0.0,0.0004116786003578454,-0.33000001311302185,2.0852818489074707,0.003049215767532587,0.46842679381370544
2025-02-13,in_sample,-308.12998822040856,1,put,73,0,-308.12998822040856,1.0,put,73.0,0.0,0,True,True,0.0015832068165764213,0.0003925468772649765,0.00012171565322205424,0.0030166732612997293,0.6571897268295288,0.0006381620769388974,0.09187056869268417,0.2142857164144516,0.0005167981726117432,-0.33000001311302185,0.19995713233947754,0.0011891861213371158,-0.16990290582180023
2025-02-14,in_sample,-323.8079302859587,1,put,87,0,-323.8079302859587,1.0,put,87.0,0.0,0,True,True,9.484965994488448e-05,0.0008512056665495038,0.0002265570219606161,0.0012318792287260294,0.7851458787918091,-0.0026666666381061077,0.07830978184938431,0.0714285746216774,0.00030875785159878433,-1.0,1.0165860652923584,0.0008806139230728149,0.4666048288345337
2025-02-18,in_sample,342.2585563801229,1,put,89,0,342.2585563801229,1.0,put,89.0,0.0,0,True,True,0.0012856287648901343,-0.000730734842363745,-0.0008710576221346855,0.0014859909424558282,0.09130913019180298,0.005056890193372965,0.07170094549655914,0.6428571343421936,0.00020959343237336725,-0.33000001311302185,-3.128488302230835,0.0005950502818450332,-1.7280219793319702
2025-02-19,in_sample,-813.6312658827566,1,put,61,0,0.0,,,,813.6312658827566,1,False,True,-0.0018974156118929386,-0.0003679169749375433,-0.00013441524060908705,0.0010939398780465126,0.4693572521209717,0.0012722646351903677,0.06513036042451859,0.1428571492433548,0.00021455164824146777,-0.33000001311302185,-0.35426461696624756,0.0005379763897508383,-0.5790273547172546
2025-02-20,in_sample,-847.3128515243302,1,put,34,0,-847.3128515243302,1.0,put,34.0,0.0,0,True,True,-0.0015380984405055642,-0.0021400332916527987,-0.0011377207702025771,0.002144934143871069,0.0022848439402878284,0.0012861735885962844,0.06453482061624527,1.0,0.0002748779661487788,-0.33000001311302185,-2.7599453926086426,0.0009115561842918396,-1.8476701974868774
2025-02-21,in_sample,4902.916540103973,1,put,48,0,4902.916540103973,1.0,put,48.0,0.0,0,True,True,-0.0006390967173501849,-0.001277369330637157,-0.0004638517275452614,0.0019160539377480745,0.2717948853969574,0.00192554562818259,0.08448156714439392,0.5714285969734192,0.00043526195804588497,-0.33000001311302185,-1.1218228340148926,0.0005568019696511328,-1.7941176891326904
2025-02-24,in_sample,-1040.358089474081,1,put,36,0,-1040.358089474081,1.0,put,36.0,0.0,0,True,True,0.002200064482167363,-0.0005462031695060432,-0.0014220866141840816,0.003946276381611824,0.148085817694664,0.03384094685316086,0.10393699258565903,0.7142857313156128,0.0005181108717806637,-0.33000001311302185,-1.6712968349456787,0.0014493475900962949,-0.8768613934516907
2025-02-25,in_sample,-964.162241393357,1,put,33,0,-964.162241393357,1.0,put,33.0,0.0,0,True,True,-0.0002623531618155539,-0.0009369045146740973,-0.0013601214159280062,0.0027789257001131773,0.06562311947345734,0.016037248075008392,0.129640132188797,1.0,0.0007489004638046026,-0.33000001311302185,-3.033419370651245,0.0007093705353327096,-1.4575471878051758
2025-02-26,in_sample,4149.979153363104,1,put,43,0,4149.979153363104,1.0,put,43.0,0.0,0,True,True,0.0025101075880229473,0.00020260947349015623,0.00047638191608712077,0.0024212668649852276,0.5096818804740906,-0.010256410576403141,0.11220035701990128,0.1428571492433548,0.000524266972206533,-0.33000001311302185,1.287217617034912,0.0012524949852377176,0.1403743326663971
2025-02-27,in_sample,-1148.3958317190409,1,put,33,0,-1148.3958317190409,1.0,put,33.0,0.0,0,True,True,0.0041041187942028046,-0.0024164384230971336,-0.002797618042677641,0.004891528282314539,0.1014045923948288,0.03472987934947014,0.15015143156051636,1.0,0.000561699562240392,-0.33000001311302185,-2.5631368160247803,0.0010406437795609236,-2.7157809734344482
2025-02-28,in_sample,1512.3874203081468,1,put,55,0,-1011.3551219749116,1.0,call,55.0,-2523.7425422830584,0,True,True,-0.001031931838952005,0.002590280957520008,0.002193183870986104,0.005522867199033499,0.8994758129119873,-0.03626473248004913,0.17850375175476074,0.9285714030265808,0.0010481872595846653,0.33000001311302185,1.4824457168579102,0.0013113190652802587,1.4753246307373047
2025-03-03,in_sample,439.132466140258,1,put,33,0,439.132466140258,1.0,put,33.0,0.0,0,True,True,0.002570119686424732,-0.001300209085457027,-0.001757366000674665,0.004714306443929672,0.0921708196401596,0.03265940770506859,0.14227990806102753,1.0,0.0006995407748036087,-0.33000001311302185,-2.1200077533721924,0.000840522232465446,-1.8572853803634644
2025-03-04,in_sample,-1113.6181826500876,1,put,30,0,-1113.6181826500876,1.0,put,30.0,0.0,0,True,True,-0.006724966689944267,-0.003096285043284297,-0.0008723156643100083,0.004597828257828951,0.3265765905380249,-0.003238866338506341,0.21053355932235718,0.7857142686843872,0.0009019123390316963,0.33000001311302185,-1.0764145851135254,0.002084901090711355,-0.9850993156433105
2025-03-05,in_sample,-1164.1249998230487,1,put,120,0,-1164.1249998230487,1.0,put,120.0,0.0,0,True,True,0.0006785012083128095,0.0027701978106051683,0.0019221680704504251,0.00474176462739706,0.7770098447799683,-0.006268282420933247,0.22109174728393555,0.2142857164144516,0.000782512070145458,0.33000001311302185,1.8547182083129883,0.0015075671253725886,1.8844393491744995
2025-03-06,in_sample,1389.2583708447714,1,put,38,0,-1106.9484965024403,1.0,call,38.0,-2496.2068673472118,0,True,True,-0.009429972618818283,-0.006308265030384064,-0.002089277608320117,0.006842215079814196,0.07803761959075928,0.02493765577673912,0.20976558327674866,0.7142857313156128,0.000665101280901581,0.33000001311302185,-2.5626635551452637,0.003948100842535496,-1.0977973937988281
2025-03-07,in_sample,-1152.477901525631,1,put,71,0,-1152.477901525631,1.0,put,71.0,0.0,0,True,True,-0.0021747881546616554,0.0038534069899469614,0.002568345982581377,0.006384651642292738,0.7760217785835266,-0.01622059941291809,0.22921405732631683,0.0,0.0009250450530089438,0.33000001311302185,1.810109257698059,0.0014317624736577272,2.96051025390625
2025-03-10,in_sample,183.0000133961439,1,put,85,0,183.0000133961439,1.0,put,85.0,0.0,0,True,True,-0.011055354960262775,-0.0009385931771248579,0.002003767993301153,0.005763137713074684,0.8371385335922241,-0.01948295161128044,0.21524614095687866,0.0,0.0010362971806898713,0.33000001311302185,1.8067514896392822,0.003685951931402087,0.24535934627056122
2025-03-11,in_sample,-338.79903598296863,1,put,35,0,-338.79903598296863,1.0,put,35.0,0.0,0,True,True,-0.0020213713869452477,0.0021226697135716677,0.0018797338707372546,0.004450127016752958,0.9171668887138367,-0.030683403834700584,0.23434872925281525,0.0714285746216774,0.0010647735325619578,0.33000001311302185,1.6644625663757324,0.0011218807194381952,1.9920635223388672
2025-03-12,in_sample,-851.4483232457062,1,put,71,0,-851.4483232457062,1.0,put,71.0,0.0,0,True,True,0.009521177038550377,-0.0019469496328383684,-0.002842540852725506,0.005593249574303627,0.0993630588054657,0.015396762639284134,0.2151205986738205,0.9285714030265808,0.000815661798696965,0.33000001311302185,-2.9254109859466553,0.0011809950228780508,-2.1485671997070312
2025-03-13,in_sample,1326.058077626701,1,put,30,0,1326.058077626701,1.0,put,30.0,0.0,0,True,True,-0.0006841386784799397,-0.0025931992568075657,-0.0011415162589401007,0.0029068205039948225,0.020345252007246017,0.00041271152440458536,0.192092627286911,0.2857142984867096,0.0007238044054247439,0.33000001311302185,-2.5025882720947266,0.0019587883725762367,-0.8238792419433594
2025-03-14,in_sample,-1129.242495372593,1,put,53,0,-1129.242495372593,1.0,put,53.0,0.0,0,True,True,0.007659067399799824,0.00462101586163044,0.0022622959222644567,0.004629960749298334,0.9980680346488953,-0.017691658809781075,0.1808890849351883,0.4285714328289032,0.0004966917913407087,0.33000001311302185,2.0136260986328125,0.0015904309693723917,2.4055118560791016
2025-03-18,in_sample,-759.6929579528224,1,put,31,0,-759.6929579528224,1.0,put,31.0,0.0,0,True,True,-0.0038106748834252357,-0.005580502096563578,-0.0031875018030405045,0.005632074549794197,0.009156931191682816,0.023212628439068794,0.1567242443561554,1.0,0.0007353388355113566,0.33000001311302185,-2.1213088035583496,0.0009869913337752223,-5.154054164886475
2025-03-19,in_sample,202.02183332059195,1,put,35,0,202.02183332059195,1.0,put,35.0,0.0,0,True,True,0.003027405124157667,-0.0012568219099193811,-0.0012857097899541259,0.0029865074902772903,0.184523805975914,0.004170528147369623,0.19359594583511353,0.7142857313156128,0.0005291739944368601,0.33000001311302185,-1.8712966442108154,0.0011394948232918978,-1.2753510475158691
2025-03-20,in_sample,282.56255776435137,1,put,32,1,282.56255776435137,1.0,put,32.0,0.0,0,True,True,-0.0049971104599535465,0.001875376678071916,0.0021914010867476463,0.004945621360093355,0.9006432890892029,-0.014084506779909134,0.15751980245113373,0.0714285746216774,0.000557518913410604,0.33000001311302185,1.5867079496383667,0.002375595038756728,1.289434552192688
2025-03-21,in_sample,-865.9147912141378,1,put,90,1,-865.9147912141378,1.0,put,90.0,0.0,0,True,True,-0.00553507823497057,-0.002174953930079937,-6.469029176514596e-05,0.004490514285862446,0.5156559944152832,-0.007225433364510536,0.17742641270160675,0.4285714328289032,0.0010036001913249493,0.33000001311302185,0.020304126664996147,0.002376074902713299,-0.4153558015823364
2025-03-24,in_sample,-183.6045096731999,1,put,79,1,-183.6045096731999,1.0,put,79.0,0.0,0,True,True,0.009070566855370998,0.00472739152610302,0.002150488318875432,0.005112058017402887,0.9247531294822693,-0.0005341880605556071,0.10575053095817566,0.0,0.00034891889663413167,-0.33000001311302185,1.6151427030563354,0.00198947312310338,1.876202940940857
2025-03-26,in_sample,3042.9098851477356,1,put,118,1,3042.9098851477356,1.0,put,118.0,0.0,0,True,True,-0.000894954486284405,0.001254561822861433,0.0005831062444485724,0.0026769754476845264,0.6955397725105286,-0.004067402798682451,0.082398921251297,0.0714285746216774,0.00042304195812903345,-0.33000001311302185,1.1927016973495483,0.0005295115988701582,1.8888888359069824
2025-03-27,in_sample,21.812425531446937,1,put,50,1,0.0,,,,-21.812425531446937,0,False,True,-0.0028833479154855013,-0.003329375758767128,-0.0014133129734545946,0.00454838527366519,0.22463206946849823,0.012678288854658604,0.1382947564125061,0.2142857164144516,0.0005218215519562364,-0.33000001311302185,-0.9458348155021667,0.0010164284612983465,-2.8258233070373535
2025-03-28,in_sample,2411.7546018238336,1,put,43,1,2411.7546018238336,1.0,put,43.0,0.0,0,True,True,-0.002311870688572526,-0.0009658565977588296,-0.0004942012601532042,0.0034474735148251057,0.37781184911727905,-0.012866700999438763,0.14856445789337158,0.7142857313156128,0.0007443319773301482,-0.33000001311302185,-0.5520866513252258,0.000606304151006043,-1.0930233001708984
2025-03-31,in_sample,-931.7170564646,1,put,64,1,-931.7170564646,1.0,put,64.0,0.0,0,True,True,-0.00938483327627182,-0.006260102614760399,-0.003515776013955474,0.006291048135608435,0.004918981343507767,0.0020325202494859695,0.19068384170532227,0.0,0.000594180659390986,0.33000001311302185,-2.5612804889678955,0.0017729980172589421,-3.0308008193969727
2025-04-01,in_sample,-1096.3999953528246,1,put,67,1,608.1615272920318,1.0,call,67.0,1704.5615226448563,1,True,True,-0.002459309995174408,-0.0012073449324816465,0.0001274444512091577,0.00275274645537138,0.516569197177887,0.0017667844658717513,0.16397716104984283,0.2142857164144516,0.0006393914809450507,0.33000001311302185,0.7926871180534363,0.0012842572759836912,-0.4401114284992218
2025-04-02,in_sample,-1044.210482019735,1,put,36,1,1116.1765814695289,1.0,call,36.0,2160.3870634892637,1,True,True,-0.009259850718080997,0.005300775170326233,0.003668570425361395,0.007254255469888449,0.9587223529815674,-0.010412147268652916,0.16826267540454865,0.0714285746216774,0.0006329559837467968,0.33000001311302185,1.5446275472640991,0.001354602980427444,4.413157939910889
2025-04-03,in_sample,-640.291627616932,1,put,106,1,-640.291627616932,1.0,put,106.0,0.0,0,True,True,-0.031134629622101784,-0.001597380032762885,-0.000982809578999877,0.004374559968709946,0.35181325674057007,0.014100609347224236,0.2471919059753418,0.6428571343421936,0.0008277986780740321,0.33000001311302185,-1.5473898649215698,0.003136408282443881,-0.009302325546741486
2025-04-08,in_sample,5639.379740733538,1,put,35,1,5639.379740733538,1.0,put,35.0,0.0,0,True,True,0.02642563171684742,0.004555961582809687,-0.0004359814920462668,0.007896744646131992,0.576941728591919,0.007625558879226446,0.392644464969635,0.1428571492433548,0.0012858526315540075,1.0,-0.4374535083770752,0.007896744646131992,0.07694175094366074
2025-04-10,in_sample,128.48626434193855,1,put,32,1,-745.2585125565529,1.0,call,32.0,-873.7447768984914,0,True,True,-0.018060719594359398,-0.0070243291556835175,-0.0027879776898771524,0.00936828088015318,0.2502008080482483,0.029879922047257423,0.410192608833313,0.4285714328289032,0.0018568821251392365,1.0,-0.9828346967697144,0.0030381071846932173,-1.8120743036270142
2025-04-14,in_sample,320.83546965835103,1,put,79,1,320.83546965835103,1.0,put,79.0,0.0,0,True,True,0.015063791535794735,-0.0030966829508543015,-0.0032326136715710163,0.00882001593708992,0.28317660093307495,0.035006195306777954,0.2711677551269531,0.7857142686843872,0.001046234741806984,1.0,-1.3201394081115723,0.0032257114071398973,-1.4600000381469727
2025-04-16,in_sample,6083.002401593694,1,put,115,1,6083.002401593694,1.0,put,115.0,0.0,0,True,True,-0.01129393931478262,0.0015194980660453439,-0.00037502541090361774,0.00434142304584384,0.5120689868927002,-0.010279472917318344,0.2206047922372818,0.1428571492433548,0.0005915903020650148,1.0,-0.4199891984462738,0.00248321914114058,0.39525243639945984
2025-04-17,in_sample,-1114.566142854774,1,put,52,1,152.89283082058716,1.0,call,52.0,1267.458973675361,1,True,True,0.00553232803940773,-0.0024942131713032722,0.0001721657463349402,0.004608626011759043,0.45879459381103516,0.0016020506154745817,0.21501322090625763,0.0,0.0006356473895721138,1.0,-0.22707581520080566,0.002148424508050084,-0.6609498858451843
2025-04-21,in_sample,2481.0937730520964,1,put,32,1,2481.0937730520964,1.0,put,32.0,0.0,0,True,True,-0.009569413959980011,-0.004054253920912743,-0.00183371442835778,0.004948376677930355,0.18069018423557281,0.009615384973585606,0.20721355080604553,0.0714285746216774,0.0006705611594952643,1.0,-1.4103984832763672,0.0009593596332706511,-3.7260000705718994
2025-04-22,in_sample,-282.590998271869,1,put,40,1,-282.590998271869,1.0,put,40.0,0.0,0,True,True,0.009666893631219864,0.004389528650790453,0.0030392298940569162,0.004427765030413866,0.9913644194602966,-0.016481775790452957,0.19675973057746887,0.1428571492433548,0.0004402534104883671,1.0,2.468317747116089,0.0014912161277607083,2.443589687347412
2025-04-23,in_sample,-341.65624399855733,1,put,91,1,-341.65624399855733,1.0,put,91.0,0.0,0,True,True,0.020638154819607735,0.009273964911699295,0.0017905818531289697,0.011846291832625866,0.7828580141067505,0.012247839011251926,0.2617992162704468,0.5714285969734192,0.002221592701971531,0.33000001311302185,0.6613032817840576,0.0050803921185433865,1.3254426717758179
2025-04-24,in_sample,-1062.86413038522,1,put,74,1,-1062.86413038522,1.0,put,74.0,0.0,0,True,True,0.0016677773091942072,0.0025522923097014427,0.0025581761728972197,0.004504045471549034,0.9543209671974182,-0.013295005075633526,0.20280234515666962,0.1428571492433548,0.0006848745397292078,0.33000001311302185,2.37789249420166,0.001225174404680729,2.3381240367889404
2025-04-29,in_sample,-918.2457750034666,1,put,35,1,-918.2457750034666,1.0,put,35.0,0.0,0,True,True,-0.00357592455111444,0.002280194079503417,0.0015618341276422143,0.002946684369817376,0.9686539769172668,-0.00902668759226799,0.15722505748271942,0.0,0.0006124180508777499,0.33000001311302185,2.469320774078369,0.0006737348739989102,3.7365591526031494
2025-05-01,in_sample,-988.7574240333888,1,put,33,1,-786.9326147339708,1.0,call,33.0,201.824809299418,1,True,True,0.011686714366078377,-0.0008273299899883568,0.00042940356070175767,0.003033543238416314,0.6533724069595337,-0.0008233840926550329,0.16976706683635712,0.0,0.0007935318863019347,0.33000001311302185,0.35066255927085876,0.0008006419520825148,-0.8133333325386047
2025-05-02,in_sample,-1124.315419951777,1,put,71,1,-1124.315419951777,1.0,put,71.0,0.0,0,True,True,0.007777148857712746,0.0031868331134319305,9.638888150220737e-05,0.0044668628834187984,0.7134387493133545,0.003068829420953989,0.1481095552444458,0.2142857164144516,0.0006405160529538989,0.33000001311302185,-0.20446577668190002,0.003006746293976903,0.559894323348999
2025-05-06,in_sample,-852.3771487677045,1,put,34,1,-616.5274838231368,1.0,call,34.0,235.84966494456773,1,True,True,-0.008021305315196514,0.0005847588181495667,0.0008843070827424526,0.003299965290352702,0.7725553512573242,-0.002445984398946166,0.1275205761194229,0.1428571492433548,0.00035745822242461145,0.33000001311302185,0.8219249248504639,0.001964647090062499,0.7976406812667847
2025-05-07,in_sample,-45.834944956215494,1,put,89,1,-45.834944956215494,1.0,put,89.0,0.0,0,True,True,0.0015449057100340724,0.0024715312756597996,0.0015395482769235969,0.0028268916066735983,0.9283469319343567,0.0,0.17746591567993164,0.0,0.000610792194493115,0.33000001311302185,2.173393964767456,0.0005685765645466745,3.8812499046325684
2025-05-08,in_sample,-895.6527988794777,1,put,119,1,-895.6527988794777,1.0,put,119.0,0.0,0,True,True,0.0060127004981040955,0.000342421029927209,-0.0004692860529758036,0.002568157622590661,0.4886597990989685,-0.0008703219937160611,0.1580362170934677,0.1428571492433548,0.0004970109439454973,0.33000001311302185,-0.7001059651374817,0.0014932380290701985,-0.2706855833530426
2025-05-13,in_sample,-897.6176098716609,1,put,44,1,-897.6176098716609,1.0,put,44.0,0.0,0,True,True,0.0016374144470319152,0.0009931791573762894,0.0013614239869639277,0.0030802206601947546,0.8282548189163208,0.0,0.10473877936601639,0.1428571492433548,0.0003426260082051158,-0.33000001311302185,1.4765535593032837,0.0012662181397899985,1.2843666076660156
2025-05-15,in_sample,-1068.0731033357977,1,put,31,1,-1068.0731033357977,1.0,put,31.0,0.0,0,True,True,-0.003681568894535303,0.0011367310071364045,0.0006401693099178374,0.0019603504333645105,0.796875,0.00374531839042902,0.10003270208835602,0.0,0.0004024231748189777,-0.33000001311302185,1.52320396900177,0.0006228197016753256,2.0081968307495117
2025-05-16,in_sample,-1112.2132922859987,1,put,30,1,-1112.2132922859987,1.0,put,30.0,0.0,0,True,True,0.0019687567837536335,-0.001916268840432167,-0.0005071079358458519,0.0027138693258166313,0.21108344197273254,0.0,0.10335177183151245,0.4285714328289032,0.0003221678198315203,-0.33000001311302185,-1.4129281044006348,0.0012116091093048453,-1.267085075378418
2025-05-19,in_sample,-791.885651917901,1,put,37,1,0.0,,,,791.885651917901,1,False,True,-0.009317937307059765,0.002600422129034996,0.002093680901452899,0.003820373211055994,0.998673141002655,-0.004228329751640558,0.10954312235116959,0.0,0.0002784998796414584,-0.33000001311302185,2.199108839035034,0.0012148820096626878,2.640472888946533
2025-05-21,in_sample,4388.699927526712,1,put,99,1,4388.699927526712,1.0,put,99.0,0.0,0,True,True,-0.005159211810678244,9.981779294321314e-05,0.0007038710173219442,0.0021418528631329536,0.8783570528030396,-0.009528851136565208,0.10444465279579163,0.1428571492433548,0.00035340330214239657,-0.33000001311302185,1.9173606634140015,0.0017814937746152282,0.5560303926467896
2025-05-23,in_sample,-1160.5349979364871,1,put,35,1,-1160.5349979364871,1.0,put,35.0,0.0,0,True,True,-0.010119842365384102,0.00026454933686181903,0.0004189068276900798,0.004286391194909811,0.6458249092102051,0.0008478168747387826,0.16805632412433624,0.1428571492433548,0.0006076601566746831,0.33000001311302185,0.33446696400642395,0.0025037089362740517,0.605663001537323
2025-05-27,in_sample,-1062.779436601375,1,put,39,1,2625.8973480364452,1.0,call,39.0,3688.67678463782,1,True,True,0.008599004708230495,0.0023466898128390312,0.00025352631928399205,0.003335128538310528,0.7036280035972595,-0.016252389177680016,0.1053432747721672,0.0,0.00046002259477972984,0.33000001311302185,0.12340973317623138,0.0032822981011122465,0.21495327353477478
2025-05-29,in_sample,471.1924007738439,1,put,32,1,-1109.869790953646,1.0,call,32.0,-1581.06219172749,0,True,True,0.008567790500819683,-0.0028955850284546614,-0.0015323195839300752,0.0034949625842273235,0.01835748739540577,0.01645435206592083,0.13235533237457275,0.0714285746216774,0.0005164050380699337,-0.33000001311302185,-2.372152805328369,0.001345645054243505,-2.049560785293579
2025-05-30,in_sample,528.2317045674722,1,put,31,1,-1040.536031942562,1.0,call,31.0,-1568.7677365100342,0,True,True,-0.0014360233908519149,-0.0025506694801151752,-0.0003247213317081332,0.0031280515249818563,0.18458198010921478,0.0010251153726130724,0.12662464380264282,0.0,0.0004751510568894446,-0.33000001311302185,-0.799106776714325,0.001777996658347547,-0.9345749616622925
2025-06-02,in_sample,-931.3964104162663,1,put,93,1,-931.3964104162663,1.0,put,93.0,0.0,0,True,True,-0.001757219317369163,0.0009454005630686879,0.00023836735635995865,0.002570201875641942,0.6209624409675598,0.0005277044838294387,0.10604920983314514,0.4285714328289032,0.0004740252916235477,-0.33000001311302185,0.5763067007064819,0.0006505982601083815,1.953125
2025-06-03,in_sample,-1054.166665136814,1,put,37,1,-1054.166665136814,1.0,put,37.0,0.0,0,True,True,0.00019537171465344727,0.0002340087085030973,0.0005285509396344423,0.001976447645574808,0.8321976065635681,-0.004880694206804037,0.09155350923538208,0.0714285746216774,0.0004956328775733709,-0.33000001311302185,1.0985052585601807,0.0009107820806093514,0.15804067254066467
2025-06-05,in_sample,-508.7097219265781,1,put,72,1,-508.7097219265781,1.0,put,72.0,0.0,0,True,True,0.0024300136137753725,-0.0028482056222856045,-0.0011243198532611132,0.004377859644591808,0.20780712366104126,0.005076142027974129,0.11827395111322403,0.2857142984867096,0.0005580139113590121,-0.33000001311302185,-1.0356411933898926,0.0006199036142788827,-5.094594478607178
2025-06-06,in_sample,114.1014827141843,1,put,96,1,114.1014827141843,1.0,put,96.0,0.0,0,True,True,0.007976860739290714,0.00427589938044548,0.0019310304196551442,0.004370697773993015,0.9783105254173279,-0.007584597449749708,0.0939687192440033,0.0,0.00020951798069290817,-0.33000001311302185,1.9440195560455322,0.0014186473563313484,2.5140678882598877
2025-06-09,in_sample,-829.0218619463227,1,put,69,1,-829.0218619463227,1.0,put,69.0,0.0,0,True,True,0.0008283802890218794,-0.000546543684322387,9.178659820463508e-05,0.0024961051531136036,0.4786381721496582,-0.007990867830812931,0.0855790451169014,0.0,0.00041686472832225263,-0.33000001311302185,0.17233751714229584,0.0007548301364295185,-1.2240618467330933
2025-06-10,in_sample,-684.9582522116536,1,put,51,1,-684.9582522116536,1.0,put,51.0,0.0,0,True,True,0.0009510009549558163,0.0006003139424137771,-0.00029033570899628103,0.0016163578256964684,0.3713991641998291,0.002920560771599412,0.083220474421978,0.3571428656578064,0.0003447693306952715,-0.33000001311302185,-0.6538235545158386,0.0012621559435501695,-0.02437417581677437
2025-06-12,in_sample,-271.0630645839212,1,put,92,1,-271.0630645839212,1.0,put,92.0,0.0,0,True,True,-0.0022942633368074894,0.001077059656381607,0.0010360971791669726,0.002180713228881359,0.9527438879013062,-0.00825536623597145,0.08924471586942673,0.0,0.0003892810200341046,-0.33000001311302185,1.6948968172073364,0.000970683351624757,1.0154109001159668
2025-06-13,in_sample,-229.44318812700735,1,put,113,1,-229.44318812700735,1.0,put,113.0,0.0,0,True,True,-0.0073843710124492645,0.0007660079281777143,0.0001750274677760899,0.0033387953881174326,0.7521197199821472,0.006094464100897312,0.11231867969036102,0.2142857164144516,0.00043663050746545196,-0.33000001311302185,0.0951865017414093,0.001745165791362524,0.9389312863349915
2025-06-16,in_sample,99.34672067882192,1,put,41,2,99.34672067882192,1.0,put,41.0,0.0,0,True,True,0.004436652176082134,0.0027207585517317057,0.00021537976863328367,0.003258930519223213,0.8348624110221863,-0.0020554985385388136,0.08152454346418381,0.0714285746216774,0.00021222251234576106,-0.33000001311302185,0.4969605803489685,0.001943398965522647,0.8999999761581421
2025-06-17,in_sample,1617.7883507382785,1,put,35,2,1617.7883507382785,1.0,put,35.0,0.0,0,True,True,-0.0035187574103474617,-0.0008040191023610532,-0.0006653184536844492,0.0015714161563664675,0.15889830887317657,0.012600806541740894,0.08993569761514664,0.7857142686843872,0.0003199653001502156,0.33000001311302185,-2.0580978393554688,0.0011202999157831073,-0.6797919869422913
2025-06-18,in_sample,-339.2746110750331,1,put,31,2,-339.2746110750331,1.0,put,31.0,0.0,0,True,True,0.0009812673088163137,2.6719704692368396e-05,0.0003447406634222716,0.0015731226885691285,0.7866241931915283,-0.017167381942272186,0.12416236102581024,0.0,0.0003137746243737638,0.33000001311302185,1.6426111459732056,0.0009735992643982172,0.1552315652370453
2025-06-20,in_sample,1595.3666287789742,1,put,49,2,1595.3666287789742,1.0,put,49.0,0.0,0,True,True,0.0032339352183043957,0.0028851444367319345,0.0013673579087480903,0.0030795924831181765,0.936859130859375,-0.010858324356377125,0.09257358312606812,0.0,0.00033498098491691053,-0.33000001311302185,2.0130646228790283,0.001472487230785191,1.4593679904937744
