fold_idx,day,bar_index,direction,csv_pnl,asym_pnl,corrected_pnl,oracle_pnl,ts_exit_bar,oracle_exit_bar,bars_held_oracle,entry_mid,entry_spread_frac,gap_oracle_minus_corrected
3,2025-10-10,63,put,12746.721264298869,12746.721264298867,12819.98976184003,13873.34970165305,263,219,156,12.0,0.03033333271741867,1053.359939813019
3,2025-10-13,48,put,-1024.2065500220804,-1024.2065500220804,-1027.374955714462,1124.124969890695,269,96,48,11.979999542236328,0.021911518648266792,2151.499925605157
3,2025-10-14,87,put,-1153.7646677366952,-1153.7646677366952,-1155.7499618757079,-38.019916256771346,250,89,2,11.899999618530273,0.020588235929608345,1117.7300456189366
3,2025-10-15,77,put,3928.301087691188,3928.301087691188,3961.3352063767347,8955.885283035386,268,226,149,11.899999618530273,0.03264705836772919,4994.550076658652
3,2025-10-16,62,put,2903.132346252144,2903.132346252144,2922.7699942568993,5388.474763052075,269,196,134,11.899999618530273,0.029411764815449715,2465.704768795176
3,2025-10-17,59,put,-1000.4400947773404,-1000.4400947773404,-1000.8499632706821,958.4000397129932,269,126,67,11.399999618530273,0.03745613992214203,1959.2500029836754
3,2025-10-20,52,put,-1081.4912158105,-1081.4912158104999,-1081.1000303405744,-12.475011821209158,269,53,1,11.430000305175781,0.06032370775938034,1068.6250185193653
3,2025-10-21,72,put,-754.9999851435423,-754.9999851435423,-757.8249854819567,281.55002065077423,269,213,141,10.699999809265137,0.019999999552965164,1039.375006132731
3,2025-10-22,35,put,5329.692113699944,5329.692113699944,5353.289872365912,5703.749963082244,269,250,215,11.600000381469727,0.02715517207980156,350.46009071633216
3,2025-10-23,33,put,-1085.3894826179949,-1085.3894826179949,-1085.450043067065,1048.8499241284524,269,49,16,11.600000381469727,0.046465516090393066,2134.2999671955176
3,2025-10-24,41,put,-865.343744751066,-865.343744751066,-860.9499947495758,715.8500274194258,269,60,19,12.0,0.04374999925494194,1576.8000221690017
3,2025-10-27,44,put,-791.4750051504848,-791.4750051504848,-790.6000050755839,403.00003630964034,269,49,5,11.0,0.02863636426627636,1193.6000413852244
3,2025-10-28,50,put,-1098.324994753301,-1098.324994753301,-1099.3749947994947,243.90003498395936,269,125,75,12.0,0.026249999180436134,1343.275029783454
3,2025-10-29,32,put,345.57832942510646,345.57832942510646,348.2099965167791,626.4000381216407,269,155,123,12.0,0.023333333432674408,278.1900416048616
3,2025-10-30,103,put,-321.14698404818773,-321.14698404818773,-333.49992670120497,1123.7500028859897,269,137,34,11.899999618530273,0.038235295563936234,1457.2499295871946
3,2025-10-31,115,put,1873.7110334001484,1873.7110334001484,1898.1750960506502,3339.6148546768727,269,232,117,11.199999809265137,0.03593749925494194,1441.4397586262226
3,2025-11-03,109,put,-831.7516445452061,-831.7516445452061,-834.1999617907863,293.3000198622405,269,117,8,10.399999618530273,0.02490384690463543,1127.499981653027
3,2025-11-04,46,put,1243.2127661765887,1243.2127661765887,1270.4700301919372,2500.0500380226463,269,249,203,10.600000381469727,0.04292452707886696,1229.580007830709
3,2025-11-05,95,put,-1158.679997332096,-1158.679997332096,-1159.4999974767368,563.0249246730953,269,107,12,12.0,0.046666666865348816,1722.524922149832
3,2025-11-06,52,put,1606.7984553858637,1606.7984553858637,1666.0250197969376,4107.1748815230685,268,176,124,11.199999809265137,0.06156250089406967,2441.149861726131
3,2025-11-07,57,put,-589.3807343905065,-589.3807343905065,-602.3500141040096,2498.9999817143175,269,157,100,11.800000190734863,0.03262711688876152,3101.349995818327
3,2025-11-10,41,put,-901.3125144781196,-901.3125144781197,-909.6250144150423,2672.574981472818,269,130,89,11.800000190734863,0.020762711763381958,3582.19999588786
3,2025-11-11,32,put,-1050.3864257379068,-1050.3864257379068,-1051.8749580347644,987.0750979492777,269,85,53,10.899999618530273,0.03371559455990791,2038.9500559840421
3,2025-11-12,37,put,-565.058596349526,-565.058596349526,-561.9999448557387,1331.0000463193146,269,102,65,10.229999542236328,0.041055720299482346,1892.9999911750533
3,2025-11-13,52,put,4863.079550886527,4863.079550886527,4938.250002196059,5784.249850754684,269,247,195,11.0,0.044545453041791916,845.9998485586257
3,2025-11-14,101,put,-915.7441369550892,-915.7441369550891,-914.0249936918265,13.725015333230118,269,102,1,11.90999984741211,0.044962216168642044,927.7500090250566
3,2025-11-17,77,put,2543.1736653812422,2543.1736653812422,2555.0499345394996,2662.2499829272474,269,268,191,11.800000190734863,0.029661016538739204,107.20004838774776
3,2025-11-18,112,put,-1079.183991524054,-1079.1839915240541,-1081.8500374745481,394.77500270516987,269,182,70,11.8100004196167,0.044453851878643036,1476.6250401797179
3,2025-11-19,50,put,1977.4853637209328,1977.4853637209328,2002.600159277227,5377.509797490369,269,187,137,11.829999923706055,0.03550295904278755,3374.909638213142
3,2025-11-20,75,put,18449.6000432089,18449.6000432089,18449.6000432089,18449.6000432089,264,264,189,11.399999618530273,0.019999999552965164,0.0
3,2025-11-21,107,put,-1155.0770851967234,-1155.0770851967234,-1156.2500019169279,328.50003669670093,269,108,1,12.0,0.03791666775941849,1484.750038613629
3,2025-11-24,91,put,-1012.3081435868868,-1012.3081435868869,-1012.6250355960962,-260.5000029055793,269,92,1,11.100000381469727,0.037837836891412735,752.1250326905168
3,2025-11-25,73,put,-1116.7031051814556,-1116.7031051814556,-1117.2499802187085,190.24998345167086,256,85,12,11.199999809265137,0.078125,1307.4999636703794
3,2025-11-26,84,put,-929.2786167903912,-929.2786167903913,-932.0000150225288,27.425025376587598,269,86,2,11.800000190734863,0.025211865082383156,959.4250403991164
3,2025-11-28,35,put,-1129.576433670696,-1129.5764336706961,-1135.5999626671642,-212.2749428806646,199,36,1,11.899999618530273,0.03235294297337532,923.3250197864995
3,2025-12-01,109,put,-1123.4237462759525,-1123.4237462759525,-1124.6250174105862,-174.75001850023358,269,113,4,11.800000190734863,0.035593219101428986,949.8749989103526
3,2025-12-02,33,put,640.100168299646,640.100168299646,649.2499876053971,2356.27496595541,269,122,89,11.029999732971191,0.03173164278268814,1707.024978350013
3,2025-12-03,60,put,-1155.0770851967234,-1155.0770851967234,-1156.7250018283726,-62.62503837246227,269,61,1,12.0,0.03791666775941849,1094.0999634559103
3,2025-12-04,85,put,-888.0270566509716,-888.0270566509716,-890.425029836669,574.74992270291,269,95,10,11.100000381469727,0.02522522583603859,1465.174952539579
4,2025-12-05,53,call,-937.089304115756,-937.0893041157561,-939.0000185012914,7.4999611063102165,269,62,9,9.800000190734863,0.02142857201397419,946.4999796076016
4,2025-12-08,34,put,2633.5499987713993,2633.5499987713993,2644.6000005826354,3014.95018345663,269,268,234,12.0,0.02566666714847088,370.3501828739945
4,2025-12-09,38,put,-659.6363343651773,-659.6363343651773,-662.4999706041858,-31.499942964329563,269,78,40,9.899999618530273,0.042424242943525314,631.0000276398563
4,2025-12-10,38,put,163.49996242299676,163.49996242299676,163.49996242299676,692.7000188508973,269,92,54,11.800000190734863,0.019999999552965164,529.2000564279006
4,2025-12-11,63,call,615.1250205785036,615.1250205785036,636.5000203102827,1091.9000581786036,269,256,193,11.199999809265137,0.04374999925494194,455.40003786832085
4,2025-12-12,31,put,3011.2321429922417,3011.2321429922417,3090.269936832073,6513.689741224382,269,128,97,11.800000190734863,0.056355930864810944,3423.4198043923084
4,2025-12-15,117,put,560.5848578580664,560.5848578580664,566.6249055692388,2088.464966617593,269,202,85,10.300000190734863,0.028883494436740875,1521.840061048354
4,2025-12-16,101,put,-634.5520818829536,-634.5520818829536,-623.2499993164092,1368.2749318891656,269,216,115,12.0,0.06416666507720947,1991.5249312055748
4,2025-12-17,53,put,4317.795452639461,4317.795452639461,4413.250000938773,4730.050076541304,269,251,198,11.0,0.05409090965986252,316.80007560253125
4,2025-12-18,39,put,-1010.8862934725248,-1010.8862934725247,-1010.6250446499578,822.7750393359994,269,176,137,11.890000343322754,0.04415475204586983,1833.4000839859573
4,2025-12-19,74,put,-986.7310170740412,-986.7310170740412,-984.8500228870168,214.2499528115486,269,79,5,11.970000267028809,0.046783626079559326,1199.0999756985655
4,2025-12-22,37,put,-969.3587830638404,-969.3587830638404,-969.3749592430792,366.5000755688476,269,41,4,11.899999618530273,0.03529411926865578,1335.8750348119268
4,2025-12-23,85,call,1178.737500380725,1178.7375003807247,1201.4000006727874,1332.0799704898893,269,242,157,12.0,0.03849999979138374,130.6799698171019
4,2025-12-24,36,call,1492.6699933259931,1492.6699933259933,1473.2749912515799,1964.8998499237,209,182,146,12.0,0.019999999552965164,491.6248586721201
4,2025-12-26,119,put,-142.1999802619219,-142.1999802619219,-142.1999802619219,690.5250578000661,269,233,114,11.199999809265137,0.019999999552965164,832.725038061988
4,2025-12-29,31,put,-212.29332911994484,-212.29332911994484,-204.99995832076686,752.7500230598343,269,178,147,11.989999771118164,0.03794829174876213,957.7499813806012
4,2025-12-30,34,call,-472.01194116824206,-472.01194116824206,-473.72499630181244,213.8749795610197,269,111,77,9.0,0.02527777850627899,687.5999758628321
4,2025-12-31,39,put,-618.8181812167168,-618.8181812167168,-621.9999996237457,807.3499630816281,269,87,48,11.0,0.022272726520895958,1429.3499627053739
4,2026-01-02,33,call,-1104.2084262769702,-1104.2084262769702,-1105.7250192452254,-149.47500110487016,126,36,3,11.300000190734863,0.03933628275990486,956.2500181403552
4,2026-01-05,38,put,-1040.644434383974,-1040.644434383974,-1042.5000379894827,-1.000019087783798,269,40,2,11.600000381469727,0.045258618891239166,1041.500018901699
4,2026-01-06,32,call,872.2474413158861,872.2474413158861,884.5500752300024,884.5500752300024,269,269,237,9.5,0.033157896250486374,0.0
4,2026-01-07,100,put,-431.3145730537673,-431.3145730537673,-433.7499900163163,360.3249994814396,269,118,18,12.0,0.020416665822267532,794.074989497756
4,2026-01-08,56,call,-773.9557636622834,-773.9557636622834,-776.0000112687496,285.25001774719897,269,203,147,11.300000190734863,0.04336283355951309,1061.2500290159487
4,2026-01-09,35,put,-1181.9895840473473,-1181.9895840473473,-1183.2500007227063,294.2500357860938,239,39,4,12.0,0.04958333447575569,1477.5000365088001
4,2026-01-12,61,call,1091.8124433429912,1091.8124433429912,1097.4499440763145,1224.17001208283,267,260,199,11.199999809265137,0.02500000037252903,126.72006800651548
4,2026-01-13,82,put,-169.89884421793903,-169.89884421793903,-163.75002361390028,216.59993579111008,269,213,131,11.020000457763672,0.04128856584429741,380.3499594050104
4,2026-01-14,72,put,-276.5348152757168,-276.5348152757168,-275.2499857361578,1390.6799887257043,269,142,70,11.699999809265137,0.03290598466992378,1665.929974461862
4,2026-01-15,38,put,-974.606502910731,-974.606502910731,-973.375021610547,90.24998025209817,269,82,44,10.800000190734863,0.05509259179234505,1063.6250018626451
4,2026-01-16,109,put,-546.1224456224779,-546.1224456224779,-553.5749708899488,11.425075286414966,269,209,100,9.899999618530273,0.020858585834503174,565.0000461763638
4,2026-01-20,75,call,-1126.5293476616127,-1126.5293476616127,-1128.1000374390414,-1.6000385918493834,269,76,1,11.600000381469727,0.03379310294985771,1126.499998847192
4,2026-01-21,39,call,-999.41591335804,-999.4159133580401,-1003.8250236339568,1578.4000504179007,269,83,44,11.800000190734863,0.033813558518886566,2582.2250740518575
4,2026-01-22,71,put,-924.658827318382,-924.658827318382,-930.5000434319046,29.999923873023505,269,89,18,11.100000381469727,0.028378378599882126,960.4999673049281
4,2026-01-23,38,call,-616.9999996423721,-616.9999996423721,-618.9999999701977,995.2499252566762,269,93,55,11.0,0.019999999552965164,1614.249925226874
4,2026-01-26,36,put,-1016.378960617458,-1016.3789606174579,-1016.3750022339201,104.37500008940697,269,39,3,12.0,0.024791667237877846,1120.750002323327
4,2026-01-27,32,call,198.72058779198463,198.72058779198463,210.15000045021475,756.3500006950077,269,130,98,11.899999618530273,0.038235295563936234,546.2000002447929
4,2026-01-28,30,put,755.3851405591578,755.3851405591578,758.8550066986639,1269.6949917077977,269,144,114,11.100000381469727,0.02364864945411682,510.8399850091338
4,2026-01-29,55,put,-786.7453892535316,-786.7453892535316,-797.7249573452802,3321.3501924342836,269,97,42,10.399999618530273,0.0639423057436943,4119.075149779564
4,2026-01-30,48,put,514.3749451339245,514.3749451339245,472.89994902014723,3926.650052206841,269,232,184,11.199999809265137,0.03187499940395355,3453.7501031866937
4,2026-02-02,33,call,1609.3088190507365,1609.3088190507365,1679.3500002948676,1896.500098865526,269,205,172,11.899999618530273,0.0676470622420311,217.15009857065843
4,2026-02-03,85,put,6435.559222360779,6435.559222360779,6536.930010887643,6536.930010887643,269,269,184,11.399999618530273,0.04605263099074364,0.0
4,2026-02-04,117,put,1418.3948535432942,1418.3948535432942,1365.6001140783048,3871.805010557073,269,200,83,11.399999618530273,0.032236840575933456,2506.204896478768
4,2026-02-05,81,put,-1006.410248366304,-1006.4102483663039,-1008.0749911553712,376.0999789606446,269,104,23,11.699999809265137,0.06581196933984756,1384.1749701160159
4,2026-02-06,69,call,819.2626091429963,819.2626091429963,824.2101101828366,1289.509996991381,269,262,193,11.199999809265137,0.02500000037252903,465.29988680854444
4,2026-02-09,58,call,1635.1323157291422,1635.1323157291422,1644.4499635950824,2633.4601299865894,269,164,106,11.899999618530273,0.026470588520169258,989.010166391507
4,2026-02-10,30,put,516.941250372678,516.941250372678,521.7500758803583,1294.6800082088482,269,265,235,11.899999618530273,0.03529411926865578,772.9299323284899
4,2026-02-11,109,put,-554.1730309931131,-554.1730309931131,-544.7499527888972,578.5000378214397,269,154,45,10.399999618530273,0.06730769574642181,1123.249990610337
4,2026-02-12,58,put,6864.986052647471,6864.986052647471,7079.450279288652,9311.899826606648,269,239,181,11.260000228881836,0.07149200886487961,2232.449547317996
4,2026-02-13,88,call,-350.5527945078205,-350.5527945078205,-363.5750210486757,750.7000019550323,269,164,76,11.0,0.02513636276125908,1114.2750230037082
4,2026-02-17,96,call,1410.2068187445402,1410.2068187445402,1420.374922098816,2017.6799312105056,269,266,170,11.600000381469727,0.03620689734816551,597.3050091116897
4,2026-02-18,68,call,-901.5381887392366,-901.5381887392366,-911.7500426011196,278.04997897813894,269,97,29,11.600000381469727,0.02715517207980156,1189.8000215792586
4,2026-02-19,96,put,-514.6260245581468,-514.6260245581468,-531.3749815494026,792.8750061744386,269,231,135,12.0,0.04520833492279053,1324.249987723841
4,2026-02-20,69,call,287.4370102855666,287.4370102855666,312.8249418801275,888.5999108258366,269,257,188,11.600000381469727,0.05340517312288284,575.7749689457091
4,2026-02-23,53,put,401.42773714568153,401.42773714568153,413.69998276885286,2263.0749093994395,269,105,52,11.800000190734863,0.047754235565662384,1849.3749266305867
4,2026-02-24,82,call,537.2173893973231,537.2173893973231,550.3499995227903,1155.2750359929844,269,213,131,11.5,0.04260869696736336,604.9250364701941
4,2026-02-25,48,put,-1103.754782593095,-1103.754782593095,-1105.6250000127382,110.0000374965825,269,65,17,11.5,0.024347826838493347,1215.6250375093207
4,2026-02-26,38,put,208.9558831027622,208.9558831027622,221.77499302351754,3339.47493461385,269,64,26,11.119999885559082,0.038714028894901276,3117.6999415903324
4,2026-02-27,69,call,-944.6649343970272,-944.6649343970273,-947.6999763267655,220.40001869846805,269,124,55,11.949999809265137,0.025481171905994415,1168.0999950252335
4,2026-03-02,87,call,-112.86670495557289,-112.86670495557287,-123.97503688593103,1504.0500757720322,269,211,124,10.5,0.02666666731238365,1628.0251126579633
4,2026-03-03,97,call,3943.929741211387,3943.929741211387,4024.370086573792,4595.600132021365,269,262,165,11.800000190734863,0.05042373016476631,571.2300454475735
4,2026-03-04,86,call,-52.181797666983186,-52.181797666983186,-64.74998008570483,458.2500388730656,269,93,7,9.899999618530273,0.03181818127632141,523.0000189587704
