date,bar_of_day,global_bar_idx,spot_price,vix_regime,minutes_to_close,no_trade_score,best_contract_score,score_delta,top_5_scores,top_5_strikes,top_5_rights,n_valid_contracts,decision,skip_reason,selected_strike,selected_right,selected_mid,selected_contract_idx,oracle_contract_idx,oracle_strike,oracle_right,oracle_pnl,label_quality,bar_is_labelable,model_pnl,delta_pnl,exit_reason,bars_held
2025-12-05,72,351972,6889.419921875,-0.33000001311302185,318,1.7402499914169312,2.3377597332000732,0.5975097417831421,2.3378;2.2868;2.2414;2.2341;2.1883,6900;6910;6895;6905;6890,C;C;C;C;C,51,no_trade,in_position,0.0,,0.0,-1,209,6830.0,P,0.4246666729450226,0.011589765548706055,True,nan,nan,,0
2025-12-05,73,351973,6888.41015625,-0.33000001311302185,317,1.4732873439788818,2.283094644546509,0.809807300567627,2.2831;2.2256;2.1946;2.1639;2.1266,6900;6910;6895;6890;6905,C;C;C;C;C,53,no_trade,in_position,0.0,,0.0,-1,221,6860.0,P,0.5248571634292603,0.00803905725479126,True,nan,nan,,0
2025-12-05,74,351974,6888.93017578125,-0.33000001311302185,316,1.4931631088256836,2.4940967559814453,1.0009336471557617,2.4941;2.4255;2.3608;2.3471;2.3412,6900;6895;6905;6890;6910,C;C;C;C;C,49,no_trade,in_position,0.0,,0.0,-1,211,6835.0,P,0.33901098370552063,0.003385990858078003,True,nan,nan,,0
2025-12-05,75,351975,6885.85009765625,-0.33000001311302185,315,1.3348429203033447,2.7613933086395264,1.4265503883361816,2.7614;2.6435;2.5974;2.5881;2.5676,6900;6905;6895;6890;6910,C;C;C;C;C,55,no_trade,in_position,0.0,,0.0,-1,205,6820.0,P,0.5609090924263,0.3613257110118866,True,nan,nan,,0
2025-12-05,76,351976,6889.0,-0.33000001311302185,314,1.6909788846969604,3.027430772781372,1.3364518880844116,3.0274;2.9003;2.8504;2.8497;2.8100,6900;6895;6910;6905;6890,C;C;C;C;C,55,no_trade,cooldown,0.0,,0.0,-1,229,6880.0,P,0.7994827032089233,0.00039184093475341797,True,nan,nan,,0
2025-12-05,77,351977,6892.35986328125,-0.33000001311302185,313,1.42218017578125,2.9572970867156982,1.5351169109344482,2.9573;2.7896;2.7757;2.7701;2.6213,6900;6905;6910;6895;6890,C;C;C;C;C,53,no_trade,cooldown,0.0,,0.0,-1,231,6885.0,P,0.5906667113304138,0.018999993801116943,True,nan,nan,,0
2025-12-05,78,351978,6893.2001953125,-0.33000001311302185,312,1.5605820417404175,2.3354225158691406,0.7748404741287231,2.3354;2.1962;2.1597;2.1487;1.9892,6900;6905;6910;6895;6915,C;C;C;C;C,48,no_trade,cooldown,0.0,,0.0,-1,211,6835.0,P,0.36074066162109375,0.011216819286346436,True,nan,nan,,0
2025-12-05,79,351979,6891.85009765625,-0.33000001311302185,311,1.5227872133255005,2.060370445251465,0.5375832319259644,2.0604;1.9483;1.9046;1.8721;1.6880,6900;6895;6910;6905;6890,C;C;C;C;C,49,no_trade,cooldown,0.0,,0.0,-1,209,6830.0,P,0.46833327412605286,0.03895828127861023,True,nan,nan,,0
2025-12-05,80,351980,6889.68994140625,-0.33000001311302185,310,1.8602595329284668,2.124093770980835,0.26383423805236816,2.1241;2.1066;1.9911;1.9713;1.9537,6900;6895;6905;6910;6890,C;C;C;C;C,50,trade,,6900.0,C,5.28000020980835,236,201,6810.0,P,0.2411111295223236,0.06136973202228546,True,-0.15048774929715952,-0.39159887881948313,STOP_LOSS,4
2025-12-05,81,351981,6885.9501953125,-0.33000001311302185,309,1.85448157787323,1.9975378513336182,0.14305627346038818,1.9975;1.9736;1.9706;1.8921;1.8542,6900;6895;6890;6880;6885,C;C;C;P;P,52,no_trade,in_position,0.0,,0.0,-1,197,6800.0,P,0.3142857551574707,0.016593337059020996,True,nan,nan,,0
2025-12-05,82,351982,6882.31005859375,-0.33000001311302185,308,1.9912829399108887,2.5535802841186523,0.5622973442077637,2.5536;2.5047;2.4154;2.4031;2.3388,6900;6890;6895;6905;6910,C;C;C;C;C,56,no_trade,in_position,0.0,,0.0,-1,211,6835.0,P,0.6591953635215759,0.018778741359710693,True,nan,nan,,0
2025-12-05,83,351983,6884.240234375,-0.33000001311302185,307,2.0705835819244385,2.5160131454467773,0.44542956352233887,2.5160;2.4517;2.4266;2.3839;2.3815,6900;6890;6895;6905;6910,C;C;C;C;C,54,no_trade,in_position,0.0,,0.0,-1,231,6885.0,P,0.46699994802474976,0.007786363363265991,True,nan,nan,,0
2025-12-05,84,351984,6884.080078125,-0.33000001311302185,306,1.874525785446167,1.9596173763275146,0.08509159088134766,1.9596;1.9439;1.8502;1.8251;1.7711,6900;6890;6895;6905;6910,C;C;C;C;C,47,no_trade,in_position,0.0,,0.0,-1,231,6885.0,P,0.2625581622123718,0.012754186987876892,True,nan,nan,,0
2025-12-05,85,351985,6880.91015625,-0.33000001311302185,305,1.8293488025665283,2.680208683013916,0.8508598804473877,2.6802;2.5661;2.5552;2.4512;2.4303,6890;6885;6900;6895;6905,C;C;C;C;C,58,no_trade,in_position,0.0,,0.0,-1,205,6820.0,P,0.23354844748973846,0.0013745278120040894,True,nan,nan,,0
2025-12-05,86,351986,6876.240234375,-0.33000001311302185,304,1.8571665287017822,2.526383638381958,0.6692171096801758,2.5264;2.4922;2.4339;2.3595;2.3121,6890;6885;6900;6895;6880,C;C;C;C;C,59,no_trade,cooldown,0.0,,0.0,-1,227,6875.0,P,0.5368570685386658,0.002357006072998047,True,nan,nan,,0
2025-12-05,87,351987,6877.43017578125,-0.33000001311302185,303,2.0788159370422363,2.3096790313720703,0.23086309432983398,2.3097;2.2809;2.2464;2.1738;2.1159,6900;6890;6895;6885;6880,C;C;C;C;C,54,no_trade,cooldown,0.0,,0.0,-1,211,6835.0,P,0.5154166221618652,0.011951327323913574,True,nan,nan,,0
2025-12-05,88,351988,6878.14013671875,-0.33000001311302185,302,2.1346957683563232,2.153874397277832,0.01917862892150879,2.1539;2.1373;2.0342;2.0105;1.9861,6890;6900;6885;6895;6880,C;C;C;C;C,51,no_trade,cooldown,0.0,,0.0,-1,205,6820.0,P,0.4944056570529938,0.012659549713134766,True,nan,nan,,0
