date,bar_of_day,global_bar_idx,spot_price,vix_regime,minutes_to_close,no_trade_score,best_contract_score,score_delta,top_5_scores,top_5_strikes,top_5_rights,n_valid_contracts,decision,skip_reason,selected_strike,selected_right,selected_mid,selected_contract_idx,oracle_contract_idx,oracle_strike,oracle_right,oracle_pnl,label_quality,bar_is_labelable,model_pnl,delta_pnl,exit_reason,bars_held
2025-12-08,78,352368,6855.8701171875,-0.33000001311302185,312,2.467782974243164,1.97146737575531,-0.496315598487854,1.9715;1.9597;1.8547;1.8544;1.8157,6850;6845;6840;6855;6835,P;P;P;P;P,43,no_trade,gate,0.0,,0.0,-1,173,6855.0,P,0.4233018159866333,0.013701826333999634,True,nan,nan,,0
2025-12-08,79,352369,6854.9599609375,-0.33000001311302185,311,2.3593156337738037,1.9242304563522339,-0.4350851774215698,1.9242;1.7853;1.7550;1.6929;1.6628,6850;6840;6845;6835;6855,P;P;P;P;P,42,no_trade,gate,0.0,,0.0,-1,169,6845.0,P,0.27754077315330505,0.002174884080886841,True,nan,nan,,0
2025-12-08,80,352370,6852.16015625,-0.33000001311302185,310,2.443984270095825,1.857912540435791,-0.5860717296600342,1.8579;1.8572;1.8234;1.8001;1.7960,6870;6865;6860;6875;6850,C;C;C;C;P,46,no_trade,gate,0.0,,0.0,-1,171,6850.0,P,0.5403124094009399,0.0014598965644836426,True,nan,nan,,0
2025-12-08,81,352371,6852.759765625,-0.33000001311302185,309,2.4022462368011475,2.063401699066162,-0.33884453773498535,2.0634;2.0394;2.0176;1.8822;1.8756,6850;6840;6845;6835;6870,P;P;P;P;C,40,no_trade,gate,0.0,,0.0,-1,173,6855.0,P,0.39619043469429016,0.005308002233505249,True,nan,nan,,0
2025-12-08,82,352372,6852.080078125,-0.33000001311302185,308,2.3040196895599365,2.1659860610961914,-0.13803362846374512,2.1660;2.1245;2.1059;2.0533;2.0176,6850;6845;6840;6835;6830,P;P;P;P;P,49,no_trade,gate,0.0,,0.0,-1,157,6815.0,P,0.5912195444107056,0.011864662170410156,True,nan,nan,,0
2025-12-08,83,352373,6853.169921875,-0.33000001311302185,307,2.4495913982391357,1.8751150369644165,-0.5744763612747192,1.8751;1.8707;1.8574;1.8544;1.8276,6840;6830;6845;6870;6850,P;P;P;C;P,40,no_trade,gate,0.0,,0.0,-1,171,6850.0,P,0.40283751487731934,0.0019837915897369385,True,nan,nan,,0
2025-12-08,84,352374,6851.60009765625,-0.33000001311302185,306,2.310446262359619,2.2895357608795166,-0.02091050148010254,2.2895;2.2559;2.2445;2.1291;2.0952,6850;6840;6845;6835;6830,P;P;P;P;P,50,no_trade,gate,0.0,,0.0,-1,173,6855.0,P,0.3662043809890747,0.016472190618515015,True,nan,nan,,0
2025-12-08,85,352375,6849.8701171875,-0.33000001311302185,305,2.3372058868408203,2.180906295776367,-0.15629959106445312,2.1809;2.1607;2.1604;2.1147;2.1035,6860;6865;6870;6875;6855,C;C;C;C;C,55,no_trade,gate,0.0,,0.0,-1,171,6850.0,P,0.3765144646167755,0.019241631031036377,True,nan,nan,,0
2025-12-08,86,352376,6848.22021484375,-0.33000001311302185,304,2.593846321105957,2.316126585006714,-0.27771973609924316,2.3161;2.2799;2.2700;2.2588;2.2254,6840;6835;6845;6830;6850,P;P;P;P;P,50,no_trade,gate,0.0,,0.0,-1,151,6800.0,P,0.7407143712043762,0.015914320945739746,True,nan,nan,,0
2025-12-08,87,352377,6850.919921875,-0.33000001311302185,303,2.668415069580078,2.2420835494995117,-0.4263315200805664,2.2421;2.2294;2.1859;2.1658;2.0960,6870;6865;6875;6860;6880,C;C;C;C;C,48,no_trade,gate,0.0,,0.0,-1,155,6810.0,P,0.46682924032211304,0.004197657108306885,True,nan,nan,,0
2025-12-08,88,352378,6850.2001953125,-0.33000001311302185,302,2.414363145828247,2.189683198928833,-0.22467994689941406,2.1897;2.1699;2.1647;2.1093;2.0919,6850;6845;6840;6835;6830,P;P;P;P;P,48,no_trade,gate,0.0,,0.0,-1,173,6855.0,P,0.3406756520271301,0.017300695180892944,True,nan,nan,,0
2025-12-08,89,352379,6847.93994140625,-0.33000001311302185,301,2.353158712387085,2.0915207862854004,-0.26163792610168457,2.0915;2.0915;2.0564;2.0082;1.9892,6845;6840;6835;6850;6830,P;P;P;P;P,47,no_trade,gate,0.0,,0.0,-1,165,6835.0,P,0.26990675926208496,0.01597052812576294,True,nan,nan,,0
2025-12-08,90,352380,6846.22998046875,-0.33000001311302185,300,2.570258855819702,2.123210906982422,-0.4470479488372803,2.1232;2.1168;2.1008;2.0089;1.9949,6865;6860;6870;6875;6855,C;C;C;C;C,54,no_trade,gate,0.0,,0.0,-1,164,6835.0,C,-0.016932515427470207,0.0016280915588140488,True,nan,nan,,0
