fold_id,evidence_grade,split,gate,strategy,v_sel_n,v_sel_mean,v_sel_winsor600_mean,v_sel_trim10_mean,v_sel_median,v_sel_share_positive,v_sel_sum,v_sel_top5pct_contribution_share,v_sel_mean_without_top_session,v_sel_winsor600_mean_boot_ci_low,v_sel_winsor600_mean_boot_ci_high,return_on_premium_mean,return_on_premium_median,stratum_key,stratum_value
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,23,113.91304347826087,48.69565217391305,63.68421052631579,-60.0,0.43478260869565216,2620.0,0.9961832061068703,48.18181818181818,-149.1997929606625,210.01190476190476,0.0776607273462592,-0.03726707986234393,gate_age,gate_age_1
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,2,785.0,540.0,785.0,785.0,1.0,1570.0,0.6942675159235668,480.0,480.0,600.0,0.5393910561331103,0.5393910561331103,gate_age,gate_age_2_3
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,14,213.57142857142858,145.71428571428572,215.83333333333334,320.0,0.5714285714285714,2990.0,0.36454849498327757,159.16666666666666,-100.02083333333333,330.73214285714283,0.16758283382022424,0.20677910255813806,time_bucket,morning_1000_1129
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,11,109.0909090909091,14.545454545454545,8.88888888888889,-60.0,0.36363636363636365,1200.0,1.3,-36.0,-226.49512987012986,275.01388888888886,0.047165378886094844,-0.04477612067766675,time_bucket,open_0931_0959
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,16,296.25,166.25,260.0,320.0,0.5625,4740.0,0.3291139240506329,212.14285714285714,-77.1131221719457,370.1333333333332,0.20171650436107336,0.23376678178817395,momentum5_side,mom5_pos
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,9,-61.111111111111114,-51.111111111111114,-61.111111111111114,-60.0,0.3333333333333333,-550.0,-1.0545454545454545,-133.75,-337.5,158.0777777777777,-0.0402761365052213,-0.04477612067766675,momentum5_side,mom5_neg
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,8,95.0,45.0,95.0,105.0,0.5,760.0,1.4342105263157894,-47.142857142857146,-291.25,346.3437499999999,0.07068543241445199,0.06401224706037684,momentum15_side,mom15_neg
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,7,227.14285714285714,78.57142857142857,227.14285714285714,-60.0,0.42857142857142855,1590.0,0.9811320754716981,5.0,-225.75,390.49999999999955,0.12233627312632882,-0.03726707986234393,momentum15_side,mom15_flat
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,10,184.0,129.0,162.5,125.0,0.5,1840.0,0.5706521739130435,150.0,-75.0,271.25,0.14431414700302647,0.13550513232432188,momentum15_side,mom15_pos
march2026_current_split,provisional_current_march_splits_only,validation,put_near_after_0940_vwap_m2_10_near_vwap,gate_first_eligible,13,256.9230769230769,215.3846153846154,270.90909090909093,380.0,0.6923076923076923,3340.0,0.3143712574850299,205.45454545454547,-57.340909090909086,396.0,0.19992505251542994,0.30573248779069073,vwap_gap_bucket,vwap_gap_0_2
