seed,src,day,bar,side,pred_exit_pnl,pred_exit_bar,time_stop_pnl,best_exit_pnl,entry_bar,pred_minus_time_stop,best_minus_time_stop,pred_minus_best,captured_of_best,exit_quality
43,oos,2023-07-05,33,call,-281.6249694824219,172,-180.71717834472656,369.8671875,6,-100.90779113769531,550.5843658447266,-651.4921569824219,-0.76142188061065,negative-on-winner
43,oos,2023-07-06,39,call,978.7000122070312,257,1127.2000732421875,1127.2000732421875,1,-148.50006103515625,0.0,-148.50006103515625,0.868257583937142,good (≥85%)
43,oos,2023-07-07,69,call,-5.399962902069092,78,1781.900146484375,2546.6298828125,1,-1787.300109386444,764.729736328125,-2552.029845714569,-0.002120434908313166,negative-on-winner
43,oos,2023-08-14,84,put,416.6147155761719,110,-36.0,623.2432250976562,13,452.6147155761719,659.2432250976562,-206.62850952148438,0.6684624859113267,ok (50-85%)
43,oos,2023-08-29,111,put,-631.669189453125,170,-812.260009765625,-9.963226318359375,13,180.5908203125,802.2967834472656,-621.7059631347656,,no-best-exists
43,oos,2023-09-18,94,put,145.3699951171875,101,-734.7399291992188,230.5099639892578,19,880.1099243164062,965.2498931884766,-85.13996887207031,0.6306451686572734,ok (50-85%)
43,oos,2023-09-25,117,put,143.0999755859375,130,-411.300048828125,248.03993225097656,13,554.4000244140625,659.3399810791016,-104.93995666503906,0.5769231360744903,ok (50-85%)
43,oos,2023-09-28,113,put,11.65636157989502,116,-368.78204345703125,11.65636157989502,13,380.43840503692627,380.43840503692627,0.0,,no-best-exists
43,oos,2023-10-02,109,put,-277.94927978515625,113,1436.8973388671875,2352.78125,13,-1714.8466186523438,915.8839111328125,-2630.7305297851562,-0.11813647349712442,negative-on-winner
43,oos,2023-10-03,31,put,2480.17578125,127,2071.216796875,2480.17578125,16,408.958984375,408.958984375,0.0,1.0,good (≥85%)
43,oos,2023-10-04,95,call,1166.8150634765625,212,104.42994689941406,1901.1104736328125,1,1062.3851165771484,1796.6805267333984,-734.29541015625,0.6137544764807421,ok (50-85%)
43,oos,2023-10-05,61,call,-727.8999633789062,105,24.5,64.09996032714844,1,-752.3999633789062,39.59996032714844,-791.9999237060547,,no-best-exists
43,oos,2023-10-06,111,call,3040.23828125,150,3647.6220703125,3757.343017578125,1,-607.3837890625,109.720947265625,-717.104736328125,0.8091457891991054,ok (50-85%)
43,oos,2023-10-09,51,call,-352.8570556640625,75,2403.7001953125,2403.7001953125,1,-2756.5572509765625,0.0,-2756.5572509765625,-0.14679744851382695,negative-on-winner
43,oos,2023-10-10,93,call,401.57696533203125,211,-379.761474609375,954.03857421875,1,781.3384399414062,1333.800048828125,-552.4616088867188,0.42092319554361574,early-exit (0-50%)
43,oos,2023-10-11,72,call,-127.85245513916016,105,-809.9343872070312,415.8361511230469,1,682.0819320678711,1225.7705383300781,-543.688606262207,-0.30745873054535927,negative-on-winner
43,oos,2023-10-12,84,put,-373.8459777832031,100,2494.059814453125,2494.059814453125,14,-2867.905792236328,0.0,-2867.905792236328,-0.1498945516930903,negative-on-winner
43,oos,2023-10-13,57,call,-781.0477294921875,110,-1025.14794921875,239.29104614257812,1,244.1002197265625,1264.4389953613281,-1020.3387756347656,-3.264007333675208,negative-on-winner
43,oos,2023-10-16,117,call,-150.70999145507812,125,-300.20001220703125,-3.2000184059143066,1,149.49002075195312,296.99999380111694,-147.50997304916382,,no-best-exists
43,oos,2023-10-17,92,call,2033.5595703125,180,-555.2208251953125,2035.5238037109375,1,2588.7803955078125,2590.74462890625,-1.9642333984375,0.9990350231253221,good (≥85%)
43,oos,2023-10-18,56,put,831.85595703125,150,688.5548706054688,1937.7440185546875,13,143.30108642578125,1249.1891479492188,-1105.8880615234375,0.429290943006863,early-exit (0-50%)
43,oos,2023-10-19,36,call,-128.87872314453125,55,-789.6615600585938,903.29296875,6,660.7828369140625,1692.9545288085938,-1032.1716918945312,-0.1426765485874167,negative-on-winner
43,oos,2023-10-23,83,call,671.666748046875,165,730.603271484375,2012.4713134765625,1,-58.9365234375,1281.8680419921875,-1340.8045654296875,0.33375220980743553,early-exit (0-50%)
43,oos,2023-10-24,98,call,-238.96153259277344,110,-949.3220825195312,-43.0,1,710.3605499267578,906.3220825195312,-195.96153259277344,,no-best-exists
43,oos,2023-10-25,50,call,778.0671997070312,110,-950.3326416015625,969.01806640625,1,1728.3998413085938,1919.3507080078125,-190.95086669921875,0.8029439560323277,ok (50-85%)
43,oos,2023-10-26,83,call,-497.8703308105469,100,-1027.5743408203125,-11.903303146362305,1,529.7040100097656,1015.6710376739502,-485.96702766418457,,no-best-exists
43,oos,2023-10-27,101,put,2210.179443359375,230,2519.978759765625,2519.978759765625,13,-309.79931640625,0.0,-309.79931640625,0.8770627271338337,good (≥85%)
43,oos,2023-10-30,96,call,-316.3700256347656,110,821.1400756835938,881.5299072265625,1,-1137.5101013183594,60.38983154296875,-1197.8999328613281,-0.3588874558211162,negative-on-winner
43,oos,2023-10-31,110,call,176.5786895751953,160,1286.4373779296875,1286.4373779296875,1,-1109.8586883544922,0.0,-1109.8586883544922,0.13726178405929879,early-exit (0-50%)
43,oos,2023-11-01,99,call,-157.30503845214844,101,-545.5540161132812,-157.30503845214844,6,388.2489776611328,388.2489776611328,0.0,,no-best-exists
43,oos,2023-11-06,107,call,-299.9999084472656,160,-933.5999755859375,40.560035705566406,1,633.6000671386719,974.1600112915039,-340.55994415283203,,no-best-exists
43,oos,2023-11-07,111,put,526.7939453125,165,-372.9587097167969,853.0777587890625,19,899.7526550292969,1226.0364685058594,-326.2838134765625,0.617521603259567,ok (50-85%)
43,oos,2023-11-08,57,call,-125.22527313232422,110,-567.676025390625,99.91549682617188,2,442.4507522583008,667.5915222167969,-225.1407699584961,,no-best-exists
43,oos,2023-11-09,55,call,60.19816970825195,211,-696.6976928710938,1039.248046875,1,756.8958625793457,1735.9457397460938,-979.049877166748,0.057924736918454414,early-exit (0-50%)
43,oos,2023-11-10,90,call,818.9000244140625,105,3342.552001953125,3513.029052734375,1,-2523.6519775390625,170.47705078125,-2694.1290283203125,0.23310368690992453,early-exit (0-50%)
43,oos,2023-11-13,111,call,668.1865234375,155,140.4920654296875,962.1171875,6,527.6944580078125,821.6251220703125,-293.9306640625,0.6944959846042663,ok (50-85%)
43,oos,2023-11-14,96,call,300.1400146484375,106,-799.75,300.1400146484375,1,1099.8900146484375,1099.8900146484375,0.0,1.0,good (≥85%)
43,oos,2023-11-15,117,call,-281.6684875488281,125,-593.8677978515625,-2.9543070793151855,1,312.1993103027344,590.9134907722473,-278.71418046951294,,no-best-exists
43,oos,2023-11-16,105,put,-489.0078125,185,-429.8961181640625,358.25921630859375,19,-59.1116943359375,788.1553344726562,-847.2670288085938,-1.3649552900232533,negative-on-winner
43,oos,2023-11-17,114,call,443.4984436035156,165,709.228271484375,757.896728515625,6,-265.7298278808594,48.66845703125,-314.3982849121094,0.5851700197626231,ok (50-85%)
43,oos,2023-11-20,108,call,-161.59996032714844,190,1046.199951171875,1075.9000244140625,5,-1207.7999114990234,29.7000732421875,-1237.499984741211,-0.15019979241580195,negative-on-winner
43,oos,2023-11-21,51,call,326.6923522949219,210,277.2906494140625,540.1076049804688,1,49.401702880859375,262.81695556640625,-213.41525268554688,0.6048653069914386,ok (50-85%)
43,oos,2023-11-22,82,call,959.811279296875,160,372.87115478515625,959.811279296875,6,586.9401245117188,586.9401245117188,0.0,1.0,good (≥85%)
43,oos,2023-11-24,54,call,33.639991760253906,170,87.09999084472656,138.57994079589844,5,-53.459999084472656,51.479949951171875,-104.93994903564453,0.24274791551397135,early-exit (0-50%)
43,oos,2023-11-27,86,call,-104.20001983642578,170,-10.150036811828613,301.70001220703125,5,-94.04998302459717,311.85004901885986,-405.90003204345703,-0.34537625329932736,negative-on-winner
43,oos,2023-11-28,68,call,1080.594970703125,165,-261.68304443359375,1543.5836181640625,5,1342.2780151367188,1805.2666625976562,-462.9886474609375,0.700055998254493,ok (50-85%)
43,oos,2023-11-29,64,call,-335.3528747558594,220,-463.823486328125,336.6471252441406,6,128.47061157226562,800.4706115722656,-672.0,-0.9961554684676346,negative-on-winner
43,oos,2023-11-30,67,call,-304.41943359375,145,-600.8201293945312,307.8180236816406,1,296.40069580078125,908.6381530761719,-612.2374572753906,-0.9889590932745199,negative-on-winner
43,oos,2023-12-01,114,call,1474.5152587890625,220,757.2603759765625,1951.7052001953125,1,717.2548828125,1194.44482421875,-477.18994140625,0.7555010145187417,ok (50-85%)
43,oos,2023-12-04,52,call,859.4798583984375,210,206.57470703125,980.6777954101562,1,652.9051513671875,774.1030883789062,-121.19793701171875,0.8764141111596911,good (≥85%)
43,oos,2023-12-05,59,call,-291.7153015136719,140,-554.1935424804688,704.1290893554688,1,262.4782409667969,1258.3226318359375,-995.8443908691406,-0.41429235906259215,negative-on-winner
43,oos,2023-12-06,112,call,-96.04499816894531,120,-496.5740051269531,177.4870147705078,1,400.5290069580078,674.0610198974609,-273.5320129394531,-0.5411381688577741,negative-on-winner
43,oos,2023-12-07,39,call,51.17873001098633,105,1111.8040771484375,1317.713134765625,1,-1060.6253471374512,205.9090576171875,-1266.5344047546387,0.03883905279587976,early-exit (0-50%)
43,oos,2023-12-08,95,call,-398.20001220703125,105,-201.19004821777344,-140.79998779296875,1,-197.0099639892578,60.39006042480469,-257.4000244140625,,no-best-exists
43,oos,2023-12-11,95,call,-152.68539428710938,120,713.2513427734375,765.8502807617188,6,-865.9367370605469,52.59893798828125,-918.5356750488281,-0.19936715846764158,negative-on-winner
43,oos,2023-12-12,115,call,-59.755035400390625,155,398.73004150390625,434.8235168457031,6,-458.4850769042969,36.093475341796875,-494.57855224609375,-0.1374236514019886,negative-on-winner
43,oos,2023-12-15,119,call,30.65011978149414,125,-978.7645263671875,40.517356872558594,6,1009.4146461486816,1019.2818832397461,-9.867237091064453,,no-best-exists
43,oos,2023-12-18,119,call,251.65109252929688,210,241.7587890625,400.0350646972656,5,9.892303466796875,158.27627563476562,-148.38397216796875,0.6290725857238009,ok (50-85%)
43,oos,2023-12-19,91,call,200.99722290039062,120,24.545705795288086,359.705078125,5,176.45151710510254,335.1593723297119,-158.70785522460938,0.5587833898484544,ok (50-85%)
43,oos,2023-12-20,115,call,-51.49992370605469,120,-348.4999694824219,334.60003662109375,5,297.0000457763672,683.1000061035156,-386.09996032714844,-0.1539148776734116,negative-on-winner
43,oos,2023-12-22,79,call,-334.478271484375,156,-619.6239013671875,-0.16960175335407257,1,285.1456298828125,619.4542996138334,-334.3086697310209,,no-best-exists
43,oos,2023-12-26,59,call,-9.760014533996582,105,13.009940147399902,241.69998168945312,6,-22.769954681396484,228.69004154205322,-251.4599962234497,-0.04038070034501154,negative-on-winner
43,oos,2023-12-27,43,call,56.601417541503906,185,95.45153045654297,522.8021240234375,1,-38.85011291503906,427.35059356689453,-466.2007064819336,0.10826546974580852,early-exit (0-50%)
43,oos,2024-01-09,106,call,1236.625,215,874.7999877929688,1445.4832763671875,6,361.82501220703125,570.6832885742188,-208.8582763671875,0.8555097248222107,good (≥85%)
43,oos,2024-01-16,102,call,-781.625,195,-1116.0699462890625,803.3531494140625,1,334.4449462890625,1919.423095703125,-1584.9781494140625,-0.9729531782754444,negative-on-winner
43,oos,2024-05-21,107,put,321.8999938964844,160,-340.4100646972656,604.0499267578125,18,662.31005859375,944.4599914550781,-282.1499328613281,0.5329029598997813,ok (50-85%)
43,oos,2024-05-28,52,call,122.76918029785156,205,-777.30859375,354.6971740722656,7,900.0777740478516,1132.0057678222656,-231.92799377441406,0.34612393126323215,early-exit (0-50%)
43,oos,2024-06-21,103,put,27.87995147705078,135,387.2499694824219,751.5698852539062,13,-359.3700180053711,364.3199157714844,-723.6899337768555,0.037095620811938165,early-exit (0-50%)
43,oos,2024-06-24,80,put,386.7103271484375,245,210.7427520751953,685.1746215820312,13,175.9675750732422,474.43186950683594,-298.46429443359375,0.5643967464170582,ok (50-85%)
43,oos,2024-06-25,113,call,-826.7727661132812,211,-344.5682067871094,88.4317398071289,1,-482.2045593261719,432.9999465942383,-915.2045059204102,,no-best-exists
43,oos,2024-06-28,92,put,721.2523193359375,215,924.57080078125,1363.3106689453125,13,-203.3184814453125,438.7398681640625,-642.058349609375,0.5290447260226566,ok (50-85%)
43,oos,2024-07-01,42,call,621.224853515625,231,466.61932373046875,879.2227783203125,1,154.60552978515625,412.60345458984375,-257.9979248046875,0.7065613731054913,ok (50-85%)
43,oos,2024-07-03,99,call,932.7890625,180,1239.2701416015625,1710.8555908203125,5,-306.4810791015625,471.58544921875,-778.0665283203125,0.545217882505648,ok (50-85%)
43,oos,2024-07-05,43,call,1394.566650390625,235,1729.353271484375,1889.8541259765625,1,-334.78662109375,160.5008544921875,-495.2874755859375,0.7379229069703976,ok (50-85%)
43,oos,2024-07-11,51,call,283.2287902832031,60,-1147.4173583984375,283.2287902832031,1,1430.6461486816406,1430.6461486816406,0.0,1.0,good (≥85%)
43,oos,2024-07-12,77,call,177.78720092773438,121,1232.0706787109375,1900.278564453125,2,-1054.2834777832031,668.2078857421875,-1722.4913635253906,0.09355849413525284,early-exit (0-50%)
43,oos,2024-07-15,117,call,-64.2593765258789,122,-1086.2310791015625,49.29300308227539,1,1021.9717025756836,1135.524082183838,-113.5523796081543,,no-best-exists
43,oos,2024-07-16,112,put,650.800048828125,195,14.229990005493164,828.9999389648438,14,636.5700588226318,814.7699489593506,-178.19989013671875,0.7850423362404182,ok (50-85%)
43,oos,2024-07-18,70,put,2149.119140625,155,1150.65478515625,2338.516357421875,13,998.46435546875,1187.861572265625,-189.397216796875,0.919009667734085,good (≥85%)
43,oos,2024-07-19,90,call,-514.6021728515625,115,-989.3941040039062,-93.00276184082031,1,474.79193115234375,896.3913421630859,-421.5994110107422,,no-best-exists
43,oos,2024-07-22,113,call,-95.01863098144531,115,1370.6121826171875,1636.1964111328125,1,-1465.6308135986328,265.584228515625,-1731.2150421142578,-0.058072875808143125,negative-on-winner
43,oos,2024-07-23,60,put,394.6849365234375,233,148.76992797851562,1039.5947265625,13,245.91500854492188,890.8247985839844,-644.9097900390625,0.37965269199517165,early-exit (0-50%)
43,oos,2024-07-24,61,put,1106.0970458984375,195,796.2882080078125,1120.896728515625,16,309.808837890625,324.6085205078125,-14.7996826171875,0.9867965689963372,good (≥85%)
43,oos,2024-07-25,108,put,-348.95135498046875,160,-766.9673461914062,475.41497802734375,16,418.0159912109375,1242.38232421875,-824.3663330078125,-0.7339931872327309,negative-on-winner
43,oos,2024-07-26,58,put,-1020.1167602539062,191,-894.4342651367188,1031.4080810546875,17,-125.6824951171875,1925.8423461914062,-2051.5248413085938,-0.9890525185829113,negative-on-winner
43,oos,2024-07-29,88,put,18.474960327148438,135,-946.5,593.56103515625,16,964.9749603271484,1540.06103515625,-575.0860748291016,0.03112562859232338,early-exit (0-50%)
43,oos,2024-07-30,100,call,-144.5050048828125,125,-718.1485595703125,137.4554443359375,4,573.6435546875,855.60400390625,-281.96044921875,-1.0512861500752642,negative-on-winner
43,oos,2024-07-31,91,put,-258.70367431640625,195,-81.27789306640625,332.71588134765625,16,-177.42578125,413.9937744140625,-591.4195556640625,-0.777551324777568,negative-on-winner
43,oos,2024-08-01,68,call,-846.5673217773438,131,-914.9616088867188,-11.179901123046875,5,68.394287109375,903.7817077636719,-835.3874206542969,,no-best-exists
43,oos,2024-08-06,79,put,297.57769775390625,135,-1184.887451171875,1346.585205078125,17,1482.4651489257812,2531.47265625,-1049.0075073242188,0.22098690571655408,early-exit (0-50%)
43,oos,2024-08-07,83,put,4582.0498046875,230,5646.2998046875,6075.95947265625,16,-1064.25,429.65966796875,-1493.90966796875,0.7541277760834616,ok (50-85%)
43,oos,2024-08-08,117,put,174.38998413085938,119,-863.1300659179688,421.8899841308594,16,1037.5200500488281,1285.0200500488281,-247.5,0.4133541697846235,early-exit (0-50%)
43,oos,2024-08-09,98,put,135.21942138671875,185,-914.8152465820312,693.0198364257812,17,1050.03466796875,1607.8350830078125,-557.8004150390625,0.19511623517749052,early-exit (0-50%)
43,oos,2024-08-12,115,call,413.2372131347656,205,-536.7417602539062,1186.931396484375,5,949.9789733886719,1723.6731567382812,-773.6941833496094,0.34815593753670293,early-exit (0-50%)
43,oos,2024-08-13,94,put,-499.9999694824219,165,-945.5,84.10003662109375,13,445.5000305175781,1029.6000366210938,-584.1000061035156,,no-best-exists
43,oos,2024-08-14,74,put,-779.8301391601562,200,-1079.9422607421875,-82.82694244384766,19,300.11212158203125,997.1153182983398,-697.0031967163086,,no-best-exists
43,oos,2024-08-16,60,put,-433.6445617675781,156,-963.0036010742188,586.6283569335938,16,529.3590393066406,1549.6319580078125,-1020.2729187011719,-0.7392151379014681,negative-on-winner
43,oos,2024-08-19,117,call,64.30005645751953,145,529.6000366210938,549.4000854492188,2,-465.2999801635742,19.800048828125,-485.1000289916992,0.11703685194177642,early-exit (0-50%)
43,oos,2024-08-23,87,call,-790.2476196289062,190,-783.368408203125,762.484619140625,4,-6.87921142578125,1545.85302734375,-1552.7322387695312,-1.036411226917039,negative-on-winner
43,oos,2024-09-05,91,call,90.99781799316406,100,-99.15584564208984,193.38827514648438,5,190.1536636352539,292.5441207885742,-102.39045715332031,0.47054464870859736,early-exit (0-50%)
43,oos,2024-09-10,47,call,-642.575927734375,140,-340.61639404296875,453.4978942871094,4,-301.95953369140625,794.1142883300781,-1096.0738220214844,-1.416932549917333,negative-on-winner
43,oos,2024-09-12,66,put,-303.0249938964844,101,-1018.2849731445312,325.7749938964844,16,715.2599792480469,1344.0599670410156,-628.7999877929688,-0.9301665246681614,negative-on-winner
43,oos,2024-09-13,74,put,198.51821899414062,110,-660.3955688476562,440.396240234375,13,858.9137878417969,1100.7918090820312,-241.87802124023438,0.4507718296788614,early-exit (0-50%)
43,oos,2024-09-23,59,put,771.6281127929688,197,-187.1488037109375,949.54541015625,14,958.7769165039062,1136.6942138671875,-177.91729736328125,0.8126289743910147,ok (50-85%)
43,oos,2024-09-24,112,put,-316.32000732421875,140,-732.1199951171875,-39.11998748779297,13,415.79998779296875,693.0000076293945,-277.2000198364258,,no-best-exists
43,oos,2024-09-25,99,put,537.5703735351562,200,470.9784240722656,1644.1746826171875,14,66.59194946289062,1173.1962585449219,-1106.6043090820312,0.3269545378715204,early-exit (0-50%)
43,oos,2024-09-26,46,put,1392.389404296875,125,987.1253662109375,2405.549560546875,13,405.2640380859375,1418.4241943359375,-1013.16015625,0.5788238276746752,ok (50-85%)
43,oos,2024-09-27,103,put,541.0330810546875,210,611.0661010742188,1261.0914306640625,14,-70.03302001953125,650.0253295898438,-720.058349609375,0.42901971094180824,early-exit (0-50%)
43,oos,2024-09-30,70,put,-114.9062728881836,225,-557.767578125,111.94921875,13,442.8613052368164,669.716796875,-226.8554916381836,-1.0264142454159253,negative-on-winner
43,oos,2024-10-09,84,put,-568.5099487304688,120,-744.72998046875,-64.59996032714844,13,176.22003173828125,680.1300201416016,-503.9099884033203,,no-best-exists
43,oos,2024-10-14,106,put,-515.0371704101562,210,-475.4786376953125,409.64410400390625,14,-39.55853271484375,885.1227416992188,-924.6812744140625,-1.2572795882477659,negative-on-winner
43,oos,2024-10-15,52,put,2019.929931640625,221,2237.72998046875,2451.570068359375,13,-217.800048828125,213.840087890625,-431.64013671875,0.8239331837626775,ok (50-85%)
43,oos,2024-10-16,106,put,-377.4300231933594,200,-863.52001953125,183.90003967285156,13,486.0899963378906,1047.4200592041016,-561.3300628662109,-2.052365099348469,negative-on-winner
43,oos,2024-10-18,77,call,56.26735305786133,145,411.3369445800781,1022.845703125,2,-355.0695915222168,611.5087585449219,-966.5783500671387,0.055010597283591464,early-exit (0-50%)
43,oos,2024-10-21,43,put,1732.9805908203125,200,815.6155395507812,3369.25634765625,13,917.3650512695312,2553.6408081054688,-1636.2757568359375,0.5143510650431282,ok (50-85%)
43,oos,2024-10-22,115,put,-278.2514953613281,117,-1106.0477294921875,-80.25927734375,13,827.7962341308594,1025.7884521484375,-197.99221801757812,,no-best-exists
43,oos,2024-10-23,76,put,3059.210205078125,181,4883.7802734375,4943.18017578125,13,-1824.570068359375,59.39990234375,-1883.969970703125,0.6188749137784825,ok (50-85%)
43,oos,2024-10-24,66,put,1917.8236083984375,140,570.8587646484375,2352.647216796875,13,1346.96484375,1781.7884521484375,-434.8236083984375,0.8151768759489367,ok (50-85%)
43,oos,2024-10-25,99,put,2393.404052734375,230,3698.853271484375,4296.97900390625,13,-1305.44921875,598.125732421875,-1903.574951171875,0.5569969158701045,ok (50-85%)
43,oos,2024-10-28,104,put,515.8333740234375,191,-112.86247253417969,962.2269897460938,13,628.6958465576172,1075.0894622802734,-446.39361572265625,0.5360828365036323,ok (50-85%)
43,oos,2024-10-29,73,put,-486.7039794921875,200,-753.302001953125,332.83807373046875,13,266.5980224609375,1086.1400756835938,-819.5420532226562,-1.4622845699026574,negative-on-winner
43,oos,2024-10-30,119,put,82.4473648071289,181,1566.4473876953125,1800.7633056640625,13,-1484.0000228881836,234.31591796875,-1718.3159408569336,0.04578467616915651,early-exit (0-50%)
43,oos,2024-11-07,54,call,31.37999153137207,240,167.00997924804688,457.0799255371094,1,-135.6299877166748,290.0699462890625,-425.6999340057373,0.06865318247021635,early-exit (0-50%)
43,oos,2024-11-08,114,put,103.49992370605469,180,-807.300048828125,270.8099670410156,14,910.7999725341797,1078.1100158691406,-167.31004333496094,0.38218653780338546,early-exit (0-50%)
43,oos,2024-11-11,114,put,173.62771606445312,180,718.151123046875,1808.1824951171875,19,-544.5234069824219,1090.0313720703125,-1634.5547790527344,0.09602333643496554,early-exit (0-50%)
43,oos,2024-11-12,115,put,327.8042297363281,140,-300.5579833984375,2236.30810546875,13,628.3622131347656,2536.8660888671875,-1908.5038757324219,0.14658276689813163,early-exit (0-50%)
43,oos,2024-11-14,107,put,1053.8583984375,185,1602.9630126953125,1814.30908203125,13,-549.1046142578125,211.3460693359375,-760.45068359375,0.5808593523974589,ok (50-85%)
43,oos,2024-11-15,118,put,1498.8336181640625,192,1946.22119140625,2433.11328125,13,-447.3875732421875,486.89208984375,-934.2796630859375,0.6160147288308928,ok (50-85%)
43,oos,2024-11-18,105,call,613.7401123046875,135,-310.919921875,766.2000122070312,1,924.6600341796875,1077.1199340820312,-152.45989990234375,0.8010181447750379,ok (50-85%)
43,oos,2024-11-19,113,put,-406.26007080078125,180,-1069.56005859375,197.63998413085938,13,663.2999877929688,1267.2000427246094,-603.9000549316406,-2.055556078833686,negative-on-winner
43,oos,2024-11-20,115,call,-91.02770233154297,117,-140.10540771484375,1576.632568359375,1,49.07770538330078,1716.7379760742188,-1667.660270690918,-0.05773552072837446,negative-on-winner
43,oos,2024-11-22,90,put,-302.1014709472656,259,-341.0077819824219,1220.10546875,13,38.90631103515625,1561.1132507324219,-1522.2069396972656,-0.24760275130703993,negative-on-winner
43,oos,2024-11-25,97,call,-831.3819580078125,191,-655.6253051757812,301.70819091796875,1,-175.75665283203125,957.33349609375,-1133.0901489257812,-2.7555829872509374,negative-on-winner
43,oos,2024-11-26,112,put,-449.97540283203125,201,-725.9590454101562,111.8483657836914,13,275.983642578125,837.8074111938477,-561.8237686157227,-4.02308428629399,negative-on-winner
43,oos,2024-11-27,83,put,529.1205444335938,205,-126.53034973144531,1269.6900634765625,13,655.6508941650391,1396.2204132080078,-740.5695190429688,0.41673205111552875,early-exit (0-50%)
43,oos,2024-11-29,111,put,-277.409912109375,135,-271.469970703125,95.82003021240234,17,-5.93994140625,367.29000091552734,-373.22994232177734,,no-best-exists
43,oos,2024-12-03,118,put,-43.209957122802734,255,-137.2599334716797,801.2601318359375,18,94.04997634887695,938.5200653076172,-844.4700889587402,-0.053927501701345366,negative-on-winner
43,oos,2024-12-04,79,put,-352.6099853515625,197,-521.6000366210938,254.57504272460938,13,168.99005126953125,776.1750793457031,-607.1850280761719,-1.385092511731419,negative-on-winner
43,oos,2024-12-05,81,put,-175.32003784179688,107,-430.739990234375,111.78001403808594,19,255.41995239257812,542.5200042724609,-287.1000518798828,-1.5684381447837485,negative-on-winner
43,oos,2024-12-06,96,put,967.1875,195,209.94790649414062,1113.75,19,757.2395935058594,903.8020935058594,-146.5625,0.8684062850729517,good (≥85%)
43,oos,2024-12-09,111,put,144.02667236328125,220,-533.9519653320312,194.21090698242188,19,677.9786376953125,728.1628723144531,-50.184234619140625,0.7415992984179677,ok (50-85%)
43,oos,2024-12-10,96,put,399.49993896484375,170,777.6798706054688,777.6798706054688,19,-378.179931640625,0.0,-378.179931640625,0.5137074444961651,ok (50-85%)
43,oos,2024-12-11,113,put,-299.1482238769531,126,-614.9850463867188,-111.62016296386719,19,315.8368225097656,503.36488342285156,-187.52806091308594,,no-best-exists
43,oos,2024-12-12,100,put,213.3169403076172,105,1096.16455078125,1096.16455078125,18,-882.8476104736328,0.0,-882.8476104736328,0.19460302757974027,early-exit (0-50%)
43,oos,2024-12-13,93,put,-121.96149444580078,105,-799.9854125976562,231.79017639160156,13,678.0239181518555,1031.7755889892578,-353.75167083740234,-0.5261719730509675,negative-on-winner
43,oos,2024-12-16,109,call,696.1000366210938,240,589.1800537109375,696.1000366210938,6,106.91998291015625,106.91998291015625,0.0,1.0,good (≥85%)
43,oos,2024-12-17,105,put,333.611328125,230,177.48980712890625,333.611328125,19,156.12152099609375,156.12152099609375,0.0,1.0,good (≥85%)
43,oos,2024-12-18,112,put,-160.70907592773438,115,-317.6545715332031,-43.0,16,156.94549560546875,274.6545715332031,-117.70907592773438,,no-best-exists
43,oos,2024-12-20,103,put,-579.2636108398438,125,-678.1499633789062,4.165928840637207,17,98.8863525390625,682.3158922195435,-583.429539680481,,no-best-exists
43,oos,2024-12-23,87,put,-1112.12841796875,130,-1525.0743408203125,-305.00677490234375,19,412.9459228515625,1220.0675659179688,-807.1216430664062,,no-best-exists
43,oos,2024-12-24,115,put,-263.800048828125,129,-989.4700317382812,171.8000030517578,18,725.6699829101562,1161.270034790039,-435.6000518798828,-1.5355066597330067,negative-on-winner
43,oos,2024-12-27,81,put,1697.6673583984375,200,-376.3409423828125,2167.25390625,16,2074.00830078125,2543.5948486328125,-469.5865478515625,0.7833264729631573,ok (50-85%)
43,oos,2024-12-30,68,put,-792.28955078125,171,-801.5142211914062,162.46517944335938,17,9.22467041015625,963.9794006347656,-954.7547302246094,-4.876672979993647,negative-on-winner
43,oos,2025-01-06,75,put,-447.12481689453125,115,2174.92333984375,2248.1650390625,13,-2622.0481567382812,73.24169921875,-2695.2898559570312,-0.1988843386164324,negative-on-winner
43,oos,2025-01-10,115,put,55.41734313964844,176,-1229.1771240234375,736.1259765625,18,1284.594467163086,1965.3031005859375,-680.7086334228516,0.07528241755362547,early-exit (0-50%)
43,oos,2025-01-15,102,put,-457.429931640625,225,-896.0,1054.2999267578125,13,438.570068359375,1950.2999267578125,-1511.7298583984375,-0.4338707800609599,negative-on-winner
43,oos,2025-01-17,116,put,-391.59271240234375,224,-88.82417297363281,548.3749389648438,13,-302.76853942871094,637.1991119384766,-939.9676513671875,-0.7140966601091315,negative-on-winner
43,oos,2025-01-22,116,call,337.5635070800781,160,-351.4098205566406,337.5635070800781,6,688.9733276367188,688.9733276367188,0.0,1.0,good (≥85%)
43,oos,2025-01-23,90,put,15.748490333557129,100,-743.4483032226562,350.9781799316406,13,759.1967935562134,1094.4264831542969,-335.2296895980835,0.04487028320855853,early-exit (0-50%)
43,oos,2025-01-24,58,put,-397.37274169921875,170,1293.8570556640625,1442.2105712890625,13,-1691.2297973632812,148.353515625,-1839.5833129882812,-0.27553032102936464,negative-on-winner
43,oos,2025-01-27,64,put,1185.3621826171875,175,1040.8817138671875,1645.5943603515625,16,144.48046875,604.712646484375,-460.232177734375,0.7203246505803218,ok (50-85%)
