seed,day,bar_index,side,strike,hl,oracle_exit_pnl,oracle_exit_bar,time_stop_pnl,best_forward_pnl,regret_vs_best,vwap,vwap_slope,volume_ratio,first15_range_pct,iv_percentile,atm_iv,sigma_pos,omar_retest_dist_norm,omar_range_pct,last10_range_over_omar,decision_margin,pred_dollar_score,pred_return_score,pred_win_prob,pred_clean_entry_prob,pred_stopout_risk,orc_triggered,failed_break_triggered,sigma_b,iv_b,cell
42,2023-04-28,30,put,4140.0,-463.7387873083353,-338.1900329589844,35,,214.7659021450252,552.9559351040095,4135.152212171393,0.00013384927297011018,0.41321173310279846,0.0019968668930232525,0.14927349984645844,0.08767658472061157,0.5115190148353577,1.4932975769042969,0.0009017328848131001,0.887399435043335,0.678300678730011,-1.1542532444000244,-0.25770241022109985,0.43477877974510193,0.3623712956905365,0.28071218729019165,False,False,1,0,s1_iv0
42,2023-05-01,72,call,4165.0,-478.7418227957979,-423.2536315917969,113,,984.8100536135585,1408.0636852053553,4172.7988030976485,1.6009764294722117e-05,0.7099785804748535,0.0017846490954980254,0.01512820553034544,0.07389120757579803,0.5842278003692627,2.2272727489471436,0.0005797115154564381,2.516528844833374,1.3806536197662354,-2.1274733543395996,-0.7095312476158142,0.4773295223712921,0.443737268447876,0.11671224981546402,False,False,1,0,s1_iv0
42,2023-05-02,33,call,4140.0,-1215.7102121185617,-1015.62451171875,259,,-22.56250956468284,993.0620021540672,4151.830477273465,-0.00015435162640642375,0.831641435623169,0.003470547264441848,0.07688034325838089,0.08134476840496063,-2.2642908096313477,1.055491328239441,0.002086187247186899,0.7387283444404602,0.9468065500259399,-1.332249641418457,-0.400627076625824,0.4681817889213562,0.4248545169830322,0.24644583463668823,True,False,0,0,s0_iv0
42,2023-05-05,37,call,4115.0,187.10790019054636,195.13888549804688,256,,397.9170256140088,202.77814011596195,4108.207733531683,0.0001515470794402063,0.4186616539955139,0.006914440076798201,0.3401709496974945,0.1040567010641098,1.9352656602859497,1.22267484664917,0.0035774395801126957,0.6259334683418274,0.7677783966064453,-0.9804612398147583,-0.278373122215271,0.4658777713775635,0.427295982837677,0.31685671210289,False,False,2,1,s2_iv1
42,2023-05-08,38,put,4140.0,76.05578560595002,81.40498352050781,47,,322.2416876981656,240.8367041776578,4135.363932751678,-3.823973020189442e-05,1.082763910293579,0.0013286672765389085,0.17329059541225433,0.08804517984390259,-1.1034300327301025,1.2708860635757446,0.0009559628088027239,1.2784810066223145,0.8756318092346191,-1.2425355911254883,-0.30482062697410583,0.4479304254055023,0.3856457471847534,0.2593076825141907,False,False,0,1,s0_iv1
42,2023-05-09,113,put,4135.0,156.63855132968803,149.3600311279297,121,,555.8599659757316,406.4999348478019,4121.928797908715,1.574500674905721e-05,0.3619720935821533,0.0018423214787617326,0.0042307693511247635,0.06966858357191086,1.3809369802474976,0.2670299708843231,0.0008896473445929587,1.7629427909851074,1.0941650867462158,-1.661062240600586,-0.4758795499801636,0.45773783326148987,0.40252652764320374,0.17986178398132324,False,False,2,0,s2_iv0
42,2023-05-10,115,call,4125.0,-643.7166584851938,-566.2822265625,200,,168.3076930407148,734.5899196032149,4133.005251514278,-1.6196710930671543e-05,0.5880932807922363,0.0061202445067465305,0.2916666567325592,0.09522366523742676,-0.39694029092788696,2.9058823585510254,0.0012351898476481438,1.641176462173462,0.6577451229095459,-1.012203574180603,-0.2848498225212097,0.4619078040122986,0.4166918098926544,0.3114888370037079,False,False,1,1,s1_iv1
42,2023-05-11,38,call,4110.0,-58.22507842313219,-37.75602722167969,47,,1013.1171604823816,1050.8731877040614,4117.779583585605,-0.0001413496647728607,0.9504148960113525,0.0038991523906588554,0.44371795654296875,0.10927686095237732,-1.2515079975128174,3.4587738513946533,0.001150529715232551,0.7399576902389526,0.7185580730438232,-1.091406226158142,-0.2873760163784027,0.4530215859413147,0.40060362219810486,0.3002015948295593,False,False,0,1,s0_iv1
42,2023-05-12,109,put,4125.0,131.31892331402054,137.1321258544922,135,,1367.409924371317,1230.2777985168248,4132.0862538044075,-0.0001569682062836364,0.6864389181137085,0.0012627274263650179,0.2579059898853302,0.09084858745336533,-1.8606034517288208,5.733893394470215,0.000866910966578871,2.927170753479004,0.8936020135879517,-1.1080763339996338,-0.26713135838508606,0.45314767956733704,0.4019201099872589,0.2845436930656433,False,False,0,1,s0_iv1
42,2023-05-15,31,call,4115.0,-557.4212852200346,-440.37701416015625,44,,1573.1199892881514,2013.4970034483076,4123.357556944738,-0.00020475717610679567,0.5755581855773926,0.002562296576797962,0.29149574041366577,0.09325756877660751,-1.3618967533111572,3.3514492511749268,0.000670325942337513,1.4166666269302368,0.798281192779541,-1.0819849967956543,-0.30023592710494995,0.4620026648044586,0.4189773201942444,0.29916948080062866,False,False,0,1,s0_iv1
42,2023-05-16,30,call,4120.0,-284.66667921947436,-245.54345703125,40,,164.441746351933,409.98520338318303,4126.703916097711,-8.536515815649182e-05,0.6624487042427063,0.0025925585068762302,0.17760683596134186,0.08569251745939255,-1.0187594890594482,0.5016286373138428,0.0007445420487783849,3.182410478591919,0.8091922402381897,-1.1756062507629395,-0.3245251178741455,0.45827406644821167,0.409051775932312,0.2815997004508972,False,False,0,1,s0_iv1
42,2023-05-17,31,call,4110.0,67.68711084872484,72.3958740234375,35,,4261.909904049859,4189.514030026421,4123.88243407385,-0.000198789217392914,0.4019152522087097,0.0017667458159849048,0.2319658100605011,0.08750217407941818,-1.7311404943466187,1.0921595096588135,0.0017667458159849048,0.698762059211731,0.9430235624313354,-1.2333481311798096,-0.3503720462322235,0.4641358256340027,0.4215465784072876,0.26856985688209534,False,False,0,1,s0_iv1
42,2023-05-18,100,put,4190.0,-252.9649446356385,-212.34344482421875,136,,1660.000000871718,1872.3434456959367,4167.902375218317,0.00016874218999873847,0.4618872404098511,0.0016781731974333525,0.11401709169149399,0.07977074384689331,1.488678216934204,12.172248840332031,0.0004996270872652531,3.1052632331848145,0.7002193331718445,-1.3553260564804077,-0.3329150676727295,0.43623045086860657,0.35959821939468384,0.2369556725025177,False,False,2,0,s2_iv0
42,2023-05-19,38,call,4205.0,-639.0415760013583,-571.1905517578125,102,,237.58368554477744,808.7742373025899,4208.299869550103,-2.422011675662361e-05,0.566929817199707,0.0020462048705667257,0.4894871711730957,0.1046876385807991,-0.1588825285434723,0.1630094051361084,0.0007581177051179111,2.159874677658081,0.7999808192253113,-1.4473234415054321,-0.37201541662216187,0.437715083360672,0.36591556668281555,0.23746535181999207,False,False,1,1,s1_iv1
42,2023-05-22,34,call,4190.0,-180.2641998253596,-98.58795166015625,36,,274.59446030095637,373.1824119611126,4199.682831510058,-0.0001860048942035064,0.4899972975254059,0.004398309160023928,0.3625641167163849,0.09460443258285522,-1.445328712463379,0.007288629654794931,0.0008181236917153001,2.737609386444092,0.7159285545349121,-1.079331636428833,-0.2959301471710205,0.45788493752479553,0.4092499017715454,0.29989296197891235,False,False,0,1,s0_iv1
42,2023-05-23,100,put,4190.0,182.58889179833517,170.9600067138672,110,,2012.7100658556071,1841.75005914174,4180.259657890149,6.755052254447946e-06,0.4101991355419159,0.001489810412749648,0.05239316076040268,0.07472383975982666,0.48736971616744995,1.3423912525177002,0.0008800164796411991,1.31521737575531,0.8523422479629517,-1.5618547201156616,-0.3990892171859741,0.43843746185302734,0.3613278567790985,0.2039746195077896,False,False,1,0,s1_iv0
42,2023-05-25,49,call,4130.0,61.01244773452336,65.18978118896484,57,,1350.8330439380804,1285.6432627491156,4137.873555203179,-3.7350018828874454e-05,0.38035115599632263,0.005793482065200806,0.6147863268852234,0.11318707466125488,-1.4804607629776,1.2533589601516724,0.0025216408539563417,0.6525911688804626,0.6255000829696655,-1.0293776988983154,-0.27091124653816223,0.4524621367454529,0.3996054530143738,0.3109665811061859,False,False,0,2,s0_iv2
42,2023-05-26,115,call,4185.0,628.0686496929959,591.244140625,225,,927.9799897898733,336.73584916487334,4184.736821820624,3.602768629207276e-05,0.4968870282173157,0.005007685627788305,0.49521368741989136,0.10179560631513596,0.3982146382331848,6.136752128601074,0.0011170624056831002,1.4679486751556396,0.7203395366668701,-1.294926404953003,-0.34431177377700806,0.4456588625907898,0.3821181654930115,0.2605848014354706,False,False,1,1,s1_iv1
42,2023-05-30,109,call,4200.0,-74.0129574333673,-36.86540603637695,111,,463.83090527575894,500.6963113121359,4218.950655021326,-8.890764729585499e-05,0.3850695490837097,0.0022129204589873552,0.2623504400253296,0.08733285963535309,-1.8820528984069824,5.814815044403076,0.0007059478084556758,2.8686869144439697,0.8554011583328247,-1.2691456079483032,-0.3551562428474426,0.4593063294887543,0.40908509492874146,0.2621719241142273,False,False,0,1,s0_iv1
42,2023-05-31,32,call,4180.0,-496.17611909800996,-372.2115478515625,40,,70.57418635345678,442.78573420501925,4188.093461489306,-0.0001208501125802286,0.8551163673400879,0.0019383180188015103,0.39350426197052,0.09424427896738052,-2.185107707977295,0.2859884798526764,0.0012452079681679606,1.3589251041412354,0.7504526376724243,-1.2932299375534058,-0.32401221990585327,0.4406585395336151,0.3729468882083893,0.2655654847621918,False,False,0,1,s0_iv1
42,2023-06-01,32,call,4175.0,3403.4012827713327,3112.642333984375,217,,3576.748790174069,464.1064561896942,4177.641157917692,8.130158676067367e-06,0.6026419401168823,0.002287338487803936,0.22940170764923096,0.08594988286495209,1.019457459449768,1.1776649951934814,0.00047134485794231296,3.9187817573547363,0.7865613698959351,-1.3932383060455322,-0.3764297068119049,0.44637829065322876,0.37972158193588257,0.24273715913295746,False,False,1,1,s1_iv1
42,2023-06-02,30,call,4245.0,1738.6774721424501,1580.3428955078125,89,,2919.865506490429,1339.5226109826167,4257.685841586557,-0.00028111503343097866,0.6726089715957642,0.006139880046248436,0.5023504495620728,0.09939122200012207,-2.285353899002075,0.0018925056792795658,0.0031099622137844563,0.9265707731246948,0.6389685273170471,-0.938991129398346,-0.26460546255111694,0.4645208716392517,0.42276832461357117,0.3258049786090851,False,False,0,1,s0_iv1
42,2023-06-05,39,call,4280.0,-30.633130025001805,49.11862564086914,151,,775.184922112652,726.0662964717828,4288.749198091068,-3.531625043251552e-05,0.6455361843109131,0.002635172102600336,0.22431623935699463,0.08453690260648727,-1.6271641254425049,0.18298368155956268,0.0010013188002631068,2.7529137134552,0.792151927947998,-1.344435214996338,-0.3670547902584076,0.45039796829223633,0.390181303024292,0.25060606002807617,False,False,0,1,s0_iv1
42,2023-06-06,30,put,4275.0,-894.3857406702135,-742.6390991210938,85,,11.794098351150751,754.4331974722445,4266.6997984556465,2.8671473046415485e-05,0.5862703323364258,0.0019324010936543345,0.15333333611488342,0.08032413572072983,1.611855387687683,0.0555555559694767,0.001075117732398212,0.7145969271659851,0.9855087399482727,-1.7238268852233887,-0.4042976498603821,0.42177602648735046,0.33246228098869324,0.1901542693376541,False,False,2,0,s2_iv0
42,2023-06-07,118,put,4290.0,-310.32784902715537,-219.1800079345703,120,,1334.7648190093391,1553.9448269439094,4287.099617910571,-6.15548124187626e-05,0.6097867488861084,0.0031939251348376274,0.016025641933083534,0.07064758241176605,-0.9913716316223145,1.4119318723678589,0.0008224298944696784,1.1761363744735718,1.276347041130066,-1.7546690702438354,-0.49296194314956665,0.4566720128059387,0.4039372205734253,0.16975007951259613,False,False,0,0,s0_iv0
42,2023-06-08,30,call,4260.0,1764.8947070912786,1616.6099853515625,196,,2172.349715179836,555.7397298282735,4267.795872985986,-2.3970686015672982e-05,0.4944869577884674,0.0014251425163820386,0.1596153825521469,0.07923669368028641,-0.5912747383117676,0.3764044940471649,0.00041722922469489276,3.533707857131958,1.081580400466919,-1.7981534004211426,-0.47396373748779297,0.436909943819046,0.3648333251476288,0.18265940248966217,False,False,0,0,s0_iv0
42,2023-06-09,89,call,4305.0,-40.25149807534539,-18.839963912963867,106,,432.4000383600593,451.24000227302315,4313.166624651042,4.226178134558722e-06,0.705121636390686,0.0023691244423389435,0.08500000089406967,0.07451273500919342,0.10975027829408646,1.2296748161315918,0.001140517764724791,2.0609755516052246,1.5194231271743774,-2.3808014392852783,-0.7411453723907471,0.45848461985588074,0.4139595925807953,0.09904088079929352,False,False,1,0,s1_iv0
42,2023-06-12,37,put,4315.0,-151.51536728020073,-120.0258560180664,50,,93.79998168051242,213.82583769857882,4309.645850042292,-5.748883631895296e-05,0.9125085473060608,0.0017531312769278884,0.12094017118215561,0.07619895786046982,-1.7780169248580933,0.4728260934352875,0.000854506331961602,1.8668478727340698,1.2097989320755005,-1.5383834838867188,-0.3964216113090515,0.45023417472839355,0.3935900330543518,0.20864631235599518,False,False,0,0,s0_iv0
42,2023-06-13,39,call,4355.0,731.9338752964183,731.4601440429688,263,,906.3999622002244,174.93981815725567,4361.521472976878,-4.3916585127590224e-05,0.35164809226989746,0.004773401189595461,0.5963675379753113,0.09838638454675674,-0.9752471446990967,0.09141790866851807,0.001230068737640977,1.2276118993759155,0.9478052258491516,-1.623110294342041,-0.40937986969947815,0.431864857673645,0.35609111189842224,0.21172460913658142,False,False,0,2,s0_iv2
42,2023-06-14,34,put,4370.0,-129.2529588160186,-104.86572265625,100,,242.89998208209872,347.76570473834875,4372.134917140761,0.0001233487855643034,0.3694577217102051,0.001804340980015695,0.9262820482254028,0.14929267764091492,1.738094449043274,2.8222222328186035,0.0007194523932412267,1.3492063283920288,0.663576602935791,-1.947771430015564,-0.36305367946624756,0.3692464232444763,0.23873783648014069,0.17140080034732819,False,False,2,2,s2_iv2
42,2023-06-15,107,put,4410.0,-518.1341615881896,-447.5749816894531,232,,104.89731832506608,552.4723000145192,4386.0951352980555,0.00016061389760579914,0.7925587892532349,0.003446419257670641,0.30529913306236267,0.08382192999124527,1.534118413925171,11.603225708007812,0.000704278121702373,3.087096691131592,1.1357972621917725,-1.812195897102356,-0.44333958625793457,0.42810294032096863,0.3485543429851532,0.17237628996372223,False,False,2,1,s2_iv1
42,2023-06-16,88,put,4440.0,71.89903798520473,73.20000457763672,94,,824.5747711396182,751.3747665619815,4436.311062674569,-1.2973165212315507e-05,0.4703579246997833,0.004125706385821104,0.3379487097263336,0.08488035202026367,-0.5332034826278687,1.0332447290420532,0.0016962992958724499,0.8377659320831299,0.8745918869972229,-1.6853009462356567,-0.40178346633911133,0.42327016592025757,0.33434420824050903,0.19279974699020386,False,False,0,1,s0_iv1
42,2023-06-20,34,put,4395.0,534.4160696357553,495.1699523925781,128,,1601.423633289476,1106.2536808968978,4392.126906166315,-0.00016228925960604101,0.5828403234481812,0.0023724278435111046,0.14790597558021545,0.07671411335468292,-1.453377604484558,0.04458598792552948,0.0017890066374093294,1.1222929954528809,1.0412514209747314,-1.5134859085083008,-0.370098739862442,0.4397927224636078,0.37094223499298096,0.21739421784877777,False,False,0,0,s0_iv0
42,2023-06-21,30,put,4370.0,-271.37283806844414,-229.65855407714844,41,,231.2361110446078,460.89466512175625,4371.544554495029,-0.0001753881952026859,0.7273539304733276,0.0024526866618543863,0.43811964988708496,0.08774655312299728,-2.4457786083221436,0.8315068483352661,0.0016717659309506416,0.96712327003479,0.8603842258453369,-1.2353122234344482,-0.25371453166007996,0.4291131794452667,0.35484778881073,0.27376195788383484,False,False,0,1,s0_iv1
42,2023-06-22,115,put,4375.0,-396.8298678395844,-295.7648620605469,163,,283.1551530042599,578.9200150648068,4363.127487920062,1.2801329830836039e-05,0.7390366792678833,0.0013951283181086183,0.19794872403144836,0.07809041440486908,0.3219645023345947,2.33707857131958,0.0008155429386533797,1.5393258333206177,1.2801165580749512,-2.263357639312744,-0.6107444167137146,0.4312298893928528,0.3549109995365143,0.11484993249177933,False,False,1,1,s1_iv1
42,2023-06-23,90,put,4360.0,-87.60578193766736,-68.15882110595703,98,,477.7399469746649,545.898768080622,4350.234191867195,9.664483968663262e-07,0.9081506133079529,0.002420066623017192,0.03311965987086296,0.06932176649570465,0.2155955284833908,0.14201878011226654,0.0019581164233386517,0.8943662047386169,1.2110470533370972,-2.104297161102295,-0.5794868469238281,0.4378518760204315,0.36436861753463745,0.12999536097049713,False,False,1,0,s1_iv0
42,2023-06-26,64,call,4345.0,-124.5022744240055,-51.10001754760742,66,,-14.599144990780744,36.50087255682668,4354.152881768389,-5.2310202590888366e-05,0.9683523774147034,0.003447475377470255,0.10068376362323761,0.07320813089609146,-0.727116048336029,1.6761904954910278,0.00072396983159706,2.8539681434631348,1.009045958518982,-1.9894745349884033,-0.5452377200126648,0.43312394618988037,0.3554931879043579,0.15455417335033417,False,False,0,0,s0_iv0
42,2023-06-27,39,call,4335.0,2757.5089354949746,2450.826904296875,229,,3211.139796507209,760.3128922103342,4343.08386953869,-5.8415251260157675e-05,0.21984674036502838,0.002538965782150626,0.1873931586742401,0.0762295052409172,-1.4035757780075073,0.005067567341029644,0.0013639453100040555,1.150337815284729,1.0730915069580078,-1.8762273788452148,-0.5165001749992371,0.43989622592926025,0.3674807846546173,0.16917216777801514,False,False,0,1,s0_iv1
42,2023-06-28,42,call,4355.0,476.08991291530435,449.1999206542969,249,,2236.189117675315,1786.9891970210183,4364.897709857061,-1.8719658328336664e-05,0.6983820796012878,0.001534020178951323,0.12901709973812103,0.07355756312608719,-2.422605514526367,2.15238094329834,0.00048153099487535655,1.7285714149475098,0.8557320237159729,-1.83329439163208,-0.4735167622566223,0.42639288306236267,0.3406822979450226,0.17833280563354492,False,False,0,0,s0_iv0
42,2023-06-29,47,put,4390.0,14.112758707095963,20.149982452392578,55,,480.49994437024,460.3499619178474,4379.976871695332,3.225632826797664e-05,0.5359377861022949,0.0031345244497060776,0.2979487180709839,0.0793067142367363,0.8854759931564331,2.0590062141418457,0.0007345828926190734,3.3509316444396973,1.0239354372024536,-1.7932639122009277,-0.4266778230667114,0.42146575450897217,0.3350882828235626,0.1792350709438324,False,False,1,1,s1_iv1
42,2023-06-30,118,put,4450.0,-525.994882536714,-468.0799560546875,197,,412.63991323918106,880.7198692938686,4440.593445088479,9.974253771360964e-06,0.364044189453125,0.0036403341218829155,0.3841452896595001,0.08202166110277176,0.21385908126831055,2.2705881595611572,0.0013395168352872133,0.7411764860153198,0.9628824591636658,-1.8126355409622192,-0.43785202503204346,0.422604501247406,0.3338863253593445,0.17465010285377502,False,False,1,1,s1_iv1
42,2023-07-03,77,call,4440.0,27.408816701131553,29.899999618530273,79,,742.689958184436,712.7899585659057,4448.212020074871,-4.632845957530662e-06,0.42442062497138977,0.0018413100624457002,0.0001709401694824919,0.04006220027804375,-0.1451270580291748,0.1631578952074051,0.0017086637672036886,0.4815789461135864,2.194794178009033,-3.0964746475219727,-1.1322818994522095,0.49829256534576416,0.5068110227584839,0.03484507277607918,False,False,1,0,s1_iv0
42,2023-07-05,110,call,4440.0,-125.09205112796973,-105.80001831054688,145,,272.6000009715557,378.40001928210256,4446.629080130439,3.9203852793434635e-05,1.1404242515563965,0.0023370839189738035,0.018034188076853752,0.06274078786373138,0.6718024611473083,1.7511013746261597,0.0010202269768342376,0.9537444710731506,1.4243078231811523,-2.8279130458831787,-0.8882383704185486,0.44434618949890137,0.38733410835266113,0.06404381990432739,False,False,1,0,s1_iv0
42,2023-07-06,89,call,4380.0,98.76400875234624,98.14002227783203,94,,1930.4500017363578,1832.3099794585257,4396.743873773383,-5.6394444982288405e-05,0.61513751745224,0.00524776428937912,0.4426923096179962,0.08311716467142105,-1.5402253866195679,1.3802909851074219,0.0034468374215066433,0.3174603283405304,0.8060564994812012,-1.329816460609436,-0.3921259343624115,0.4625242352485657,0.41198378801345825,0.24718323349952698,False,False,0,1,s0_iv1
42,2023-07-07,96,call,4405.0,1967.8590916683343,1795.550048828125,260,,2306.2474545131445,510.6974056850195,4409.265405711909,5.262469858280383e-05,0.8808476328849792,0.002852023346349597,0.030512820929288864,0.06395227462053299,1.2451252937316895,1.5161290168762207,0.001474715769290924,0.8387096524238586,1.2859503030776978,-2.6347930431365967,-0.8006158471107483,0.43862447142601013,0.3715416491031647,0.08097493648529053,False,False,2,0,s2_iv0
42,2023-08-29,111,put,4480.0,-714.1533189560104,-631.669189453125,170,,-22.918921251554746,608.7502682015703,4457.286833626509,6.532241241075099e-05,0.716301679611206,0.0025197025388479233,0.5220085382461548,0.08016415685415268,1.3756577968597412,12.1578950881958,0.0006796713569201529,1.8289474248886108,0.7370949983596802,-0.9827739000320435,0.09755588322877884,0.5443158149719238,0.45975419878959656,0.205343559384346,False,False,2,1,s2_iv1
42,2023-09-25,35,call,4315.0,607.6335890149527,571.3538208007812,230,,1068.879997062385,497.5261762616037,4312.37948665706,0.0001850098487921059,0.5627454519271851,0.0027770893648266792,0.8317948579788208,0.10020120441913605,1.091227412223816,2.044776201248169,0.0007759173749946058,2.1940298080444336,0.5726880431175232,-1.1804307699203491,0.028975479304790497,0.5259442329406738,0.4203498661518097,0.20966266095638275,False,False,1,2,s1_iv2
42,2023-09-28,113,put,4295.0,-64.69836616240711,11.65636157989502,116,,-47.2790777170381,-58.93543929693312,4280.711340857556,6.197767652338371e-05,0.9365918636322021,0.002860530512407422,0.8958974480628967,0.11913444101810455,1.639411211013794,3.7294118404388428,0.0013860062463209033,0.6352941393852234,0.5894519090652466,-1.0268852710723877,0.015118606388568878,0.4978990852832794,0.39408060908317566,0.2388954758644104,False,False,2,2,s2_iv2
42,2023-10-03,58,put,4240.0,537.0885605876148,503.92596435546875,150,,904.8824646998854,400.95650034441667,4258.348153941113,-0.00026918266667053103,1.2118124961853027,0.0022258323151618242,0.9124786257743835,0.12727919220924377,-1.487011194229126,13.687179565429688,0.00045978528214618564,3.210256338119507,0.3627743721008301,-0.8564643263816833,-0.0681198388338089,0.4447951912879944,0.2714172303676605,0.2935788333415985,False,False,0,2,s0_iv2
