seed,day,side,bar_index,pred_dollar_score,pred_return_score,pred_win_prob,pred_clean_entry_prob,pred_stopout_risk,decision_margin,sigma_pos,iv_percentile,hl,sigma_b,iv_b,cell_id
43,2023-10-31,call,110,-0.28374314308166504,0.08766661584377289,0.5026067495346069,0.34479430317878723,0.2669250965118408,0.4591849744319916,0.558142364025116,0.46756410598754883,183.54103717114353,1,1,4
43,2023-11-01,call,99,-0.3757501542568207,0.03136114031076431,0.4797656238079071,0.3377605676651001,0.29242172837257385,0.42418229579925537,1.3647332191467285,0.9908546805381775,-254.11816781014204,2,2,8
43,2023-11-06,call,107,-0.0747734010219574,0.121844083070755,0.5183207392692566,0.37569889426231384,0.27620330452919006,0.3854069411754608,0.48068127036094666,0.12205128371715546,-342.0335684393295,1,0,3
43,2023-11-07,put,111,0.27121150493621826,0.25061941146850586,0.5149282217025757,0.35269051790237427,0.22952862083911896,0.5951488018035889,1.180595874786377,0.10025641322135925,574.9891564797043,1,0,3
43,2023-11-08,call,57,-0.03128639608621597,0.15035812556743622,0.5069231986999512,0.35380813479423523,0.2698585093021393,0.388278067111969,-1.6686044931411743,0.1989743560552597,-155.6729179143519,0,1,1
43,2023-11-09,call,55,0.058711785823106766,0.1546149104833603,0.5141910314559937,0.3773745596408844,0.28771889209747314,0.46987172961235046,-1.8147802352905273,0.29876068234443665,48.91663072555514,0,1,1
43,2023-11-10,call,90,0.43172550201416016,0.21160809695720673,0.5392172932624817,0.42946815490722656,0.3200019896030426,0.5658314228057861,0.8619177937507629,0.23628205060958862,902.655117916833,1,1,4
43,2023-11-13,call,111,0.19246836006641388,0.17306600511074066,0.5323603749275208,0.4057220220565796,0.27914246916770935,0.5687532424926758,1.8493907451629639,0.18158119916915894,718.8442634814019,2,1,7
43,2023-11-14,call,96,-0.026931043714284897,0.1302729845046997,0.5003435015678406,0.3626134395599365,0.2921006679534912,0.4011731445789337,1.404188871383667,0.2738461494445801,327.3184416917465,2,1,7
43,2023-11-15,call,117,0.18738511204719543,0.13977476954460144,0.5228527188301086,0.41268786787986755,0.3300628364086151,0.4715457260608673,0.38463446497917175,0.255384624004364,-386.5478739297624,1,1,4
43,2023-11-16,put,105,0.23695851862430573,0.3186575174331665,0.5092165470123291,0.2985285222530365,0.17487961053848267,0.5276037454605103,-1.3889206647872925,0.2527777850627899,-546.3425327646321,0,1,1
43,2023-11-17,call,114,0.29818490147590637,0.19856683909893036,0.5268981456756592,0.4026528596878052,0.2915167808532715,0.5154391527175903,-0.014187107793986797,0.08914530277252197,486.6063856858625,1,0,3
43,2023-11-20,call,108,0.2866288125514984,0.19183064997196198,0.5572651624679565,0.44199299812316895,0.2743009030818939,0.6624907851219177,1.7328470945358276,0.002649572677910328,-187.6635920103978,2,0,6
43,2023-11-21,call,51,0.37498393654823303,0.2328139990568161,0.5433545708656311,0.41387316584587097,0.27270936965942383,0.49012601375579834,-3.2048559188842773,0.08636751770973206,286.3553819363864,0,0,0
43,2023-11-22,call,82,0.515644371509552,0.24960531294345856,0.5346081852912903,0.42072343826293945,0.2891158163547516,0.5647097826004028,-0.7670584917068481,0.06354700773954391,1062.7903076569921,0,0,0
43,2023-11-24,call,54,0.40822920203208923,0.32425832748413086,0.5981533527374268,0.4362375736236572,0.13308146595954895,0.8621279001235962,-0.4299677610397339,0.0005128204938955605,27.358825625515667,1,0,3
43,2023-11-27,call,86,0.30216920375823975,0.2709586024284363,0.6001180410385132,0.45101121068000793,0.1569332629442215,0.8819576501846313,0.9971264004707336,0.00931623950600624,-183.45418838163215,1,0,3
43,2023-11-28,call,68,0.5188064575195312,0.2671175003051758,0.547394335269928,0.4259399175643921,0.257201224565506,0.5722897052764893,2.2268552780151367,0.02230769209563732,1168.5941784394795,2,0,6
43,2023-11-29,call,64,0.33678001165390015,0.2142074853181839,0.5284925699234009,0.40361180901527405,0.2819773852825165,0.5512498617172241,-1.7103679180145264,0.19905982911586761,-385.5790180688809,0,1,1
43,2023-11-30,call,67,0.4607295095920563,0.22598905861377716,0.5230093598365784,0.40766414999961853,0.3192375600337982,0.45738375186920166,-0.9830217361450195,0.24824786186218262,-364.46241036181647,0,1,1
43,2023-12-01,call,114,0.06510981917381287,0.15635710954666138,0.5127187371253967,0.3748350739479065,0.2853321135044098,0.42014896869659424,1.273443579673767,0.4077777862548828,1586.3155557566115,2,1,7
43,2023-12-04,call,52,0.2736000120639801,0.22473423182964325,0.5204294919967651,0.3761352002620697,0.2707197666168213,0.4172818958759308,-2.144221782684326,0.18115384876728058,882.1331641017481,0,1,1
43,2023-12-05,call,59,0.4796845018863678,0.2100202590227127,0.553196370601654,0.4544292688369751,0.3215440809726715,0.6355130076408386,0.8465712666511536,0.22735042870044708,-335.8220869248597,1,1,4
43,2023-12-06,call,112,0.5799872875213623,0.237386092543602,0.5490686297416687,0.45349201560020447,0.329078733921051,0.5563600659370422,-1.9156713485717773,0.07982905954122543,-124.22062285244465,0,0,0
43,2023-12-07,call,39,0.510468065738678,0.26526331901550293,0.5382503271102905,0.41232821345329285,0.27406638860702515,0.5126327276229858,-1.8079758882522583,0.21756410598754883,29.00286700035859,0,1,1
43,2023-12-08,call,95,0.43294110894203186,0.20126673579216003,0.5376939177513123,0.4339148700237274,0.3251868784427643,0.5087013840675354,0.32397788763046265,0.252094030380249,-512.9547754007258,1,1,4
43,2023-12-11,call,95,0.3457516133785248,0.2389746457338333,0.5413342118263245,0.40844911336898804,0.2485758662223816,0.5751615762710571,0.9797669649124146,0.04482905939221382,-250.1297142220126,1,0,3
43,2023-12-12,call,115,0.34781739115715027,0.18240663409233093,0.5590834021568298,0.45681026577949524,0.2975744307041168,0.6717818975448608,1.3619378805160522,0.0912393182516098,-84.3744143769145,2,0,6
43,2023-12-15,call,119,0.14885427057743073,0.17229166626930237,0.5217897295951843,0.3888261616230011,0.27315130829811096,0.46846383810043335,1.613518238067627,0.1794871836900711,22.85552910482322,2,1,7
43,2023-12-18,call,119,0.32562294602394104,0.2328750044107437,0.5820278525352478,0.4540226459503174,0.2122451215982437,0.7693981528282166,2.064697027206421,0.026410255581140518,266.92354799213126,2,0,6
43,2023-12-19,call,91,0.4611603915691376,0.2224467247724533,0.5572904348373413,0.453387975692749,0.28586751222610474,0.6508207321166992,0.9418655633926392,0.03769230842590332,210.52930085668294,1,0,3
43,2023-12-20,call,115,0.3664875030517578,0.18648989498615265,0.5531957149505615,0.45009857416152954,0.30170491337776184,0.628759503364563,1.1297718286514282,0.05820512771606445,-64.96981817955769,1,0,3
43,2023-12-22,call,79,0.1013825535774231,0.15276794135570526,0.5251742601394653,0.3962385654449463,0.2915497124195099,0.4615620970726013,0.05392119660973549,0.3348717987537384,-444.30960500758624,1,1,4
43,2023-12-26,call,59,0.32922616600990295,0.1799926459789276,0.5518121719360352,0.44681087136268616,0.29792481660842896,0.6211223602294922,1.0916787385940552,0.10700854659080505,-19.361885855412996,1,0,3
43,2023-12-27,call,43,0.43779781460762024,0.2255340963602066,0.5272271633148193,0.40907523036003113,0.30855002999305725,0.4492858648300171,-1.2898776531219482,0.1731196641921997,42.069554581721036,0,1,1
43,2024-01-09,call,106,0.6866559386253357,0.3275271952152252,0.5818936824798584,0.37970298528671265,0.21830929815769196,0.5431209206581116,2.304372549057007,0.3149145245552063,1363.612890199206,2,1,7
43,2024-01-16,call,102,1.3677033185958862,0.4943334758281708,0.5837849378585815,0.37016355991363525,0.2637856900691986,0.5301735997200012,-0.4106619358062744,0.6021367311477661,-880.7338623251444,1,2,5
43,2024-05-21,put,107,0.14793667197227478,0.39722245931625366,0.46586063504219055,0.30146875977516174,0.1705816239118576,0.5263556241989136,1.590368628501892,0.0037606838159263134,347.7395690210384,2,0,6
43,2024-05-28,call,52,0.16627541184425354,0.38828203082084656,0.4814222753047943,0.34764209389686584,0.19925981760025024,0.5494061708450317,-0.7627124190330505,0.14914530515670776,115.6389428963066,0,0,0
43,2024-06-21,put,103,1.1453324556350708,0.37444204092025757,0.5250970125198364,0.3074500560760498,0.26847657561302185,0.4059410095214844,1.5101228952407837,0.4078632593154907,23.054016897159425,2,1,7
43,2024-06-24,put,80,1.3909293413162231,0.4290083348751068,0.5315312147140503,0.30946362018585205,0.27194103598594666,0.35904955863952637,-0.3061698377132416,0.40329059958457947,345.14176889742566,1,1,4
43,2024-06-25,call,113,1.5804126262664795,0.4292720556259155,0.562916100025177,0.3592912256717682,0.24715544283390045,0.45740002393722534,1.3273342847824097,0.17606838047504425,-926.2181733383836,2,1,7
43,2024-06-28,put,92,1.6453258991241455,0.5160675048828125,0.5388820171356201,0.3031153082847595,0.31149813532829285,0.42862218618392944,-0.7122769355773926,0.5800854563713074,786.6229387167857,0,2,2
43,2024-07-01,call,42,1.7654353380203247,0.5195556879043579,0.5573952794075012,0.33832716941833496,0.30516430735588074,0.3874477744102478,-3.0467031002044678,0.66508549451828,658.9012405438713,0,2,2
43,2024-07-03,call,99,0.5496302247047424,0.09410269558429718,0.5574713945388794,0.435030460357666,0.11651057749986649,0.6419880986213684,2.224484443664551,0.00012820512347389013,1029.0128717179068,2,0,6
43,2024-07-05,call,43,2.482856273651123,0.6335428953170776,0.5997777581214905,0.36473485827445984,0.28489765524864197,0.44875144958496094,-0.2925819754600525,0.2169230729341507,1541.2364899291117,1,1,4
43,2024-07-11,call,51,2.8928215503692627,0.7478805184364319,0.6026903390884399,0.336217999458313,0.3101389408111572,0.4058762788772583,-3.0475785732269287,0.7642307877540588,302.20683982149524,0,2,2
43,2024-07-12,call,77,1.19481360912323,0.363180547952652,0.5521700978279114,0.3679390847682953,0.27152109146118164,0.3404844403266907,2.1740148067474365,0.4020940065383911,187.85420110573372,2,1,7
43,2024-07-15,call,117,2.705596923828125,0.6537125706672668,0.6151215434074402,0.3777129054069519,0.2529383599758148,0.6104475259780884,1.371279001235962,0.5699999928474426,-141.3503609320576,2,2,8
43,2024-07-16,put,112,1.2047369480133057,0.3925175666809082,0.5228116512298584,0.30045586824417114,0.2689833641052246,0.34610673785209656,1.352721095085144,0.452136754989624,719.3380935717039,2,1,7
43,2024-07-18,put,70,1.0630950927734375,0.39827656745910645,0.5057730674743652,0.28069475293159485,0.31484103202819824,0.34214431047439575,-2.625393867492676,0.8357692360877991,2262.6466796981367,0,2,2
43,2024-07-19,call,90,1.9107866287231445,0.5881303548812866,0.5433441400527954,0.3027963936328888,0.33264920115470886,0.34183359146118164,-0.6341776251792908,0.8658119440078735,-644.5946925558488,0,2,2
43,2024-07-22,call,113,1.8210538625717163,0.5483801364898682,0.5462073683738708,0.318656325340271,0.32279273867607117,0.3344595432281494,-1.2123117446899414,0.828376054763794,-178.3689382794812,0,2,2
43,2024-07-23,put,60,1.8183157444000244,0.5042743682861328,0.5756381154060364,0.3582233786582947,0.2837880849838257,0.576951265335083,0.8898319602012634,0.5194017291069031,421.98477376858625,1,1,4
43,2024-07-24,put,61,0.8426363468170166,0.3292010724544525,0.5176681280136108,0.30033448338508606,0.28964194655418396,0.44975751638412476,-0.9431458711624146,0.846623957157135,1208.8033414446127,0,2,2
43,2024-07-25,put,108,3.5607082843780518,0.8323460817337036,0.6574478149414062,0.37493404746055603,0.2602146565914154,0.7449331283569336,2.6613693237304688,0.9546154141426086,-408.3457141464382,2,2,8
43,2024-07-26,put,58,2.3970227241516113,0.63511061668396,0.6078851819038391,0.3722626268863678,0.3006543219089508,0.6599894762039185,2.6257598400115967,0.9284188151359558,-1148.4031073024078,2,2,8
43,2024-07-29,put,88,0.4356663227081299,0.2434729039669037,0.4845864474773407,0.288373202085495,0.30188584327697754,0.33646535873413086,-1.4099949598312378,0.8650000095367432,-3.701895886549245,0,2,2
43,2024-07-30,call,100,2.8005943298339844,0.7482010722160339,0.5978937149047852,0.335488498210907,0.3267996609210968,0.5236389636993408,-1.780849814414978,0.8998290300369263,-181.98928768320155,0,2,2
43,2024-07-31,put,91,1.5437088012695312,0.5079065561294556,0.5389635562896729,0.2919960618019104,0.314298540353775,0.43865472078323364,1.509372353553772,0.98149573802948,-298.8696109407718,2,2,8
43,2024-08-01,call,68,1.8772079944610596,0.5944610834121704,0.5390284061431885,0.3053892254829407,0.3563855290412903,0.35687255859375,-1.6825085878372192,0.9340598583221436,-1033.6187539685725,0,2,2
43,2024-08-06,put,79,3.232985734939575,0.7973459959030151,0.6501888632774353,0.3641979694366455,0.2762029469013214,0.7172712087631226,2.2101120948791504,0.9526068568229675,315.3311886361076,2,2,8
43,2024-08-07,put,83,0.8624672889709473,0.34302598237991333,0.5148125290870667,0.31689733266830444,0.32366275787353516,0.4107154905796051,1.0696711540222168,0.9056410193443298,5019.668965797575,1,2,5
43,2024-08-08,put,117,3.2854902744293213,0.7855586409568787,0.6410083770751953,0.3643009066581726,0.26530033349990845,0.6936110258102417,1.626317024230957,0.9330769181251526,186.98833754019995,2,2,8
43,2024-08-09,put,98,2.9468576908111572,0.7385983467102051,0.6248473525047302,0.34951141476631165,0.27293112874031067,0.6763091087341309,2.934764862060547,0.8710256218910217,126.55444305094402,2,2,8
43,2024-08-12,call,115,3.238051414489746,0.76149582862854,0.6398733258247375,0.40608105063438416,0.29505226016044617,0.7144178152084351,-1.1014726161956787,0.8389316201210022,439.6041912243503,0,2,2
43,2024-08-13,put,94,1.1783591508865356,0.3896629810333252,0.5437303185462952,0.315569132566452,0.2710704505443573,0.4465152621269226,2.8654494285583496,0.6941025853157043,-560.8509759105646,2,2,8
43,2024-08-14,put,74,0.6537104845046997,0.2966665029525757,0.4977695047855377,0.3085274398326874,0.3277406096458435,0.3830908238887787,-1.024641513824463,0.7686752080917358,-944.3203264567993,0,2,2
43,2024-08-16,put,60,0.9477049708366394,0.35210922360420227,0.5175437331199646,0.318235844373703,0.30665773153305054,0.37518489360809326,1.398369312286377,0.5722649693489075,-495.3614736866895,2,2,8
43,2024-08-19,call,117,1.2690423727035522,0.3695070743560791,0.545781672000885,0.35737887024879456,0.2534742057323456,0.3512815237045288,1.8677743673324585,0.1485470086336136,62.724264738337105,2,0,6
43,2024-08-23,call,87,3.556218385696411,0.8588650226593018,0.6427189707756042,0.3744663894176483,0.30286940932273865,0.5899786949157715,-0.16568812727928162,0.7741025686264038,-955.3574696124682,1,2,5
43,2024-09-05,call,91,1.985079050064087,0.6100252270698547,0.5445723533630371,0.2999406158924103,0.34085893630981445,0.3407137989997864,-2.5988411903381348,0.7745726704597473,79.8539135932503,0,2,2
43,2024-09-10,call,47,2.711965322494507,0.7248386740684509,0.59721839427948,0.33993756771087646,0.3216264843940735,0.4842047691345215,-2.3189857006073,0.6844016909599304,-727.9040211100527,0,2,2
43,2024-09-12,put,66,1.1100181341171265,0.41089069843292236,0.5177049040794373,0.28196561336517334,0.31186309456825256,0.3532506823539734,0.34398922324180603,0.7581196427345276,-351.9618979865419,1,2,5
43,2024-09-13,put,74,2.97016978263855,0.7020055055618286,0.6468106508255005,0.4236045181751251,0.2856762111186981,0.760033130645752,2.1987433433532715,0.4776495695114136,207.5699003781662,2,1,7
43,2024-09-23,put,59,-0.3014073371887207,0.19223204255104065,0.3941410481929779,0.3054117262363434,0.2514713406562805,0.5016677379608154,2.1147866249084473,0.19427350163459778,837.7817580819074,2,1,7
43,2024-09-24,put,112,-0.30623477697372437,0.2410665899515152,0.3872889280319214,0.2935112416744232,0.22039338946342468,0.6221907138824463,0.8560760021209717,0.06952991336584091,-415.64120312146906,1,0,3
43,2024-09-25,put,99,-0.30375587940216064,0.25487732887268066,0.3886183202266693,0.29418671131134033,0.21515972912311554,0.6358595490455627,-0.25569745898246765,0.060470085591077805,563.5117107882646,1,0,3
43,2024-09-26,put,46,-0.3092384934425354,0.21893002092838287,0.38805121183395386,0.29569894075393677,0.23194386065006256,0.5745783448219299,-1.7782471179962158,0.1339743584394455,1526.193923802109,0,0,0
43,2024-09-27,put,103,-0.31191882491111755,0.2633974254131317,0.38233235478401184,0.28574007749557495,0.20562587678432465,0.6942846179008484,0.08112192153930664,0.07999999821186066,580.1327563816114,1,0,3
43,2024-09-30,put,70,-0.2919474244117737,0.19293004274368286,0.39858078956604004,0.3125956952571869,0.25619983673095703,0.5100347995758057,1.8768333196640015,0.25457265973091125,-143.49758861524887,2,1,7
43,2024-10-09,put,84,-0.3123043477535248,0.1982346624135971,0.38885051012039185,0.29744404554367065,0.2419293224811554,0.5038096308708191,1.7327821254730225,0.12854701280593872,-696.1297348688046,2,0,6
43,2024-10-14,put,106,-0.30135563015937805,0.2585947811603546,0.38973239064216614,0.29634737968444824,0.21453116834163666,0.6090836524963379,0.8986968398094177,0.0009829059708863497,-582.6518497290011,1,0,3
43,2024-10-15,put,52,-0.3777711093425751,0.238697350025177,0.35429129004478455,0.24626165628433228,0.1864454746246338,0.6068621277809143,-1.8298624753952026,0.04529914632439613,2203.611936104434,0,0,0
43,2024-10-16,put,106,-0.30997371673583984,0.21244485676288605,0.3882993459701538,0.2964073717594147,0.23570097982883453,0.5473611354827881,1.2482250928878784,0.08320512622594833,-426.7450255344452,2,0,6
43,2024-10-18,call,77,-0.3084745407104492,0.23059380054473877,0.38772493600845337,0.2919473946094513,0.2221262902021408,0.5875664949417114,1.6780160665512085,0.01944444514811039,51.358369354280114,2,0,6
43,2024-10-21,put,43,-0.3368655741214752,0.2532193064689636,0.372720330953598,0.2720724642276764,0.20099082589149475,0.6244699358940125,1.58961820602417,0.015897436067461967,1918.4137651464573,2,0,6
43,2024-10-22,put,115,-0.3252248466014862,0.2379283607006073,0.3788125216960907,0.281475692987442,0.21374765038490295,0.595634400844574,1.3092178106307983,0.03482906147837639,-414.7081483893009,2,0,6
43,2024-10-23,put,76,-0.2864917516708374,0.2112012803554535,0.3996429443359375,0.3133324682712555,0.24854904413223267,0.5344167351722717,1.2252904176712036,0.10076922923326492,3373.336751591601,2,0,6
43,2024-10-24,put,66,-0.30512720346450806,0.1952950358390808,0.39209574460983276,0.30241116881370544,0.24744577705860138,0.5190380215644836,2.0657999515533447,0.2368803471326828,2109.475674684445,2,1,7
43,2024-10-25,put,99,-0.3175260126590729,0.21900315582752228,0.38420185446739197,0.2897582948207855,0.22689010202884674,0.5646114349365234,0.4178032875061035,0.12935897707939148,2636.572280269765,1,0,3
43,2024-10-28,put,104,-0.29980868101119995,0.225327268242836,0.3915040194988251,0.30034592747688293,0.23220454156398773,0.57622230052948,0.35336655378341675,0.10470085591077805,557.3160170987248,1,0,3
43,2024-10-29,put,73,-0.3512688875198364,0.27704334259033203,0.3641924560070038,0.2596140503883362,0.1826506108045578,0.6968115568161011,1.6299529075622559,0.09388888627290726,-549.2793774557487,2,0,6
43,2024-10-30,put,119,-0.3227190673351288,0.24373389780521393,0.37964776158332825,0.2821224331855774,0.2116698920726776,0.6003039479255676,1.5261677503585815,0.045384615659713745,8.146176350548302,2,0,6
43,2024-11-07,call,54,-0.3691663444042206,0.16741283237934113,0.36629825830459595,0.2657155990600586,0.23286950588226318,0.5187025666236877,2.075148344039917,0.7514957189559937,18.148977667215377,2,2,8
43,2024-11-08,put,114,-0.323828786611557,0.26157087087631226,0.37704190611839294,0.27828848361968994,0.20385946333408356,0.6780030727386475,1.8549370765686035,0.014316239394247532,105.72206416998483,2,0,6
43,2024-11-11,put,114,-0.3228125274181366,0.34751132130622864,0.3723757266998291,0.27283379435539246,0.16064204275608063,0.8613566160202026,-0.30292031168937683,0.008632478304207325,174.76966163639702,1,0,3
43,2024-11-12,put,115,-0.3286004364490509,0.2835589051246643,0.3722901940345764,0.27167290449142456,0.18955875933170319,0.7668822407722473,-2.1295130252838135,0.14329059422016144,349.2527626984151,0,0,0
43,2024-11-14,put,107,-0.30746370553970337,0.22355225682258606,0.3880683481693268,0.2952215373516083,0.23007643222808838,0.5734086632728577,-0.36732715368270874,0.18128205835819244,1086.5596201066405,1,1,4
43,2024-11-15,put,118,-0.32533711194992065,0.20667892694473267,0.38197097182273865,0.28767910599708557,0.23412378132343292,0.5728017091751099,-0.7516191601753235,0.3767521381378174,1654.8337942370306,0,1,1
43,2024-11-18,call,105,-0.3042764961719513,0.2229980230331421,0.39078056812286377,0.29692378640174866,0.23120088875293732,0.5700891017913818,1.5993542671203613,0.16764956712722778,666.9290776029871,2,1,7
43,2024-11-19,put,113,-0.31605786085128784,0.2189180552959442,0.38545748591423035,0.29054662585258484,0.2285892218351364,0.5346842408180237,2.2667365074157715,0.23931623995304108,-518.2815752447345,2,1,7
43,2024-11-20,call,115,-0.33112767338752747,0.18481546640396118,0.3818243741989136,0.28675153851509094,0.23987364768981934,0.5095178484916687,-0.7117109894752502,0.576025664806366,-175.61107010809127,0,2,2
43,2024-11-22,put,90,-0.3467625379562378,0.20446863770484924,0.3722710609436035,0.27298709750175476,0.2213231325149536,0.5049662590026855,1.7869398593902588,0.31021368503570557,-362.1637060424674,2,1,7
43,2024-11-25,call,97,-0.32159265875816345,0.21149595081806183,0.3831058442592621,0.28592151403427124,0.22499528527259827,0.5191158056259155,-1.4463235139846802,0.1455555558204651,-937.9214876549249,0,0,0
43,2024-11-26,put,112,-0.31876522302627563,0.2847376763820648,0.37689533829689026,0.2774750888347626,0.1943262219429016,0.7473657727241516,2.0674173831939697,0.04683760553598404,-508.32944024987114,2,0,6
43,2024-11-27,put,83,-0.36862412095069885,0.27732139825820923,0.3562418818473816,0.24838796257972717,0.17645426094532013,0.7428481578826904,-1.626389741897583,0.12064102292060852,572.1368087374748,0,0,0
43,2024-11-29,put,111,-0.40005746483802795,0.48992493748664856,0.3329921364784241,0.22086147964000702,0.08964034914970398,1.172180414199829,1.5741395950317383,4.273504237062298e-05,-314.7410203983884,2,0,6
43,2024-12-03,put,118,-0.3677467703819275,0.44801920652389526,0.3470449447631836,0.23854412138462067,0.10855641216039658,1.1325113773345947,0.7092020511627197,0.016623931005597115,-59.69640529204134,1,0,3
43,2024-12-04,put,79,-0.3736814856529236,0.31589755415916443,0.35106250643730164,0.24039840698242188,0.15820708870887756,0.8058078289031982,0.975852370262146,0.04252136871218681,-463.4030198309677,1,0,3
43,2024-12-05,put,81,-0.40108025074005127,0.36950284242630005,0.3346845805644989,0.22272397577762604,0.12725278735160828,0.9714265465736389,-1.6274383068084717,0.04235042631626129,-202.0491086734293,0,0,0
43,2024-12-06,put,96,-0.34640589356422424,0.339264839887619,0.3602486550807953,0.25668865442276,0.15632253885269165,0.8569712042808533,0.760895311832428,0.03602563962340355,1042.2861369180239,1,0,3
43,2024-12-09,put,111,-0.3613055944442749,0.36016392707824707,0.35237568616867065,0.24632251262664795,0.14435316622257233,0.9620676040649414,-1.103664517402649,0.05871794745326042,82.31927739742989,0,0,0
43,2024-12-10,put,96,-0.4357304871082306,0.4810667037963867,0.3165173828601837,0.20019614696502686,0.08446201682090759,1.213289737701416,0.32921919226646423,0.03670940175652504,430.312868147917,1,0,3
43,2024-12-11,put,113,0.42507678270339966,0.22790999710559845,0.5429505109786987,0.32255202531814575,0.1512829214334488,0.5434909462928772,1.5118759870529175,0.022777777165174484,-403.09488179203663,2,0,6
43,2024-12-12,put,100,0.6258410215377808,0.27860820293426514,0.5719944834709167,0.3499281108379364,0.1323532909154892,0.6290125846862793,2.0016303062438965,0.02756410278379917,226.21079863749097,2,0,6
43,2024-12-13,put,93,0.6627947092056274,0.32088983058929443,0.5262063145637512,0.28930673003196716,0.19441229104995728,0.3723525404930115,-2.029419183731079,0.23294872045516968,-209.28004950513545,0,1,1
43,2024-12-16,call,109,0.6906244158744812,0.28932565450668335,0.5879214406013489,0.38528528809547424,0.13472552597522736,0.6280156373977661,1.4865896701812744,0.04858974367380142,751.9185548761708,2,0,6
43,2024-12-17,put,105,0.3831254839897156,0.2160036414861679,0.5504751205444336,0.34146037697792053,0.15524157881736755,0.6392020583152771,1.9882588386535645,0.11760684102773666,338.87376519097495,2,0,6
43,2024-12-18,put,112,0.6222754120826721,0.33503037691116333,0.5038420557975769,0.2836032211780548,0.26734378933906555,0.4016130268573761,-0.012279214337468147,0.9197863340377808,-253.67147124287757,1,2,5
43,2024-12-20,put,103,0.19640576839447021,0.2268555611371994,0.47564584016799927,0.25788208842277527,0.2617226541042328,0.4120628535747528,1.9024083614349365,0.947735071182251,-713.6640208730983,2,2,8
43,2024-12-23,put,87,0.43491679430007935,0.29009678959846497,0.483553022146225,0.2697245478630066,0.282093346118927,0.37328657507896423,-0.542754590511322,0.8619658350944519,-1329.758182464277,0,2,2
43,2024-12-24,put,115,0.6268783807754517,0.24402202665805817,0.5990752577781677,0.38095203042030334,0.10277551412582397,0.7136361002922058,1.3909615278244019,0.0060256412252783775,-298.79068787038045,2,0,6
43,2024-12-27,put,81,0.23630738258361816,0.23529453575611115,0.47399863600730896,0.2648545801639557,0.2779708802700043,0.4119301438331604,-0.39919769763946533,0.8588888645172119,1852.4312115114062,1,2,5
43,2024-12-30,put,68,0.04715006798505783,0.18602152168750763,0.45418253540992737,0.26324695348739624,0.3013589680194855,0.3875182271003723,-0.5061048865318298,0.9185042977333069,-1021.4868191748621,0,2,2
43,2025-01-06,put,75,0.18082809448242188,0.19704769551753998,0.4815443158149719,0.2724798023700714,0.24091759324073792,0.3771813213825226,1.4148365259170532,0.4737606942653656,-514.808298794093,2,1,7
43,2025-01-10,put,115,0.1639174222946167,0.21053390204906464,0.4652002453804016,0.27585992217063904,0.302306592464447,0.36771273612976074,-0.7887541651725769,0.8807265162467957,36.37180658823466,0,2,2
43,2025-01-15,put,102,0.1930387020111084,0.2143181413412094,0.4708007276058197,0.2729182541370392,0.2827562987804413,0.37162408232688904,0.4237842559814453,0.7440598011016846,-516.3692952949825,1,2,5
43,2025-01-17,put,116,0.29468315839767456,0.23148630559444427,0.48745718598365784,0.2702426016330719,0.24052564799785614,0.3740174174308777,3.2719337940216064,0.512008547782898,-443.72520191983966,2,1,7
43,2025-01-22,call,116,0.3862459361553192,0.2369105964899063,0.5076006650924683,0.29473161697387695,0.20442484319210052,0.3896614611148834,1.5572177171707153,0.2352564036846161,359.8999330049121,2,1,7
43,2025-01-23,put,90,0.6037285923957825,0.3076026737689972,0.523228108882904,0.2799832224845886,0.19455860555171967,0.39006149768829346,2.604644536972046,0.2683333456516266,6.053025437850234,2,1,7
43,2025-01-24,put,58,0.2511700987815857,0.21617138385772705,0.48814040422439575,0.2681046724319458,0.22028841078281403,0.3672104477882385,-2.782353401184082,0.3166666626930237,-452.13633812127875,0,1,1
43,2025-01-27,put,64,0.0702250674366951,0.18798969686031342,0.46080344915390015,0.26067399978637695,0.28276413679122925,0.40526488423347473,2.5373151302337646,0.7572222352027893,1268.3407279364903,2,2,8
43,2025-01-28,put,106,0.20394176244735718,0.20388895273208618,0.48640844225883484,0.28557339310646057,0.24873848259449005,0.37609630823135376,1.5214362144470215,0.549957275390625,-352.81092208078564,2,2,8
43,2025-02-10,put,75,0.3053213059902191,0.23074905574321747,0.4911920428276062,0.2686835527420044,0.22709837555885315,0.373141884803772,1.9816101789474487,0.4089316129684448,456.54521757123587,2,1,7
43,2025-02-11,put,95,0.16881152987480164,0.1880214810371399,0.4847886264324188,0.27579501271247864,0.23006005585193634,0.37154996395111084,1.492714762687683,0.3795299232006073,1036.6039320470518,2,1,7
43,2025-02-12,call,87,0.022312231361865997,0.15961214900016785,0.466482937335968,0.27637919783592224,0.26565128564834595,0.37468817830085754,1.42298424243927,0.568461537361145,1262.6071278877794,2,2,8
43,2025-02-19,call,104,0.3194122612476349,0.221288800239563,0.5062633752822876,0.3001580834388733,0.211095929145813,0.4125783145427704,3.5087454319000244,0.23179487884044647,94.61442646604871,2,1,7
43,2025-02-21,put,108,0.41869714856147766,0.2696318030357361,0.49649155139923096,0.2695702910423279,0.23767976462841034,0.3777608871459961,-0.7428714036941528,0.5526495575904846,3888.7297061360214,0,2,2
