trade_number,session,month,segment,stage,decision_time,exit_time,side,contract_id,score_margin,one_contract_premium,baseline_quantity,candidate_quantity,quantity_delta,baseline_pnl,candidate_pnl,incremental_pnl,candidate_cash_before,candidate_cash_after,candidate_drawdown_pct_before,candidate_daily_pnl_before,premium_exposure,skip_reason,is_scaled,is_skipped
756,2025-12-22,2025-12,q4_2025,test,2025-12-22T15:39:00+00:00,2025-12-22T15:51:00+00:00,PUT,SPXW-20251222-06885.000-P,1.7859900722503663,2790.0,1,1,0,-780.0,-780.0,0.0,283820.0,283040.0,0.0,1390.0,2790.0,,False,False
757,2025-12-23,2025-12,q4_2025,test,2025-12-23T15:00:00+00:00,2025-12-23T15:04:00+00:00,PUT,SPXW-20251223-06900.000-P,0.8314259777069093,1900.0,1,1,0,730.0,730.0,0.0,283040.0,283770.0,0.002748,0.0,1900.0,,False,False
758,2025-12-23,2025-12,q4_2025,test,2025-12-23T15:26:00+00:00,2025-12-23T15:31:00+00:00,CALL,SPXW-20251223-06850.000-C,0.9208089838027955,3240.0,1,1,0,280.0,280.0,0.0,283770.0,284050.0,0.000986,730.0,3240.0,,False,False
759,2025-12-24,2025-12,q4_2025,test,2025-12-24T15:01:00+00:00,2025-12-24T15:08:00+00:00,CALL,SPXW-20251224-06885.000-C,0.8644939193725587,3020.0,1,1,0,90.0,90.0,0.0,284050.0,284140.0,0.000317,0.0,3020.0,,False,False
760,2025-12-24,2025-12,q4_2025,test,2025-12-24T15:25:00+00:00,2025-12-24T15:34:00+00:00,CALL,SPXW-20251224-06900.000-C,1.981921894311905,1890.0,1,1,0,100.0,100.0,0.0,284140.0,284240.0,0.000352,90.0,1890.0,,False,False
761,2025-12-26,2025-12,q4_2025,test,2025-12-26T15:00:00+00:00,2025-12-26T15:18:00+00:00,PUT,SPXW-20251226-06940.000-P,0.6904259452819823,1010.0,1,1,0,310.0,310.0,0.0,284240.0,284550.0,0.001089,0.0,1010.0,,False,False
762,2025-12-26,2025-12,q4_2025,test,2025-12-26T15:25:00+00:00,2025-12-26T15:37:00+00:00,PUT,SPXW-20251226-06935.000-P,0.7901292572021485,819.9999999999999,1,1,0,-180.0,-180.0,0.0,284550.0,284370.0,0.0,310.0,819.9999999999999,,False,False
763,2025-12-26,2025-12,q4_2025,test,2025-12-26T15:58:00+00:00,2025-12-26T16:22:00+00:00,CALL,SPXW-20251226-06925.000-C,1.682645303964615,1310.0,1,1,0,-410.0,-410.0,0.0,284370.0,283960.0,0.000633,130.0,1310.0,,False,False
764,2025-12-29,2025-12,q4_2025,test,2025-12-29T15:02:00+00:00,2025-12-29T15:10:00+00:00,PUT,SPXW-20251229-06925.000-P,0.8873198757171632,2240.0,1,1,0,480.0,480.0,0.0,283960.0,284440.0,0.002073,0.0,2240.0,,False,False
765,2025-12-29,2025-12,q4_2025,test,2025-12-29T15:29:00+00:00,2025-12-29T15:33:00+00:00,CALL,SPXW-20251229-06880.000-C,1.180176449775696,2910.0,1,1,0,0.0,0.0,0.0,284440.0,284440.0,0.000387,480.0,2910.0,,False,False
766,2025-12-29,2025-12,q4_2025,test,2025-12-29T15:45:00+00:00,2025-12-29T15:50:00+00:00,CALL,SPXW-20251229-06890.000-C,1.272575450897217,2230.0,1,1,0,-570.0,-570.0,0.0,284440.0,283870.0,0.000387,480.0,2230.0,,False,False
767,2025-12-29,2025-12,q4_2025,test,2025-12-29T15:53:00+00:00,2025-12-29T15:58:00+00:00,CALL,SPXW-20251229-06880.000-C,0.9303205738067628,2250.0,1,1,0,310.0,310.0,0.0,283870.0,284180.0,0.00239,-90.0,2250.0,,False,False
768,2025-12-30,2025-12,q4_2025,test,2025-12-30T15:04:00+00:00,2025-12-30T15:11:00+00:00,CALL,SPXW-20251230-06875.000-C,1.865394783973694,3290.0,1,1,0,-370.0,-370.0,0.0,284180.0,283810.0,0.0013,0.0,3290.0,,False,False
769,2025-12-30,2025-12,q4_2025,test,2025-12-30T15:23:00+00:00,2025-12-30T15:33:00+00:00,CALL,SPXW-20251230-06865.000-C,1.0868439207077027,3420.0000000000005,1,1,0,-70.0,-70.0,0.0,283810.0,283740.0,0.002601,-370.0,3420.0000000000005,,False,False
770,2025-12-30,2025-12,q4_2025,test,2025-12-30T15:33:00+00:00,2025-12-30T15:44:00+00:00,PUT,SPXW-20251230-06910.000-P,0.35437209701538097,1610.0000000000002,1,1,0,180.0,180.0,0.0,283740.0,283920.0,0.002847,-440.0,1610.0000000000002,,False,False
771,2025-12-30,2025-12,q4_2025,test,2025-12-30T15:49:00+00:00,2025-12-30T15:54:00+00:00,CALL,SPXW-20251230-06880.000-C,1.0990615615844728,1950.0,1,1,0,510.0,510.0,0.0,283920.0,284430.0,0.002214,-260.0,1950.0,,False,False
772,2025-12-30,2025-12,q4_2025,test,2025-12-30T15:55:00+00:00,2025-12-30T16:01:00+00:00,CALL,SPXW-20251230-06880.000-C,1.6722112426757814,2390.0,1,1,0,190.0,190.0,0.0,284430.0,284620.0,0.000668,250.0,2390.0,,False,False
773,2025-12-30,2025-12,q4_2025,test,2025-12-30T16:08:00+00:00,2025-12-30T16:14:00+00:00,CALL,SPXW-20251230-06875.000-C,1.4416070709228517,3200.0,1,1,0,20.0,20.0,0.0,284620.0,284640.0,7e-05,440.0,3200.0,,False,False
774,2025-12-30,2025-12,q4_2025,test,2025-12-30T18:34:00+00:00,2025-12-30T18:38:00+00:00,CALL,SPXW-20251230-06880.000-C,0.6197760829925538,2730.0,1,1,0,-110.0,-110.0,0.0,284640.0,284530.0,0.0,460.0,2730.0,,False,False
775,2025-12-30,2025-12,q4_2025,test,2025-12-30T19:13:00+00:00,2025-12-30T19:22:00+00:00,CALL,SPXW-20251230-06900.000-C,1.9340790638923646,640.0,1,1,0,110.0,110.0,0.0,284530.0,284640.0,0.000386,350.0,640.0,,False,False
776,2025-12-31,2025-12,q4_2025,test,2025-12-31T15:26:00+00:00,2025-12-31T15:34:00+00:00,CALL,SPXW-20251231-06860.000-C,1.4391566643714906,2550.0,1,1,0,30.0,30.0,0.0,284640.0,284670.0,0.000105,0.0,2550.0,,False,False
777,2025-12-31,2025-12,q4_2025,test,2025-12-31T16:19:00+00:00,2025-12-31T16:27:00+00:00,CALL,SPXW-20251231-06845.000-C,1.6931341419219972,3120.0,1,1,0,250.0,250.0,0.0,284670.0,284920.0,0.000877,30.0,3120.0,,False,False
778,2025-12-31,2025-12,q4_2025,test,2025-12-31T16:28:00+00:00,2025-12-31T16:34:00+00:00,CALL,SPXW-20251231-06845.000-C,1.7355805168151857,3410.0,1,1,0,-190.0,-190.0,0.0,284920.0,284730.0,0.0,280.0,3410.0,,False,False
779,2025-12-31,2025-12,q4_2025,test,2025-12-31T18:31:00+00:00,2025-12-31T18:35:00+00:00,CALL,SPXW-20251231-06860.000-C,1.3501092920303346,2180.0,1,1,0,100.0,100.0,0.0,284730.0,284830.0,0.000667,90.0,2180.0,,False,False
780,2026-01-02,2026-01,q1_2026,test,2026-01-02T15:00:00+00:00,2026-01-02T15:07:00+00:00,CALL,SPXW-20260102-06860.000-C,1.8004524240493773,3120.0,1,1,0,190.0,190.0,0.0,284830.0,285020.0,0.000667,0.0,3120.0,,False,False
781,2026-01-02,2026-01,q1_2026,test,2026-01-02T15:12:00+00:00,2026-01-02T15:22:00+00:00,PUT,SPXW-20260102-06890.000-P,2.269037140369415,1739.9999999999998,1,2,1,1930.0,3860.0,1930.0,285020.0,288880.0,0.013362,190.0,3479.9999999999995,,True,False
782,2026-01-02,2026-01,q1_2026,test,2026-01-02T15:25:00+00:00,2026-01-02T15:36:00+00:00,PUT,SPXW-20260102-06865.000-P,1.9144389758110045,2430.0,1,1,0,-1230.0,-1230.0,0.0,288880.0,287650.0,0.0,4050.0,2430.0,,False,False
783,2026-01-02,2026-01,q1_2026,test,2026-01-02T15:37:00+00:00,2026-01-02T15:54:00+00:00,PUT,SPXW-20260102-06865.000-P,2.0501435527801513,1240.0,1,2,1,530.0,1060.0,530.0,287650.0,288710.0,0.004258,2820.0,2480.0,,True,False
784,2026-01-05,2026-01,q1_2026,test,2026-01-05T15:01:00+00:00,2026-01-05T15:10:00+00:00,CALL,SPXW-20260105-06885.000-C,2.324012113571167,1760.0000000000002,1,2,1,480.0,960.0,480.0,288710.0,289670.0,0.003314,0.0,3520.0000000000005,,True,False
785,2026-01-05,2026-01,q1_2026,test,2026-01-05T15:27:00+00:00,2026-01-05T15:36:00+00:00,CALL,SPXW-20260105-06875.000-C,1.741226775407791,3190.0,1,1,0,450.0,450.0,0.0,289670.0,290120.0,0.001551,960.0,3190.0,,False,False
786,2026-01-05,2026-01,q1_2026,test,2026-01-05T15:55:00+00:00,2026-01-05T16:14:00+00:00,CALL,SPXW-20260105-06890.000-C,1.1455105671882628,2070.0,1,1,0,230.0,230.0,0.0,290120.0,290350.0,0.000792,1410.0,2070.0,,False,False
787,2026-01-06,2026-01,q1_2026,test,2026-01-06T15:00:00+00:00,2026-01-06T15:19:00+00:00,CALL,SPXW-20260106-06905.000-C,2.061860276222229,2460.0,1,2,1,250.0,500.0,250.0,290350.0,290850.0,0.001719,0.0,4920.0,,True,False
788,2026-01-06,2026-01,q1_2026,test,2026-01-06T15:19:00+00:00,2026-01-06T15:44:00+00:00,CALL,SPXW-20260106-06900.000-C,1.4870967397689818,3210.0,1,1,0,-550.0,-550.0,0.0,290850.0,290300.0,0.0,500.0,3210.0,,False,False
789,2026-01-06,2026-01,q1_2026,test,2026-01-06T15:55:00+00:00,2026-01-06T16:20:00+00:00,CALL,SPXW-20260106-06885.000-C,1.613527459859848,3460.0,1,1,0,-270.0,-270.0,0.0,290300.0,290030.0,0.001891,-50.0,3460.0,,False,False
790,2026-01-07,2026-01,q1_2026,test,2026-01-07T15:01:00+00:00,2026-01-07T15:22:00+00:00,PUT,SPXW-20260107-06965.000-P,1.4643256196975707,2110.0,1,1,0,290.0,290.0,0.0,290030.0,290320.0,0.002819,0.0,2110.0,,False,False
791,2026-01-07,2026-01,q1_2026,test,2026-01-07T15:28:00+00:00,2026-01-07T15:38:00+00:00,CALL,SPXW-20260107-06925.000-C,2.138692093849182,2080.0,1,2,1,560.0,1120.0,560.0,290320.0,291440.0,0.003843,290.0,4160.0,,True,False
792,2026-01-07,2026-01,q1_2026,test,2026-01-07T15:38:00+00:00,2026-01-07T15:58:00+00:00,PUT,SPXW-20260107-06980.000-P,2.8883991966247557,3110.0,1,1,0,-160.0,-160.0,0.0,291440.0,291280.0,0.0,1410.0,3110.0,,False,False
793,2026-01-07,2026-01,q1_2026,test,2026-01-07T16:03:00+00:00,2026-01-07T16:28:00+00:00,CALL,SPXW-20260107-06930.000-C,1.4344678649902343,2470.0,1,1,0,-470.0,-470.0,0.0,291280.0,290810.0,0.000549,1250.0,2470.0,,False,False
794,2026-01-08,2026-01,q1_2026,test,2026-01-08T15:00:00+00:00,2026-01-08T15:16:00+00:00,PUT,SPXW-20260108-06920.000-P,1.4569066891670226,1830.0,1,1,0,-940.0,-940.0,0.0,290810.0,289870.0,0.002162,0.0,1830.0,,False,False
795,2026-01-08,2026-01,q1_2026,test,2026-01-08T15:25:00+00:00,2026-01-08T15:43:00+00:00,CALL,SPXW-20260108-06895.000-C,0.9657539258003234,3100.0,1,1,0,-50.0,-50.0,0.0,289870.0,289820.0,0.005387,-940.0,3100.0,,False,False
796,2026-01-09,2026-01,q1_2026,test,2026-01-09T15:02:00+00:00,2026-01-09T15:08:00+00:00,CALL,SPXW-20260109-06935.000-C,1.2989912161827086,1789.9999999999998,1,1,0,-910.0,-910.0,0.0,289820.0,288910.0,0.005559,0.0,1789.9999999999998,,False,False
797,2026-01-09,2026-01,q1_2026,test,2026-01-09T15:27:00+00:00,2026-01-09T15:37:00+00:00,CALL,SPXW-20260109-06945.000-C,2.284089995384216,1610.0000000000002,1,1,0,250.0,250.0,0.0,288910.0,289160.0,0.008681,-910.0,1610.0000000000002,,False,False
798,2026-01-09,2026-01,q1_2026,test,2026-01-09T15:56:00+00:00,2026-01-09T16:21:00+00:00,CALL,SPXW-20260109-06910.000-C,1.342498851776123,3310.0,1,1,0,1790.0,1790.0,0.0,289160.0,290950.0,0.007823,-660.0,3310.0,,False,False
799,2026-01-12,2026-01,q1_2026,test,2026-01-12T15:06:00+00:00,2026-01-12T15:27:00+00:00,CALL,SPXW-20260112-06935.000-C,1.3461682329177855,2730.0,1,1,0,-10.0,-10.0,0.0,290950.0,290940.0,0.001681,0.0,2730.0,,False,False
800,2026-01-12,2026-01,q1_2026,test,2026-01-12T15:33:00+00:00,2026-01-12T15:53:00+00:00,PUT,SPXW-20260112-06960.000-P,2.2514329681396483,980.0,1,1,0,-150.0,-150.0,0.0,290940.0,290790.0,0.001716,-10.0,980.0,,False,False
801,2026-01-12,2026-01,q1_2026,test,2026-01-12T15:53:00+00:00,2026-01-12T16:18:00+00:00,CALL,SPXW-20260112-06950.000-C,1.990552319049835,1450.0,1,1,0,790.0,790.0,0.0,290790.0,291580.0,0.002709,-160.0,1450.0,,False,False
802,2026-01-12,2026-01,q1_2026,test,2026-01-12T18:43:00+00:00,2026-01-12T18:53:00+00:00,CALL,SPXW-20260112-06945.000-C,0.9392851719856261,3090.0,1,1,0,110.0,110.0,0.0,291580.0,291690.0,0.000377,630.0,3090.0,,False,False
803,2026-01-13,2026-01,q1_2026,test,2026-01-13T15:01:00+00:00,2026-01-13T15:19:00+00:00,PUT,SPXW-20260113-06990.000-P,1.8420997986793517,2360.0,1,1,0,1440.0,1440.0,0.0,291690.0,293130.0,0.004912,0.0,2360.0,,False,False
804,2026-01-13,2026-01,q1_2026,test,2026-01-13T15:26:00+00:00,2026-01-13T15:51:00+00:00,PUT,SPXW-20260113-06980.000-P,1.2248560318946837,3360.0,1,1,0,-880.0,-880.0,0.0,293130.0,292250.0,0.0,1440.0,3360.0,,False,False
805,2026-01-13,2026-01,q1_2026,test,2026-01-13T15:55:00+00:00,2026-01-13T16:07:00+00:00,CALL,SPXW-20260113-06935.000-C,1.1274032125473021,2860.0,1,1,0,160.0,160.0,0.0,292250.0,292410.0,0.003002,560.0,2860.0,,False,False
806,2026-01-13,2026-01,q1_2026,test,2026-01-13T16:27:00+00:00,2026-01-13T16:43:00+00:00,PUT,SPXW-20260113-06970.000-P,2.017133427619934,1610.0000000000002,1,2,1,-870.0,-1740.0,-870.0,292410.0,290670.0,0.002456,720.0,3220.0000000000005,,True,False
807,2026-01-14,2026-01,q1_2026,test,2026-01-14T15:00:00+00:00,2026-01-14T15:09:00+00:00,PUT,SPXW-20260114-06910.000-P,1.1026108989715575,1800.0,1,1,0,-110.0,-110.0,0.0,290670.0,290560.0,0.008392,0.0,1800.0,,False,False
808,2026-01-14,2026-01,q1_2026,test,2026-01-14T15:17:00+00:00,2026-01-14T15:28:00+00:00,CALL,SPXW-20260114-06910.000-C,1.723728133201599,2370.0,1,1,0,-480.0,-480.0,0.0,290560.0,290080.0,0.008767,-110.0,2370.0,,False,False
809,2026-01-14,2026-01,q1_2026,test,2026-01-14T15:28:00+00:00,2026-01-14T15:36:00+00:00,PUT,SPXW-20260114-06915.000-P,2.2517414817810057,1020.0,1,1,0,810.0,810.0,0.0,290080.0,290890.0,0.010405,-590.0,1020.0,,False,False
810,2026-01-14,2026-01,q1_2026,test,2026-01-14T15:43:00+00:00,2026-01-14T15:50:00+00:00,PUT,SPXW-20260114-06910.000-P,2.7271135578155516,1180.0,1,1,0,1290.0,1290.0,0.0,290890.0,292180.0,0.007642,220.0,1180.0,,False,False
811,2026-01-15,2026-01,q1_2026,test,2026-01-15T15:01:00+00:00,2026-01-15T15:17:00+00:00,PUT,SPXW-20260115-06995.000-P,1.8815075883865355,3240.0,1,1,0,120.0,120.0,0.0,292180.0,292300.0,0.003241,0.0,3240.0,,False,False
812,2026-01-15,2026-01,q1_2026,test,2026-01-15T15:23:00+00:00,2026-01-15T15:38:00+00:00,CALL,SPXW-20260115-06935.000-C,0.6188045272827147,3500.0,1,1,0,420.0,420.0,0.0,292300.0,292720.0,0.002832,120.0,3500.0,,False,False
813,2026-01-15,2026-01,q1_2026,test,2026-01-15T15:48:00+00:00,2026-01-15T16:00:00+00:00,PUT,SPXW-20260115-06965.000-P,2.7573250064849852,1150.0,1,2,1,-410.0,-820.0,-410.0,292720.0,291900.0,0.001399,540.0,2300.0,,True,False
814,2026-01-16,2026-01,q1_2026,test,2026-01-16T15:00:00+00:00,2026-01-16T15:21:00+00:00,PUT,SPXW-20260116-06975.000-P,0.7943213710784911,3340.0,1,1,0,-10.0,-10.0,0.0,291900.0,291890.0,0.004196,0.0,3340.0,,False,False
815,2026-01-16,2026-01,q1_2026,test,2026-01-16T15:25:00+00:00,2026-01-16T15:41:00+00:00,PUT,SPXW-20260116-06960.000-P,3.0556934604644774,1630.0,1,1,0,1720.0,1720.0,0.0,291890.0,293610.0,0.005858,-10.0,1630.0,,False,False
816,2026-01-20,2026-01,q1_2026,test,2026-01-20T15:05:00+00:00,2026-01-20T15:30:00+00:00,CALL,SPXW-20260120-06820.000-C,0.68968350982666,3429.9999999999995,1,1,0,1140.0,1140.0,0.0,293610.0,294750.0,0.003868,0.0,3429.9999999999995,,False,False
817,2026-01-20,2026-01,q1_2026,test,2026-01-20T15:30:00+00:00,2026-01-20T15:42:00+00:00,CALL,SPXW-20260120-06845.000-C,1.7118572721481322,2650.0,1,1,0,250.0,250.0,0.0,294750.0,295000.0,0.000847,1140.0,2650.0,,False,False
818,2026-01-20,2026-01,q1_2026,test,2026-01-20T15:56:00+00:00,2026-01-20T16:07:00+00:00,PUT,SPXW-20260120-06880.000-P,1.140741539955139,2930.0,1,1,0,-240.0,-240.0,0.0,295000.0,294760.0,0.0,1390.0,2930.0,,False,False
819,2026-01-20,2026-01,q1_2026,test,2026-01-20T16:21:00+00:00,2026-01-20T16:30:00+00:00,CALL,SPXW-20260120-06840.000-C,2.1260172853469848,2590.0,1,2,1,120.0,240.0,120.0,294760.0,295000.0,0.000814,1150.0,5180.0,,True,False
820,2026-01-21,2026-01,q1_2026,test,2026-01-21T18:30:00+00:00,2026-01-21T18:51:00+00:00,CALL,SPXW-20260121-06810.000-C,1.5329173336029052,2310.0,1,1,0,220.0,220.0,0.0,295000.0,295220.0,0.000745,0.0,2310.0,,False,False
821,2026-01-21,2026-01,q1_2026,test,2026-01-21T18:55:00+00:00,2026-01-21T19:08:00+00:00,PUT,SPXW-20260121-06840.000-P,2.521430564880371,1140.0,1,2,1,510.0,1020.0,510.0,295220.0,296240.0,0.003443,220.0,2280.0,,True,False
822,2026-01-21,2026-01,q1_2026,test,2026-01-21T19:19:00+00:00,2026-01-21T19:29:00+00:00,CALL,SPXW-20260121-06800.000-C,1.0392490158081054,2710.0,1,1,0,3620.0,3620.0,0.0,296240.0,299860.0,0.012072,1240.0,2710.0,,False,False
823,2026-01-21,2026-01,q1_2026,test,2026-01-21T19:34:00+00:00,2026-01-21T19:38:00+00:00,CALL,SPXW-20260121-06870.000-C,2.157953692436218,880.0000000000001,1,2,1,1250.0,2500.0,1250.0,299860.0,302360.0,0.008268,4860.0,1760.0000000000002,,True,False
824,2026-01-22,2026-01,q1_2026,test,2026-01-22T15:00:00+00:00,2026-01-22T15:12:00+00:00,PUT,SPXW-20260122-06925.000-P,1.5132015476226806,2870.0,1,1,0,520.0,520.0,0.0,302360.0,302880.0,0.001717,0.0,2870.0,,False,False
825,2026-01-22,2026-01,q1_2026,test,2026-01-22T15:28:00+00:00,2026-01-22T15:40:00+00:00,CALL,SPXW-20260122-06880.000-C,0.4273279438018798,3279.9999999999995,1,1,0,380.0,380.0,0.0,302880.0,303260.0,0.001253,520.0,3279.9999999999995,,False,False
826,2026-01-22,2026-01,q1_2026,test,2026-01-22T15:42:00+00:00,2026-01-22T16:01:00+00:00,CALL,SPXW-20260122-06885.000-C,1.6889222393035888,3200.0,1,1,0,70.0,70.0,0.0,303260.0,303330.0,0.000231,900.0,3200.0,,False,False
827,2026-01-22,2026-01,q1_2026,test,2026-01-22T16:11:00+00:00,2026-01-22T16:30:00+00:00,CALL,SPXW-20260122-06890.000-C,0.9952825436592101,3120.0,1,1,0,250.0,250.0,0.0,303330.0,303580.0,0.000824,970.0,3120.0,,False,False
828,2026-01-23,2026-01,q1_2026,test,2026-01-23T15:02:00+00:00,2026-01-23T15:22:00+00:00,CALL,SPXW-20260123-06885.000-C,1.1573615798950194,3210.0,1,1,0,0.0,0.0,0.0,303580.0,303580.0,0.0,0.0,3210.0,,False,False
829,2026-01-23,2026-01,q1_2026,test,2026-01-23T15:29:00+00:00,2026-01-23T15:46:00+00:00,CALL,SPXW-20260123-06890.000-C,1.3148433694839476,2960.0,1,1,0,230.0,230.0,0.0,303580.0,303810.0,0.000757,0.0,2960.0,,False,False
830,2026-01-23,2026-01,q1_2026,test,2026-01-23T16:17:00+00:00,2026-01-23T16:38:00+00:00,CALL,SPXW-20260123-06900.000-C,1.6847614774703978,2970.0,1,1,0,-40.0,-40.0,0.0,303810.0,303770.0,0.0,230.0,2970.0,,False,False
831,2026-01-26,2026-01,q1_2026,test,2026-01-26T15:14:00+00:00,2026-01-26T15:33:00+00:00,CALL,SPXW-20260126-06920.000-C,1.1700502166748046,3150.0,1,1,0,170.0,170.0,0.0,303770.0,303940.0,0.000559,0.0,3150.0,,False,False
832,2026-01-26,2026-01,q1_2026,test,2026-01-26T15:51:00+00:00,2026-01-26T16:12:00+00:00,CALL,SPXW-20260126-06925.000-C,0.7654376754760741,3030.0,1,1,0,-120.0,-120.0,0.0,303940.0,303820.0,0.0,170.0,3030.0,,False,False
833,2026-01-27,2026-01,q1_2026,test,2026-01-27T15:06:00+00:00,2026-01-27T15:23:00+00:00,CALL,SPXW-20260127-06940.000-C,1.4057536849975585,3150.0,1,1,0,350.0,350.0,0.0,303820.0,304170.0,0.001151,0.0,3150.0,,False,False
834,2026-01-27,2026-01,q1_2026,test,2026-01-27T15:23:00+00:00,2026-01-27T15:48:00+00:00,CALL,SPXW-20260127-06945.000-C,1.3992901573181151,3080.0,1,1,0,850.0,850.0,0.0,304170.0,305020.0,0.002787,350.0,3080.0,,False,False
835,2026-01-27,2026-01,q1_2026,test,2026-01-27T15:53:00+00:00,2026-01-27T16:18:00+00:00,CALL,SPXW-20260127-06950.000-C,1.0828002223968505,3379.9999999999995,1,1,0,280.0,280.0,0.0,305020.0,305300.0,0.000917,1200.0,3379.9999999999995,,False,False
836,2026-01-27,2026-01,q1_2026,test,2026-01-27T16:18:00+00:00,2026-01-27T16:32:00+00:00,CALL,SPXW-20260127-06955.000-C,1.2456645498275756,3210.0,1,1,0,90.0,90.0,0.0,305300.0,305390.0,0.000295,1480.0,3210.0,,False,False
837,2026-01-28,2026-01,q1_2026,test,2026-01-28T15:01:00+00:00,2026-01-28T15:15:00+00:00,PUT,SPXW-20260128-07025.000-P,0.9224580059051513,3410.0,1,1,0,790.0,790.0,0.0,305390.0,306180.0,0.00258,0.0,3410.0,,False,False
838,2026-01-28,2026-01,q1_2026,test,2026-01-28T15:26:00+00:00,2026-01-28T15:43:00+00:00,PUT,SPXW-20260128-07020.000-P,1.1096641550064086,3379.9999999999995,1,1,0,460.0,460.0,0.0,306180.0,306640.0,0.0015,790.0,3379.9999999999995,,False,False
839,2026-01-28,2026-01,q1_2026,test,2026-01-28T15:47:00+00:00,2026-01-28T16:00:00+00:00,PUT,SPXW-20260128-07015.000-P,1.059124542236328,3520.0000000000005,1,1,0,310.0,310.0,0.0,306640.0,306950.0,0.00101,1250.0,3520.0000000000005,,False,False
840,2026-01-29,2026-01,q1_2026,test,2026-01-29T15:00:00+00:00,2026-01-29T15:11:00+00:00,PUT,SPXW-20260129-06955.000-P,1.325675977230072,2730.0,1,1,0,860.0,860.0,0.0,306950.0,307810.0,0.002794,0.0,2730.0,,False,False
841,2026-01-29,2026-01,q1_2026,test,2026-01-29T15:11:00+00:00,2026-01-29T15:23:00+00:00,CALL,SPXW-20260129-06905.000-C,0.8717563281059264,3200.0,1,1,0,30.0,30.0,0.0,307810.0,307840.0,9.7e-05,860.0,3200.0,,False,False
842,2026-01-29,2026-01,q1_2026,test,2026-01-29T15:27:00+00:00,2026-01-29T15:51:00+00:00,PUT,SPXW-20260129-06950.000-P,1.1175910959243773,3300.0,1,1,0,3580.0,3580.0,0.0,307840.0,311420.0,0.011496,890.0,3300.0,,False,False
843,2026-01-29,2026-01,q1_2026,test,2026-01-29T18:30:00+00:00,2026-01-29T18:37:00+00:00,PUT,SPXW-20260129-06955.000-P,1.4800546894073485,2430.0,1,1,0,80.0,80.0,0.0,311420.0,311500.0,0.000257,4470.0,2430.0,,False,False
844,2026-01-29,2026-01,q1_2026,test,2026-01-29T18:37:00+00:00,2026-01-29T18:45:00+00:00,CALL,SPXW-20260129-06920.000-C,1.986814332962036,1620.0,1,1,0,340.0,340.0,0.0,311500.0,311840.0,0.00109,4550.0,1620.0,,False,False
845,2026-01-29,2026-01,q1_2026,test,2026-01-29T19:29:00+00:00,2026-01-29T19:54:00+00:00,CALL,SPXW-20260129-06920.000-C,2.296937120914459,2440.0,1,2,1,-590.0,-1180.0,-590.0,311840.0,310660.0,0.0,4890.0,4880.0,,True,False
846,2026-01-30,2026-01,q1_2026,test,2026-01-30T15:02:00+00:00,2026-01-30T15:24:00+00:00,PUT,SPXW-20260130-06975.000-P,1.349356246948242,3450.0,1,1,0,-620.0,-620.0,0.0,310660.0,310040.0,0.003784,0.0,3450.0,,False,False
847,2026-01-30,2026-01,q1_2026,test,2026-01-30T15:28:00+00:00,2026-01-30T15:35:00+00:00,PUT,SPXW-20260130-06975.000-P,1.4702006111145018,3420.0000000000005,1,1,0,400.0,400.0,0.0,310040.0,310440.0,0.005772,-620.0,3420.0000000000005,,False,False
848,2026-02-02,2026-02,q1_2026,test,2026-02-02T19:05:00+00:00,2026-02-02T19:19:00+00:00,CALL,SPXW-20260202-06965.000-C,1.89213450050354,2510.0,1,1,0,-10.0,-10.0,0.0,310440.0,310430.0,0.004489,0.0,2510.0,,False,False
849,2026-02-03,2026-02,q1_2026,test,2026-02-03T15:00:00+00:00,2026-02-03T15:09:00+00:00,PUT,SPXW-20260203-06970.000-P,1.6595420668125151,2040.0,1,1,0,610.0,610.0,0.0,310430.0,311040.0,0.004522,0.0,2040.0,,False,False
850,2026-02-03,2026-02,q1_2026,test,2026-02-03T15:16:00+00:00,2026-02-03T15:29:00+00:00,CALL,SPXW-20260203-06925.000-C,0.9608183631896972,2700.0,1,1,0,120.0,120.0,0.0,311040.0,311160.0,0.002565,610.0,2700.0,,False,False
851,2026-02-03,2026-02,q1_2026,test,2026-02-03T15:31:00+00:00,2026-02-03T15:47:00+00:00,PUT,SPXW-20260203-06975.000-P,1.9778791198730468,3520.0000000000005,1,1,0,500.0,500.0,0.0,311160.0,311660.0,0.002181,730.0,3520.0000000000005,,False,False
852,2026-02-03,2026-02,q1_2026,test,2026-02-03T16:04:00+00:00,2026-02-03T16:29:00+00:00,PUT,SPXW-20260203-06975.000-P,2.520932508468628,3020.0,1,1,0,1280.0,1280.0,0.0,311660.0,312940.0,0.00409,1230.0,3020.0,,False,False
853,2026-02-04,2026-02,q1_2026,test,2026-02-04T15:01:00+00:00,2026-02-04T15:24:00+00:00,PUT,SPXW-20260204-06900.000-P,1.2426837215423583,2450.0,1,1,0,-1350.0,-1350.0,0.0,312940.0,311590.0,0.0,0.0,2450.0,,False,False
854,2026-02-04,2026-02,q1_2026,test,2026-02-04T15:26:00+00:00,2026-02-04T15:38:00+00:00,PUT,SPXW-20260204-06945.000-P,2.2736836204528807,2840.0,1,1,0,2010.0,2010.0,0.0,311590.0,313600.0,0.006409,-1350.0,2840.0,,False,False
