source_file,line_number,timestamp,run_id,mode,model_action,has_live_score,has_live_threshold,has_live_wait_logit,has_live_candidate_logits,has_replay_logits,status,missing_evidence
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1318,2026-05-19T19:37:49.203337+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1323,2026-05-19T19:40:00.174994+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1327,2026-05-19T19:40:26.275911+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1332,2026-05-19T19:40:31.376382+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1337,2026-05-19T19:40:36.437260+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1342,2026-05-19T19:42:48.163121+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1346,2026-05-19T19:43:03.513410+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1351,2026-05-19T19:43:08.593790+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1356,2026-05-19T19:43:13.675540+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1361,2026-05-19T19:45:34.520846+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1365,2026-05-19T19:45:58.649632+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1370,2026-05-19T19:46:03.706894+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1375,2026-05-19T19:46:08.798756+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1380,2026-05-19T19:48:00.963536+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1384,2026-05-19T19:48:25.729783+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1389,2026-05-19T19:48:30.805499+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1394,2026-05-19T19:48:35.894607+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1399,2026-05-19T19:50:51.546854+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1403,2026-05-19T19:51:01.793007+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1408,2026-05-19T19:51:06.868136+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1413,2026-05-19T19:51:11.943688+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1418,2026-05-19T19:53:05.716451+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1422,2026-05-19T19:53:15.777870+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1427,2026-05-19T19:53:20.842655+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1432,2026-05-19T19:53:25.889155+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1437,2026-05-19T19:55:44.471562+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1441,2026-05-19T19:55:54.351059+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1446,2026-05-19T19:55:59.395680+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1451,2026-05-19T19:56:04.510024+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1456,2026-05-19T19:58:29.828666+00:00,protocol101_no-order-shadow_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1460,2026-05-19T19:58:52.931709+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1465,2026-05-19T19:58:57.981346+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_2026-05-19.jsonl,1470,2026-05-19T19:59:03.052112+00:00,protocol101_no-order-shadow_2026-05-19,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_entrybridge_verify_2026-05-19.jsonl,3,2026-05-19T16:18:02.720331+00:00,protocol101_no-order-shadow_entrybridge_verify_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_entrybridge_verify_2026-05-19.jsonl,7,2026-05-19T16:18:12.233865+00:00,protocol101_no-order-shadow_entrybridge_verify_2026-05-19,intent-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_entrybridge_verify_2026-05-19.jsonl,12,2026-05-19T16:18:17.272238+00:00,protocol101_no-order-shadow_entrybridge_verify_2026-05-19,intent-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_no-order-shadow_plumbing_verify_2026-05-19.jsonl,3,2026-05-19T15:57:20.923709+00:00,protocol101_no-order-shadow_plumbing_verify_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_paper_dryrun_alignment_2026-05-19.jsonl,3,2026-05-19T16:38:30.242080+00:00,protocol101_paper_dryrun_alignment_2026-05-19,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_paper_dryrun_alignment_2026-05-19.jsonl,7,2026-05-19T16:38:39.974855+00:00,protocol101_paper_dryrun_alignment_2026-05-19,paper-dry-run,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-19/protocol101_paper_dryrun_alignment_2026-05-19.jsonl,12,2026-05-19T16:38:45.019672+00:00,protocol101_paper_dryrun_alignment_2026-05-19,paper-dry-run,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,178,2026-05-20T15:00:52.897964+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,182,2026-05-20T15:01:25.127658+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,187,2026-05-20T15:01:30.236409+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,192,2026-05-20T15:01:35.347681+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,197,2026-05-20T15:03:56.967270+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,201,2026-05-20T15:04:14.971672+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,206,2026-05-20T15:04:20.050010+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,211,2026-05-20T15:04:25.107288+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,216,2026-05-20T15:06:26.584229+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,220,2026-05-20T15:07:11.246133+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,225,2026-05-20T15:07:16.316049+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,230,2026-05-20T15:07:21.364989+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,235,2026-05-20T15:09:39.614028+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,239,2026-05-20T15:10:01.122070+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,244,2026-05-20T15:10:06.172213+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,249,2026-05-20T15:10:11.222142+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,254,2026-05-20T15:12:15.798049+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,258,2026-05-20T15:12:34.691885+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,263,2026-05-20T15:12:39.744962+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,268,2026-05-20T15:12:44.848609+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,273,2026-05-20T15:15:15.355105+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,277,2026-05-20T15:15:32.914028+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,282,2026-05-20T15:15:38.037848+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,287,2026-05-20T15:15:43.092135+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,292,2026-05-20T15:17:58.633425+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,296,2026-05-20T15:18:16.410082+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,301,2026-05-20T15:18:21.512820+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,306,2026-05-20T15:18:26.590904+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,311,2026-05-20T15:20:27.729398+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,315,2026-05-20T15:21:09.594072+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,320,2026-05-20T15:21:14.661769+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,325,2026-05-20T15:21:19.712877+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,330,2026-05-20T15:23:19.339710+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,334,2026-05-20T15:23:50.067305+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,339,2026-05-20T15:23:55.118498+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,344,2026-05-20T15:24:00.168278+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,349,2026-05-20T15:26:04.949228+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,353,2026-05-20T15:26:22.142988+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,358,2026-05-20T15:26:27.194508+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,363,2026-05-20T15:26:32.244733+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,368,2026-05-20T15:28:30.609811+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,wait,false,false,false,false,false,not_comparable,live_score;live_threshold;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,372,2026-05-20T15:28:50.513200+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,377,2026-05-20T15:28:55.564095+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,382,2026-05-20T15:29:00.617474+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,wait,false,true,false,false,false,not_comparable,live_score;live_wait_logit;live_candidate_logits;replay_logits
