source_file,line_number,timestamp,run_id,mode,event_type,comparison_scope,live_value_present,replay_value_present,diff_present,status,missing_evidence
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1293,2026-05-20T17:37:28.145923+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1293,2026-05-20T17:37:28.145923+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1294,2026-05-20T17:37:28.146110+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1294,2026-05-20T17:37:28.146110+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1294,2026-05-20T17:37:28.146110+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1294,2026-05-20T17:37:28.146110+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1295,2026-05-20T17:37:28.146171+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1295,2026-05-20T17:37:28.146171+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1295,2026-05-20T17:37:28.146171+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1295,2026-05-20T17:37:28.146171+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1297,2026-05-20T17:37:28.427899+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1297,2026-05-20T17:37:28.427899+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1297,2026-05-20T17:37:28.427899+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1297,2026-05-20T17:37:28.427899+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1298,2026-05-20T17:38:38.239130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1298,2026-05-20T17:38:38.239130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1298,2026-05-20T17:38:38.239130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1298,2026-05-20T17:38:38.239130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1299,2026-05-20T17:39:35.214587+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1299,2026-05-20T17:39:35.214587+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1299,2026-05-20T17:39:35.214587+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1299,2026-05-20T17:39:35.214587+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1302,2026-05-20T17:39:58.970660+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1302,2026-05-20T17:39:58.970660+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1302,2026-05-20T17:39:58.970660+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1302,2026-05-20T17:39:58.970660+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1303,2026-05-20T17:39:58.971136+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1303,2026-05-20T17:39:58.971136+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1303,2026-05-20T17:39:58.971136+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1303,2026-05-20T17:39:58.971136+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1304,2026-05-20T17:39:58.971275+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1304,2026-05-20T17:39:58.971275+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1304,2026-05-20T17:39:58.971275+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1304,2026-05-20T17:39:58.971275+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1307,2026-05-20T17:40:04.031292+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1307,2026-05-20T17:40:04.031292+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1307,2026-05-20T17:40:04.031292+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1307,2026-05-20T17:40:04.031292+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1308,2026-05-20T17:40:04.031488+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1308,2026-05-20T17:40:04.031488+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1308,2026-05-20T17:40:04.031488+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1308,2026-05-20T17:40:04.031488+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1309,2026-05-20T17:40:04.031551+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1309,2026-05-20T17:40:04.031551+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1309,2026-05-20T17:40:04.031551+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1309,2026-05-20T17:40:04.031551+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1312,2026-05-20T17:40:09.132118+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1312,2026-05-20T17:40:09.132118+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1312,2026-05-20T17:40:09.132118+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1312,2026-05-20T17:40:09.132118+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1313,2026-05-20T17:40:09.132369+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1313,2026-05-20T17:40:09.132369+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1313,2026-05-20T17:40:09.132369+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1313,2026-05-20T17:40:09.132369+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1314,2026-05-20T17:40:09.132450+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1314,2026-05-20T17:40:09.132450+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1314,2026-05-20T17:40:09.132450+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1314,2026-05-20T17:40:09.132450+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1316,2026-05-20T17:40:09.409031+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1316,2026-05-20T17:40:09.409031+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1316,2026-05-20T17:40:09.409031+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1316,2026-05-20T17:40:09.409031+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1317,2026-05-20T17:41:10.694965+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1317,2026-05-20T17:41:10.694965+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1317,2026-05-20T17:41:10.694965+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1317,2026-05-20T17:41:10.694965+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1318,2026-05-20T17:42:07.261130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1318,2026-05-20T17:42:07.261130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1318,2026-05-20T17:42:07.261130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1318,2026-05-20T17:42:07.261130+00:00,protocol101_no-order-shadow_2026-05-20,no-order-shadow,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1321,2026-05-20T17:42:24.107722+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1321,2026-05-20T17:42:24.107722+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1321,2026-05-20T17:42:24.107722+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1321,2026-05-20T17:42:24.107722+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1322,2026-05-20T17:42:24.108065+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1322,2026-05-20T17:42:24.108065+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1322,2026-05-20T17:42:24.108065+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1322,2026-05-20T17:42:24.108065+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1323,2026-05-20T17:42:24.108168+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1323,2026-05-20T17:42:24.108168+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1323,2026-05-20T17:42:24.108168+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1323,2026-05-20T17:42:24.108168+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1326,2026-05-20T17:42:29.190138+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol051 surface scores,true,false,false,not_comparable,replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1326,2026-05-20T17:42:29.190138+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1326,2026-05-20T17:42:29.190138+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1326,2026-05-20T17:42:29.190138+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,candidate_set,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1327,2026-05-20T17:42:29.190426+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1327,2026-05-20T17:42:29.190426+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1327,2026-05-20T17:42:29.190426+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Quote/market state,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1327,2026-05-20T17:42:29.190426+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,model_decision,Model artifact references,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1328,2026-05-20T17:42:29.190511+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol051 surface scores,false,false,false,not_comparable,live_value;replay_reference
/Users/gduby/Documents/autoresearch-trading/v4/logs/paper_trading/2026-05-20/protocol101_no-order-shadow_2026-05-20.jsonl,1328,2026-05-20T17:42:29.190511+00:00,protocol101_no-order-shadow_2026-05-20,paper-submit,risk_gate,Protocol101 candidate features,false,false,false,not_comparable,live_value;replay_reference
