window_idx,day,entry_bar,exit_bar,direction,exit_pnl,trigger,bars_held,clean_entry_prob
12,2025-12-10,106,269,call,-5.790041391775013,time_stop,163,0.40280941128730774
12,2025-12-12,55,269,call,-1091.9726136995243,time_stop,214,0.4125824272632599
12,2025-12-16,118,269,call,-284.5500183051371,time_stop,151,0.37015506625175476
12,2025-12-18,52,269,call,-474.43524309526686,time_stop,217,0.37894922494888306
12,2025-12-19,59,269,call,-183.69389043608885,time_stop,210,0.4013362228870392
12,2025-12-22,112,269,call,-483.9400321035087,time_stop,157,0.39777234196662903
12,2025-12-23,93,269,call,765.7197672266768,time_stop,176,0.39596816897392273
12,2025-12-24,62,209,call,1116.2446794155733,time_stop,147,0.5080226063728333
12,2025-12-26,32,269,call,-453.6351639333072,time_stop,237,0.3827871084213257
12,2025-12-29,66,269,call,-884.4492944033798,time_stop,203,0.36721014976501465
12,2025-12-30,81,269,call,29.307501788358238,time_stop,188,0.3683728575706482
12,2025-12-31,106,269,call,510.39996211081746,time_stop,163,0.3462468683719635
12,2026-01-02,103,269,call,-1002.3477423948145,time_stop,166,0.42880040407180786
12,2026-01-05,116,269,call,-352.03431132510303,time_stop,153,0.3827754557132721
12,2026-01-06,97,269,call,2576.34170534216,time_stop,172,0.37576180696487427
12,2026-01-07,98,269,call,-153.89004181571303,time_stop,171,0.3762320280075073
12,2026-01-08,89,269,call,-794.3305476037015,time_stop,180,0.3999042809009552
12,2026-01-09,78,269,call,1588.9397487511924,time_stop,191,0.42624732851982117
12,2026-01-12,104,269,call,361.21357472393834,time_stop,165,0.37196534872055054
12,2026-01-13,81,269,call,-700.7651995848703,time_stop,188,0.4001201093196869
12,2026-01-15,87,269,call,-192.82455505208296,time_stop,182,0.3847311735153198
12,2026-01-16,60,269,call,53.05780569960896,time_stop,209,0.34812331199645996
12,2026-01-20,90,269,call,-1186.8943290844923,time_stop,179,0.3961900770664215
12,2026-01-21,54,269,call,-1002.7381782189283,time_stop,215,0.3804120123386383
12,2026-01-22,73,269,call,-5.709420908911177,time_stop,196,0.3635239899158478
12,2026-01-23,58,269,call,-645.046855341643,time_stop,211,0.3582020103931427
12,2026-01-26,112,269,call,181.1671139937651,time_stop,157,0.39727193117141724
12,2026-01-27,111,269,call,-517.7999516546727,time_stop,158,0.3791043758392334
12,2026-01-30,116,269,call,-72.90100868031521,time_stop,153,0.39852604269981384
12,2026-02-02,114,269,call,379.938906269148,time_stop,155,0.32583582401275635
12,2026-02-04,92,269,call,-901.3871183515557,time_stop,177,0.38981109857559204
12,2026-02-05,96,269,call,-353.37726862949455,time_stop,173,0.3224300742149353
12,2026-02-09,87,269,call,-275.4653645052359,time_stop,182,0.33959996700286865
12,2026-02-10,88,269,call,-1086.8790425058517,time_stop,181,0.38705840706825256
12,2026-02-11,59,269,call,376.15889670316864,time_stop,210,0.41171231865882874
12,2026-02-12,76,203,call,-1045.9785176217852,time_stop,127,0.31500670313835144
12,2026-02-23,74,269,call,-1045.256572195703,time_stop,195,0.3358617424964905
