date,bar_of_day,global_bar,target_delta,horizon,spot_mfe,spot_mae,spot_end_ret,opt_mfe,opt_mae,opt_end_ret,n_valid_spot_bars,n_valid_opt_bars
2024-05-17,93,201183,0.5,30,0.0003530281566224626,-0.00035487164569098715,-0.00035487164569098715,0.1346154445727218,-0.2769230522347616,-0.2692307515962583,30,30
2024-05-20,134,201614,0.4,5,-2.2575066224782687e-05,-0.0002838401619237921,-0.00025181293382440525,-0.02424240147334014,-0.09090907777308085,-0.09090907777308085,5,5
2024-05-20,134,201614,0.4,10,-2.2575066224782687e-05,-0.0003308256656111447,-0.0003308256656111447,-0.02424240147334014,-0.15151515370448654,-0.15151515370448654,10,10
2024-05-20,134,201614,0.4,20,0.00018794201474941035,-0.00039845909572360335,0.00018794201474941035,0.0,-0.1818181555461617,0.0,20,20
2024-05-20,134,201614,0.4,30,0.00022556712512404814,-0.00047921543018624065,-0.00029320055523650686,0.030303074089730497,-0.33939390961898325,-0.257575732398405,30,30
2024-05-20,134,201614,0.5,5,-2.2575066224782687e-05,-0.0002838401619237921,-0.00025181293382440525,-0.017241444513996895,-0.08620689371678274,-0.08620689371678274,5,5
2024-05-20,134,201614,0.5,10,-2.2575066224782687e-05,-0.0003308256656111447,-0.0003308256656111447,-0.017241444513996895,-0.13793106283217257,-0.13793106283217257,10,10
2024-05-20,134,201614,0.5,20,0.00018794201474941035,-0.00039845909572360335,0.00018794201474941035,0.03448272460139292,-0.15517242513286902,0.03448272460139292,20,20
2024-05-20,134,201614,0.5,30,0.00022556712512404814,-0.00047921543018624065,-0.00029320055523650686,0.0448275419818108,-0.28793103816818244,-0.2017241444513997,30,30
2024-05-21,55,201925,0.5,5,0.0003372081300824973,2.069607999687995e-05,0.0003372081300824973,0.13725496062587217,0.00588239419006636,0.13725496062587217,5,5
2024-05-21,55,201925,0.5,10,0.0006480172603467523,2.069607999687995e-05,0.0006480172603467523,0.392156870078234,0.00588239419006636,0.392156870078234,10,10
2024-05-21,55,201925,0.5,20,0.001118968058497976,2.069607999687995e-05,0.0009456728819907679,0.7647059153520531,0.00588239419006636,0.607843129921766,20,20
2024-05-21,55,201925,0.5,30,0.001118968058497976,2.069607999687995e-05,0.0005236568152099447,0.7647059153520531,0.00588239419006636,0.2941176525586755,30,30
2024-05-22,37,202297,0.4,5,0.00028378625938504655,-0.00010903560030706187,0.00028378625938504655,0.13110539247037373,-0.0745501780079644,0.13110539247037373,5,5
2024-05-22,37,202297,0.4,10,0.00038529583340828766,-0.00010903560030706187,0.0001635534004605928,0.13110539247037373,-0.0745501780079644,0.0025706915664731513,10,10
2024-05-22,37,202297,0.4,20,0.00038529583340828766,-0.0002236698299228197,-6.387944260413726e-05,0.13110539247037373,-0.1645244441246462,-0.12596400933742743,20,20
2024-05-22,37,202297,0.4,30,0.00038529583340828766,-0.0002236698299228197,-7.526026283820769e-06,0.13110539247037373,-0.1645244441246462,-0.11311055150506168,30,30
2024-05-22,37,202297,0.5,5,0.00028378625938504655,-0.00010903560030706187,0.00028378625938504655,0.1161290788997859,-0.06451606948963502,0.1161290788997859,5,5
2024-05-22,37,202297,0.5,10,0.00038529583340828766,-0.00010903560030706187,0.0001635534004605928,0.1161290788997859,-0.06451606948963502,0.03225811165403894,10,10
2024-05-22,37,202297,0.5,20,0.00038529583340828766,-0.0002236698299228197,-6.387944260413726e-05,0.1161290788997859,-0.14516123326090022,-0.09677418114367396,20,20
2024-05-22,37,202297,0.5,30,0.00038529583340828766,-0.0002236698299228197,-7.526026283820769e-06,0.1161290788997859,-0.14516123326090022,-0.08064516377126521,30,30
2024-05-24,42,203082,0.4,5,0.0001569059765855672,-0.0005954120323255847,-0.0001077113380443276,0.029850789820280783,-0.194029813568053,-0.07462686779611126,5,5
2024-05-24,42,203082,0.4,10,0.00026840151759460556,-0.0005954120323255847,-9.07285735197721e-05,0.04477614914555761,-0.194029813568053,-0.07462686779611126,10,10
2024-05-24,42,203082,0.4,20,0.0011303691148490831,-0.0005954120323255847,0.0010755443206774203,0.3731343389805563,-0.194029813568053,0.313432901679449,20,20
2024-05-24,42,203082,0.4,30,0.0011303691148490831,-0.0005954120323255847,0.000396972120761485,0.3731343389805563,-0.194029813568053,-0.00597014373011073,30,30
2024-05-24,42,203082,0.5,5,0.0001569059765855672,-0.0005954120323255847,-0.0001077113380443276,0.021739110153428578,-0.1847825917945238,-0.054347827213698414,5,5
2024-05-24,42,203082,0.5,10,0.00026840151759460556,-0.0005954120323255847,-9.07285735197721e-05,0.04347832396711109,-0.1847825917945238,-0.043478220306857156,10,10
2024-05-24,42,203082,0.5,20,0.0011303691148490831,-0.0005954120323255847,0.0010755443206774203,0.33695657018903175,-0.1847825917945238,0.28260874297533334,20,20
2024-05-24,42,203082,0.5,30,0.0011303691148490831,-0.0005954120323255847,0.000396972120761485,0.33695657018903175,-0.1847825917945238,0.005434803453420628,30,30
2024-05-28,118,203548,0.5,5,0.0001582082438084698,-0.0002260906181867551,-0.0002260906181867551,0.058823567910728604,-0.17647061023470206,-0.17647061023470206,5,5
2024-05-28,118,203548,0.5,10,0.0001582082438084698,-0.00041446880616335165,-0.0002110056461026917,0.058823567910728604,-0.196078435039117,-0.07843139271514356,10,10
2024-05-28,118,203548,0.5,20,0.0002504657255177112,-0.00041446880616335165,0.00011865618285635234,0.0980392175195585,-0.196078435039117,0.01960782480441495,20,20
2024-05-28,118,203548,0.5,30,0.00025239733779676806,-0.00041446880616335165,0.00018460694495558074,0.0980392175195585,-0.196078435039117,0.03921574310631365,30,30
2024-05-29,137,203957,0.4,5,0.00026172063443082196,-0.00013660224196230093,0.00012326615867920172,0.13953485535311785,-0.018604743487125507,0.023255790743460066,5,5
2024-05-29,137,203957,0.4,10,0.000648652273019631,-0.00013660224196230093,0.0004779689293338543,0.2325581292193156,-0.018604743487125507,0.1162790646096578,10,10
2024-05-29,137,203957,0.4,20,0.000648652273019631,-0.00013660224196230093,3.222886793415642e-05,0.2325581292193156,-0.07906979942012168,-0.023255901635817523,20,20
2024-05-29,137,203957,0.4,30,0.000648652273019631,-0.0004647254577402211,-3.4173713412941725e-05,0.2325581292193156,-0.18604654773239546,-0.023255901635817523,30,30
2024-05-29,137,203957,0.5,5,0.00026172063443082196,-0.00013660224196230093,0.00012326615867920172,0.08895704377343185,-0.012269926984675609,0.04294481758089831,5,5
2024-05-29,137,203957,0.5,10,0.000648652273019631,-0.00013660224196230093,0.0004779689293338543,0.19631905115841078,-0.012269926984675609,0.10429445250427635,10,10
2024-05-29,137,203957,0.5,20,0.000648652273019631,-0.00013660224196230093,3.222886793415642e-05,0.19631905115841078,-0.049079781073236114,-0.018404890477013415,20,20
2024-05-29,137,203957,0.5,30,0.000648652273019631,-0.0004647254577402211,-3.4173713412941725e-05,0.19631905115841078,-0.1871165327853704,-0.021472372223182316,30,30
2024-05-30,32,204242,0.4,5,0.0005958446851351252,-0.00022272135188514195,0.0005958446851351252,0.21818178350275214,-0.018181800842285156,0.21818178350275214,5,5
2024-05-30,32,204242,0.4,10,0.0005958446851351252,-0.0015001156831061858,-0.0015001156831061858,0.21818178350275214,-0.32727271860296075,-0.32727271860296075,10,10
2024-05-30,32,204242,0.4,20,0.0005958446851351252,-0.001865709621739017,-0.0005540147150398356,0.21818178350275214,-0.40000000866976654,-0.18181818181818182,20,20
2024-05-30,32,204242,0.4,30,0.0005958446851351252,-0.001865709621739017,-0.001384014277219482,0.21818178350275214,-0.4181818095120517,-0.4181818095120517,30,30
2024-05-30,32,204242,0.5,5,0.0005958446851351252,-0.00022272135188514195,0.0005958446851351252,0.19480519963066795,-0.012987000923330156,0.19480519963066795,5,5
2024-05-30,32,204242,0.5,10,0.0005958446851351252,-0.0015001156831061858,-0.0015001156831061858,0.19480519963066795,-0.3246753327177799,-0.3246753327177799,10,10
2024-05-30,32,204242,0.5,20,0.0005958446851351252,-0.001865709621739017,-0.0005540147150398356,0.19480519963066795,-0.3831168678362182,-0.15584413493377228,20,20
2024-05-30,32,204242,0.5,30,0.0005958446851351252,-0.001865709621739017,-0.001384014277219482,0.19480519963066795,-0.3896103992613359,-0.3896103992613359,30,30
2024-05-31,83,204683,0.4,5,0.0013912422946652679,6.146652379447844e-05,0.0013912422946652679,0.4029850576311099,0.029850789820280783,0.38805976947556026,5,5
2024-05-31,83,204683,0.4,10,0.0013912422946652679,-8.245509289503205e-05,0.00011131437540829326,0.4029850576311099,-0.0597014373011073,0.022388074572778804,10,10
2024-05-31,83,204683,0.4,20,0.0013912422946652679,-0.0003991576087873142,-2.6891604160084314e-05,0.4029850576311099,-0.14925373559222252,-0.07462686779611126,20,20
2024-05-31,83,204683,0.4,30,0.0013912422946652679,-0.0005929270770906395,-0.0004931376748938109,0.4029850576311099,-0.25373132203888743,-0.2253731037359979,30,30
2024-05-31,83,204683,0.5,5,0.0013912422946652679,6.146652379447844e-05,0.0013912422946652679,0.3333333612185482,-0.008771879924703227,0.3333333612185482,5,5
2024-05-31,83,204683,0.5,10,0.0013912422946652679,-8.245509289503205e-05,0.00011131437540829326,0.3333333612185482,-0.035087687010102085,0.009649176669511516,10,10
2024-05-31,83,204683,0.5,20,0.0013912422946652679,-0.0003991576087873142,-2.6891604160084314e-05,0.3333333612185482,-0.11403502461065408,-0.043859650590449904,20,20
2024-05-31,83,204683,0.5,30,0.0013912422946652679,-0.0005929270770906395,-0.0004931376748938109,0.3333333612185482,-0.19210523277768696,-0.1666666387814518,30,30
2024-06-03,33,205023,0.4,5,0.000671321036061667,-0.0002874583748638197,0.0002723144065124974,0.15000001589457193,-0.09999998410542806,-0.016666650772094727,5,5
2024-06-03,33,205023,0.4,10,0.000671321036061667,-0.0006808321869164609,0.00024017964440115487,0.15000001589457193,-0.2483332951863607,0.05000003178914388,10,10
2024-06-03,33,205023,0.4,20,0.0009342166329898053,-0.0006808321869164609,0.0008888770692062732,0.23333334922790527,-0.2483332951863607,0.1999999682108561,20,20
2024-06-03,33,205023,0.4,30,0.0009342166329898053,-0.0006808321869164609,-0.00010028261969229303,0.23333334922790527,-0.2483332951863607,-0.21666669845581055,30,30
2024-06-03,33,205023,0.5,5,0.000671321036061667,-0.0002874583748638197,0.0002723144065124974,0.2071610451611731,-0.028133025856707756,0.08567769625949306,5,5
2024-06-03,33,205023,0.5,10,0.000671321036061667,-0.0006808321869164609,0.00024017964440115487,0.2071610451611731,-0.16879797221039444,0.0997442701644643,10,10
2024-06-03,33,205023,0.5,20,0.0009342166329898053,-0.0006808321869164609,0.0008888770692062732,0.26982098301746327,-0.16879797221039444,0.26598457815979765,20,20
2024-06-03,33,205023,0.5,30,0.0009342166329898053,-0.0006808321869164609,-0.00010028261969229303,0.26982098301746327,-0.16879797221039444,-0.1048593546881171,30,30
2024-06-04,129,205509,0.4,5,0.00016337643898367793,-7.032330536605785e-05,0.00015391340844629283,0.01949027180718564,-0.05697153074877588,-0.017990987134404595,5,5
2024-06-04,129,205509,0.4,10,0.00041609501921737396,-0.00012162777484815547,-2.4678099244553283e-05,0.06296852646024408,-0.07046480684449333,-0.07046480684449333,10,10
2024-06-04,129,205509,0.4,20,0.00041609501921737396,-0.0005072926566511931,-0.0005072926566511931,0.06296852646024408,-0.22038984261085426,-0.22038984261085426,20,20
2024-06-04,129,205509,0.4,30,0.00041609501921737396,-0.0010183890804791782,-0.0007676187712384732,0.06296852646024408,-0.32533733905137574,-0.28035979972553626,30,30
2024-06-04,129,205509,0.5,5,0.00016337643898367793,-7.032330536605785e-05,0.00015391340844629283,0.04426780602416877,-0.03859252399475858,0.010215572602377907,5,5
2024-06-04,129,205509,0.5,10,0.00041609501921737396,-0.00012162777484815547,-2.4678099244553283e-05,0.11237227286775049,-0.03859252399475858,-0.02383655257034701,10,10
2024-06-04,129,205509,0.5,20,0.00041609501921737396,-0.0005072926566511931,-0.0005072926566511931,0.11237227286775049,-0.19409766555476834,-0.19409766555476834,20,20
2024-06-04,129,205509,0.5,30,0.00041609501921737396,-0.0010183890804791782,-0.0007676187712384732,0.11237227286775049,-0.29625431169560795,-0.2395006254089785,30,30
2024-06-05,32,205802,0.4,5,0.00028459992264625645,-0.0006371282873730231,-0.0006371282873730231,0.10294114553392227,-0.1617647574434629,-0.1617647574434629,5,5
2024-06-05,32,205802,0.4,10,0.00028459992264625645,-0.0010745211827206979,-0.0006767992338997166,0.10294114553392227,-0.29411763880904596,-0.17647062535929328,10,10
2024-06-05,32,205802,0.4,20,0.00028459992264625645,-0.0010745211827206979,9.047921214788814e-05,0.10294114553392227,-0.29411763880904596,-0.08823534774120141,20,20
2024-06-05,32,205802,0.4,30,0.00192463919228112,-0.0010745211827206979,0.00192463919228112,0.45294115254623324,-0.29411763880904596,0.45294115254623324,30,30
2024-06-05,32,205802,0.5,5,0.00028459992264625645,-0.0006371282873730231,-0.0006371282873730231,0.08303891867483075,-0.13427557818613162,-0.13427557818613162,5,5
2024-06-05,32,205802,0.5,10,0.00028459992264625645,-0.0010745211827206979,-0.0006767992338997166,0.08303891867483075,-0.24911658753079222,-0.14752651248369825,10,10
2024-06-05,32,205802,0.5,20,0.00028459992264625645,-0.0010745211827206979,9.047921214788814e-05,0.08303891867483075,-0.24911658753079222,-0.04593635318975423,20,20
2024-06-05,32,205802,0.5,30,0.00192463919228112,-0.0010745211827206979,0.00192463919228112,0.41342759994203815,-0.24911658753079222,0.41342759994203815,30,30
2024-06-06,102,206262,0.4,5,0.000242784414371524,2.982363016509705e-05,2.982363016509705e-05,0.061224430216099676,-0.02040814340536656,-0.02040814340536656,5,5
2024-06-06,102,206262,0.4,10,0.000242784414371524,-8.974450178120947e-05,-8.974450178120947e-05,0.061224430216099676,-0.10204081434053666,-0.10204081434053666,10,10
2024-06-06,102,206262,0.4,20,0.000242784414371524,-0.0005865313932469086,-0.0005865313932469086,0.061224430216099676,-0.26530615621087683,-0.26530615621087683,20,20
2024-06-06,102,206262,0.4,30,0.000242784414371524,-0.0007845347604898007,-0.000765837989285382,0.061224430216099676,-0.32244900640275515,-0.3163265633811452,30,30
2024-06-06,102,206262,0.5,5,0.000242784414371524,2.982363016509705e-05,2.982363016509705e-05,0.05555557027275219,0.0,0.0,5,5
2024-06-06,102,206262,0.5,10,0.000242784414371524,-8.974450178120947e-05,-8.974450178120947e-05,0.05555557027275219,-0.0972221983067777,-0.0972221983067777,10,10
2024-06-06,102,206262,0.5,20,0.000242784414371524,-0.0005865313932469086,-0.0005865313932469086,0.05555557027275219,-0.2222222148636239,-0.2222222148636239,20,20
2024-06-06,102,206262,0.5,30,0.000242784414371524,-0.0007845347604898007,-0.000765837989285382,0.05555557027275219,-0.29166666114771794,-0.2763888644215495,30,30
2024-06-10,115,207055,0.4,5,0.00045608683338373076,9.309757255381336e-06,0.00045608683338373076,0.4746987337158678,-0.012048238454422584,0.4746987337158678,5,5
2024-06-10,115,207055,0.4,10,0.0005720024384262239,9.309757255381336e-06,0.00035513985765381155,0.49397582332253,-0.012048238454422584,0.2530119734382176,10,10
2024-06-10,115,207055,0.4,20,0.0006224759262911835,9.309757255381336e-06,0.0004373760467430134,0.49397582332253,-0.012048238454422584,0.3253011743637183,20,20
2024-06-10,115,207055,0.4,30,0.0011365205621961607,9.309757255381336e-06,0.0011365205621961607,0.7108433111985146,-0.012048238454422584,0.7108433111985146,30,30
2024-06-10,115,207055,0.5,5,0.00045608683338373076,9.309757255381336e-06,0.00045608683338373076,0.356589187402923,0.007751967785028496,0.356589187402923,5,5
2024-06-10,115,207055,0.5,10,0.0005720024384262239,9.309757255381336e-06,0.00035513985765381155,0.38139536602982416,0.007751967785028496,0.19379845534327472,10,10
2024-06-10,115,207055,0.5,20,0.0006224759262911835,9.309757255381336e-06,0.0004373760467430134,0.38139536602982416,0.007751967785028496,0.25581404976701516,20,20
2024-06-10,115,207055,0.5,30,0.0011365205621961607,9.309757255381336e-06,0.0011365205621961607,0.5813953660298241,0.007751967785028496,0.5813953660298241,30,30
2024-06-11,138,207468,0.5,5,-3.561463648323181e-05,-0.0005797880180308686,-3.561463648323181e-05,-0.06349207670750462,-0.19047623012251386,-0.06349207670750462,5,5
2024-06-11,138,207468,0.5,10,-3.561463648323181e-05,-0.0005797880180308686,-0.0003797068166596868,-0.06349207670750462,-0.20634923037728112,-0.16190475397549722,10,10
2024-06-11,138,207468,0.5,20,-3.561463648323181e-05,-0.0006732992686945337,-0.000430206544801295,-0.06349207670750462,-0.2698413070847857,-0.20634923037728112,20,20
2024-06-11,138,207468,0.5,30,-3.561463648323181e-05,-0.0006732992686945337,-0.00030117197723512434,-0.06349207670750462,-0.2698413070847857,-0.23809523088681567,30,30
2024-06-12,114,207834,0.4,5,-3.4922376265711705e-05,-0.00024086564401260796,-3.4922376265711705e-05,-0.005381118205840045,-0.04035872866912735,-0.005381118205840045,5,5
2024-06-12,114,207834,0.4,10,-3.4922376265711705e-05,-0.000354879571666731,-0.0003309097144355099,-0.005381118205840045,-0.0852017795306759,-0.06726457629232283,10,10
2024-06-12,114,207834,0.4,20,-3.4922376265711705e-05,-0.0006839040164323695,-0.0006839040164323695,-0.005381118205840045,-0.14798203363057752,-0.14798203363057752,20,20
2024-06-12,114,207834,0.4,30,-3.4922376265711705e-05,-0.0010866335278153585,-0.0006821085215086825,-0.005381118205840045,-0.19551564359504608,-0.13004483039222445,30,30
2024-06-12,114,207834,0.5,5,-3.4922376265711705e-05,-0.00024086564401260796,-3.4922376265711705e-05,-0.018404862030818543,-0.055214703107714654,-0.018404862030818543,5,5
2024-06-12,114,207834,0.5,10,-3.4922376265711705e-05,-0.000354879571666731,-0.0003309097144355099,-0.018404862030818543,-0.08588955116925158,-0.057055177609270605,10,10
2024-06-12,114,207834,0.5,20,-3.4922376265711705e-05,-0.0006839040164323695,-0.0006839040164323695,-0.018404862030818543,-0.1411042542769662,-0.1411042542769662,20,20
2024-06-12,114,207834,0.5,30,-3.4922376265711705e-05,-0.0010866335278153585,-0.0006821085215086825,-0.018404862030818543,-0.18404902986159202,-0.1411042542769662,30,30
2024-06-13,51,208161,0.4,5,-0.00027865542675362375,-0.0013395821339798354,-0.0013395821339798354,-0.0625,-0.3374999761581421,-0.3374999761581421,5,5
2024-06-13,51,208161,0.4,10,-0.00014946309504825794,-0.0014908470746585727,-0.0002859529015570649,-0.0625,-0.3374999761581421,-0.13749998807907104,10,10
2024-06-13,51,208161,0.4,20,-7.56775164801306e-05,-0.0014908470746585727,-0.00043361415097484355,-0.0625,-0.36250001192092896,-0.1875,20,20
2024-06-13,51,208161,0.4,30,-7.56775164801306e-05,-0.0014908470746585727,-0.0011329104401638598,-0.0625,-0.36250001192092896,-0.35624998807907104,30,30
2024-06-13,51,208161,0.5,5,-0.00027865542675362375,-0.0013395821339798354,-0.0013395821339798354,-0.07358496779010097,-0.33018871234718494,-0.33018871234718494,5,5
2024-06-13,51,208161,0.5,10,-0.00014946309504825794,-0.0014908470746585727,-0.0002859529015570649,-0.07358496779010097,-0.33018871234718494,-0.13490568431257988,10,10
2024-06-13,51,208161,0.5,20,-7.56775164801306e-05,-0.0014908470746585727,-0.00043361415097484355,-0.07358496779010097,-0.3490566182026191,-0.16981133263745102,20,20
2024-06-13,51,208161,0.5,30,-7.56775164801306e-05,-0.0014908470746585727,-0.0011329104401638598,-0.07358496779010097,-0.3490566182026191,-0.3490566182026191,30,30
2024-06-14,129,208629,0.4,5,-0.000420740250522929,-0.0009356491799485055,-0.0009356491799485055,-0.15151515735337834,-0.3090908670556759,-0.3090908670556759,5,5
2024-06-14,129,208629,0.4,10,-0.000420740250522929,-0.0015243611218346258,-0.0015021931840259641,-0.15151515735337834,-0.4141413723007885,-0.4141413723007885,10,10
2024-06-14,129,208629,0.4,20,0.00010705491917353603,-0.0017772197945626915,0.00010705491917353603,0.01010104902252232,-0.4444444230376127,0.01010104902252232,20,20
2024-06-14,129,208629,0.4,30,0.00014400148218797186,-0.0017772197945626915,0.00014400148218797186,0.01010104902252232,-0.4444444230376127,-0.05656560480004531,30,30
2024-06-14,129,208629,0.5,5,-0.000420740250522929,-0.0009356491799485055,-0.0009356491799485055,-0.13888889256818804,-0.2777777851363761,-0.2777777851363761,5,5
2024-06-14,129,208629,0.5,10,-0.000420740250522929,-0.0015243611218346258,-0.0015021931840259641,-0.13888889256818804,-0.38888885945449564,-0.38888885945449564,10,10
2024-06-14,129,208629,0.5,20,0.00010705491917353603,-0.0017772197945626915,0.00010705491917353603,0.027777818250068514,-0.4166666777045641,0.027777818250068514,20,20
2024-06-14,129,208629,0.5,30,0.00014400148218797186,-0.0017772197945626915,0.00014400148218797186,0.027777818250068514,-0.4166666777045641,-0.019444426415878572,30,30
2024-06-17,56,208946,0.4,5,0.0003813411116484731,-0.0002689808737506333,0.0003813411116484731,0.09090911061310529,-0.15000001625581186,0.09090911061310529,5,5
2024-06-17,56,208946,0.4,10,0.0007369536179816683,-0.0002689808737506333,0.0006042623842752522,0.2272727223467237,-0.15000001625581186,0.19772724243235063,10,10
2024-06-17,56,208946,0.4,20,0.0008566905888720003,-0.0002689808737506333,0.0008566905888720003,0.27272722346723677,-0.15000001625581186,0.27272722346723677,20,20
2024-06-17,56,208946,0.4,30,0.0009948693922435632,-0.0002689808737506333,0.0009948693922435632,0.34090908352008553,-0.15000001625581186,0.34090908352008553,30,30
2024-06-17,56,208946,0.5,5,0.0003813411116484731,-0.0002689808737506333,0.0003813411116484731,0.059701508470834434,-0.14179102034472055,0.059701508470834434,5,5
2024-06-17,56,208946,0.5,10,0.0007369536179816683,-0.0002689808737506333,0.0006042623842752522,0.19402988473778013,-0.14179102034472055,0.14925373559222252,10,10
2024-06-17,56,208946,0.5,20,0.0008566905888720003,-0.0002689808737506333,0.0008566905888720003,0.23880603388333774,-0.14179102034472055,0.23880603388333774,20,20
2024-06-17,56,208946,0.5,30,0.0009948693922435632,-0.0002689808737506333,0.0009948693922435632,0.313432901679449,-0.14179102034472055,0.313432901679449,30,30
2024-06-18,117,209397,0.4,5,0.00018079700349704397,6.207928684456961e-05,0.00013334559458711432,0.03448272460139292,0.0,0.008620640043698013,5,5
2024-06-18,117,209397,0.4,10,0.000582706869189042,6.207928684456961e-05,0.000582706869189042,0.11551716852131651,-0.017241444513996895,0.11551716852131651,10,10
2024-06-18,117,209397,0.4,20,0.0012257091376696489,6.207928684456961e-05,0.0010996774820498545,0.3793102994685239,-0.017241444513996895,0.3793102994685239,20,20
2024-06-18,117,209397,0.4,30,0.0012476509545716087,6.207928684456961e-05,0.0012311499947063136,0.3793102994685239,-0.017241444513996895,0.36206893716782745,30,30
2024-06-18,117,209397,0.5,5,0.00018079700349704397,6.207928684456961e-05,0.00013334559458711432,0.016949078180278618,-0.031477024416140045,0.016949078180278618,5,5
2024-06-18,117,209397,0.5,10,0.000582706869189042,6.207928684456961e-05,0.000582706869189042,0.11380139883005178,-0.031477024416140045,0.11380139883005178,10,10
2024-06-18,117,209397,0.5,20,0.0012257091376696489,6.207928684456961e-05,0.0010996774820498545,0.3317190914278074,-0.031477024416140045,0.3135593318183844,20,20
2024-06-18,117,209397,0.5,30,0.0012476509545716087,6.207928684456961e-05,0.0012311499947063136,0.34382567480538,-0.031477024416140045,0.28329298883138876,30,30
2024-06-20,128,209798,0.4,5,0.00036959356085885083,-5.271019278241908e-05,0.00012746444595276385,0.12499997516473232,-0.0625000372529015,0.020833312637276943,5,5
2024-06-20,128,209798,0.4,10,0.00036959356085885083,-0.00046052530995904426,-0.00046052530995904426,0.12499997516473232,-0.18750001241763384,-0.18750001241763384,10,10
2024-06-20,128,209798,0.4,20,0.00036959356085885083,-0.0010285154143092263,-0.0005661234702044303,0.12499997516473232,-0.29166667494508924,-0.18750001241763384,20,20
2024-06-20,128,209798,0.4,30,0.00036959356085885083,-0.0011013141459935453,-0.0009574944294303851,0.12499997516473232,-0.33333334989017843,-0.29166667494508924,30,30
2024-06-20,128,209798,0.5,5,0.00036959356085885083,-5.271019278241908e-05,0.00012746444595276385,0.10791367202631647,-0.040287732468412454,0.04604319143070774,5,5
2024-06-20,128,209798,0.5,10,0.00036959356085885083,-0.00046052530995904426,-0.00046052530995904426,0.10791367202631647,-0.1510790996710441,-0.1510790996710441,10,10
2024-06-20,128,209798,0.5,20,0.00036959356085885083,-0.0010285154143092263,-0.0005661234702044303,0.10791367202631647,-0.28057551982455686,-0.16546757555261998,20,20
2024-06-20,128,209798,0.5,30,0.00036959356085885083,-0.0011013141459935453,-0.0009574944294303851,0.10791367202631647,-0.29496399570613274,-0.266187043942981,30,30
2024-06-21,81,210141,0.4,5,-0.00011887363170287416,-0.00029446007792965895,-0.00029446007792965895,-0.017241444513996895,-0.15517242513286902,-0.15517242513286902,5,5
2024-06-21,81,210141,0.4,10,0.001042622672050603,-0.00029446007792965895,0.001042622672050603,0.29310340575174115,-0.15517242513286902,0.29310340575174115,10,10
2024-06-21,81,210141,0.4,20,0.0010920119420218199,-0.00029446007792965895,0.0003895768455957453,0.34482757486713095,-0.15517242513286902,0.01724136230069646,20,20
2024-06-21,81,210141,0.4,30,0.0010920119420218199,-0.00029446007792965895,0.0006785889208703515,0.34482757486713095,-0.15517242513286902,0.08620689371678274,30,30
2024-06-21,81,210141,0.5,5,-0.00011887363170287416,-0.00029446007792965895,-0.00029446007792965895,-0.03750002384185791,-0.125,-0.125,5,5
2024-06-21,81,210141,0.5,10,0.001042622672050603,-0.00029446007792965895,0.001042622672050603,0.2825000286102295,-0.125,0.2825000286102295,10,10
2024-06-21,81,210141,0.5,20,0.0010920119420218199,-0.00029446007792965895,0.0003895768455957453,0.3125,-0.125,0.01874995231628418,20,20
2024-06-21,81,210141,0.5,30,0.0010920119420218199,-0.00029446007792965895,0.0006785889208703515,0.3125,-0.125,0.08749997615814209,30,30
2024-06-24,99,210549,0.4,5,0.0004855106095831667,0.00023544769282649164,0.0004855106095831667,0.23481778015703,0.13360320643062198,0.23481778015703,5,5
2024-06-24,99,210549,0.4,10,0.0009052527114805079,8.947368796283027e-05,0.0009052527114805079,0.4170040321697123,0.07287452011022082,0.4170040321697123,10,10
2024-06-24,99,210549,0.4,20,0.0009052527114805079,-0.00026646048506858815,0.0005804204479102725,0.4170040321697123,-0.038461549599123776,0.29554656300317056,20,20
2024-06-24,99,210549,0.4,30,0.0009052527114805079,-0.00026646048506858815,0.0007263944527739339,0.4170040321697123,-0.038461549599123776,0.3157894584433043,30,30
2024-06-24,99,210549,0.5,5,0.0004855106095831667,0.00023544769282649164,0.0004855106095831667,0.1578947764684624,0.06578953725149177,0.1578947764684624,5,5
2024-06-24,99,210549,0.5,10,0.0009052527114805079,8.947368796283027e-05,0.0009052527114805079,0.27631578039264404,0.0,0.27631578039264404,10,10
2024-06-24,99,210549,0.5,20,0.0009052527114805079,-0.00026646048506858815,0.0005804204479102725,0.302631545099855,-0.07894735686336514,0.19736848627101103,20,20
2024-06-24,99,210549,0.5,30,0.0009052527114805079,-0.00026646048506858815,0.0007263944527739339,0.302631545099855,-0.07894735686336514,0.2105263058828844,30,30
2024-06-25,131,210971,0.5,5,5.121887514769003e-05,-7.508526199661366e-05,-2.5654131182176333e-05,0.03571433741219278,0.0,0.03571433741219278,5,5
2024-06-25,131,210971,0.5,10,0.00022883127465634636,-7.508526199661366e-05,6.0425758463941465e-05,0.08928571580624096,-0.03571425226269879,-0.0017856700383879463,10,10
2024-06-25,131,210971,0.5,20,0.000523540927993055,-7.508526199661366e-05,0.0003661300394501542,0.1910714624791735,-0.053571378394048186,0.12500005321843374,20,20
2024-06-25,131,210971,0.5,30,0.000523540927993055,-7.508526199661366e-05,-2.0112123749092943e-05,0.1910714624791735,-0.07321425971327951,-0.03571425226269879,30,30
2024-06-26,40,211270,0.4,5,0.00019215793720821765,-0.00025424522979757664,0.00016106962379656736,0.033333338379229034,-0.09523815290547467,0.03174600050953455,5,5
