date,bar_of_day,global_bar,ablation_cell,target_delta,horizon,spot_mfe,spot_mae,spot_end_ret,opt_mfe,opt_mae,opt_end_ret,n_valid_spot_bars,n_valid_opt_bars,contract_idx,contract_strike,contract_delta,contract_mid_at_entry
2024-11-22,113,252113,P-all,0.5,20,0.0004481809982403896,-0.000874641447004974,-0.000523752117548663,0.06593400029050385,-0.29670331570538044,-0.27472531560854585,20,20,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,113,252113,P-all,0.5,30,0.0007620224470813647,-0.0008980832475713147,0.0007620224470813647,0.10989010528354413,-0.36043956838588637,0.06593400029050385,30,30,213,5960.0,0.4704061448574066,9.100000381469727
2024-11-22,119,252119,P-open,0.4,5,-0.00037258425702838894,-0.0009433446542887719,-0.0006428840545822003,-0.12500002793967682,-0.2968750104773788,-0.20312502677552363,5,5,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-open,0.4,10,0.0003793868292530604,-0.0009433446542887719,0.0003793868292530604,0.10937496856786358,-0.2968750104773788,0.10937496856786358,10,10,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-open,0.4,20,0.0003793868292530604,-0.0009667848429183625,8.056540357653021e-05,0.10937496856786358,-0.3593750244472172,-0.0781249988358468,20,20,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-open,0.4,30,0.0008728601709969957,-0.0009667848429183625,0.0007133685378739765,0.18749996740371036,-0.3593750244472172,0.07187500488944344,30,30,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-open,0.5,5,-0.00037258425702838894,-0.0009433446542887719,-0.0006428840545822003,-0.11864408423454655,-0.27683617858730775,-0.20903958211609652,5,5,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-open,0.5,10,0.0003793868292530604,-0.0009433446542887719,0.0003793868292530604,0.09604512894430521,-0.27683617858730775,0.09604512894430521,10,10,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-open,0.5,20,0.0003793868292530604,-0.0009667848429183625,8.056540357653021e-05,0.09604512894430521,-0.34237289030547535,-0.0734463891736741,20,20,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-open,0.5,30,0.0008728601709969957,-0.0009667848429183625,0.0007133685378739765,0.17514114918073453,-0.34237289030547535,0.07344628141386898,30,30,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-15m,0.4,5,-0.00037258425702838894,-0.0009433446542887719,-0.0006428840545822003,-0.12500002793967682,-0.2968750104773788,-0.20312502677552363,5,5,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-15m,0.4,10,0.0003793868292530604,-0.0009433446542887719,0.0003793868292530604,0.10937496856786358,-0.2968750104773788,0.10937496856786358,10,10,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-15m,0.4,20,0.0003793868292530604,-0.0009667848429183625,8.056540357653021e-05,0.10937496856786358,-0.3593750244472172,-0.0781249988358468,20,20,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-15m,0.4,30,0.0008728601709969957,-0.0009667848429183625,0.0007133685378739765,0.18749996740371036,-0.3593750244472172,0.07187500488944344,30,30,215,5965.0,0.3905006945133209,6.400000095367432
2024-11-22,119,252119,P-15m,0.5,5,-0.00037258425702838894,-0.0009433446542887719,-0.0006428840545822003,-0.11864408423454655,-0.27683617858730775,-0.20903958211609652,5,5,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-15m,0.5,10,0.0003793868292530604,-0.0009433446542887719,0.0003793868292530604,0.09604512894430521,-0.27683617858730775,0.09604512894430521,10,10,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-15m,0.5,20,0.0003793868292530604,-0.0009667848429183625,8.056540357653021e-05,0.09604512894430521,-0.34237289030547535,-0.0734463891736741,20,20,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-22,119,252119,P-15m,0.5,30,0.0008728601709969957,-0.0009667848429183625,0.0007133685378739765,0.17514114918073453,-0.34237289030547535,0.07344628141386898,30,30,213,5960.0,0.47546759247779846,8.850000381469727
2024-11-26,109,252889,P-open,0.5,5,0.0007380477226391766,0.00030821809997573464,0.0004714785187277271,0.34426228483016036,0.08196721439622995,0.2295082159434493,5,5,142,6005.0,0.46393799781799316,6.099999904632568
2024-11-26,109,252889,P-open,0.5,10,0.0007846586942111207,0.00030821809997573464,0.0007846586942111207,0.3770491393206415,0.08196721439622995,0.3770491393206415,10,10,142,6005.0,0.46393799781799316,6.099999904632568
2024-11-26,109,252889,P-open,0.5,20,0.0012594723784439955,0.00030821809997573464,0.0012594723784439955,0.5901639280188502,0.08196721439622995,0.5901639280188502,20,20,142,6005.0,0.46393799781799316,6.099999904632568
2024-11-26,109,252889,P-open,0.5,30,0.0012594723784439955,0.00030821809997573464,0.0005447708143408537,0.5901639280188502,0.08196721439622995,0.21311478869820874,30,30,142,6005.0,0.46393799781799316,6.099999904632568
