date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day,opening_gap_pct,first15_close_position,first15_range_pct,pop_ctrl_a_mean_net_pct,pop_ctrl_a_n_bars,delta_net_pct
2025-01-06,0,strategy,-1,75,C,6010.0,167,0.525170624256134,0.05157894641160965,0.15909090638160706,9.5,0.0,0.0018228581175208092,1.0,0.954356849193573,76,9.390000343322754,1,target_first15,-0.0115789112291838,0.006,-0.0175789112291838,-16.69996566772461,-0.33000001311302185,0.0004634695683265754,1,162,0.006888392381370068,0.6349284648895264,0.003372493200004101,-0.0024700244373235974,80,-0.015108886791860203
2025-01-07,0,strategy,-1,119,C,5955.0,139,0.5020822286605835,0.05129310488700867,0.14345991611480713,11.600000381469727,0.0,-0.0013872673735022545,-1.0,-0.5338541865348816,120,8.699999809265137,1,stop_vwap,-0.2500000411066502,0.006,-0.2560000411066502,-296.9600574493408,-0.33000001311302185,-0.004502228524504604,1,88,0.0028043168131262064,0.5393258333206177,0.002690510591492057,-0.015946931384173336,44,-0.24005310972247687
2025-01-08,0,strategy,-1,109,C,5905.0,140,0.4975437819957733,0.019999999552965164,0.029197080060839653,13.699999809265137,0.0,0.0008666717330925167,0.2032710313796997,0.75,110,15.5,1,target_first15,0.13138687706532273,0.006,0.12538687706532273,171.78001918792725,-0.33000001311302185,0.006408431233941541,1,178,0.0001895240566227585,0.35514017939567566,0.002899807645007968,0.008690801894911534,88,0.1166960751704112
2025-01-10,0,strategy,-1,68,C,5850.0,179,0.4808879792690277,0.03370370343327522,0.09580838680267334,13.5,0.0,0.0007474566227756441,-1.0,0.4009900987148285,73,11.779999732971191,5,stop_vwap,-0.12740742718731915,0.006,-0.13340742718731916,-180.10002670288085,-0.33000001311302185,-0.002601286322217516,1,170,-0.004428256303071976,0.27206945419311523,0.0059088109992444515,-0.02995254089282906,84,-0.1034548862944901
2025-01-13,0,strategy,-1,64,C,5790.0,122,0.496803879737854,0.02664516121149063,0.07356608659029007,15.5,0.0,0.000552650133613497,0.9678042531013489,-0.8071428537368774,65,16.200000762939453,1,target_first15,0.045161339544480844,0.006360000157356262,0.03880133938712458,60.1420760500431,0.33000001311302185,5.5282627951843014e-05,1,180,-0.007634085603058338,0.9967803955078125,0.0026828639674931765,-0.007016167483781211,89,0.04581750687090579
2025-01-14,0,strategy,-1,45,C,5865.0,155,0.5039198398590088,0.020723683759570122,0.06101695075631142,15.199999809265137,0.0,0.0007924041128717363,0.012820512987673283,0.9951691031455994,51,12.600000381469727,6,stop_vwap,-0.17105259608033577,0.008,-0.17905259608033577,-272.1599426269532,-0.33000001311302185,0.004639640349820581,1,172,0.003968396689742804,0.860897421836853,0.002660200232639909,-0.03876019717749314,85,-0.14029239890284262
2025-01-16,0,strategy,-1,93,C,5960.0,148,0.4941514730453491,0.022361110895872116,0.06304248422384262,10.800000190734863,0.0,0.0013258530525490642,0.16870415210723877,0.06172839552164078,98,13.279999732971191,5,target_first15,0.22962958318870008,0.006,0.22362958318870008,241.51995410919187,-0.33000001311302185,0.004302535459575891,1,162,0.002486207289621234,0.08394458144903183,0.0020591982174664736,0.014544881206543483,80,0.2090847019821566
2025-01-17,0,strategy,-1,49,C,5995.0,284,0.49351486563682556,0.03224121406674385,0.08806173503398895,10.529999732971191,0.0,0.0006622066139243543,0.37482836842536926,-0.5652173757553101,51,8.899999618530273,2,stop_vwap,-0.15479583625601764,0.008,-0.16279583625601765,-171.42401123046878,-0.33000001311302185,-0.0013039930527031665,1,176,0.009771986864507198,0.1665903925895691,0.003645640332251787,0.009052283295522996,87,-0.17184811955154064
2025-01-21,0,strategy,-1,92,P,6020.0,205,-0.46555590629577637,0.026538461446762085,0.1004566177725792,9.100000381469727,0.0,-0.00041175607475452125,-0.2383503019809723,-0.8623188138008118,95,7.400000095367432,3,stop_vwap,-0.18681321042183632,0.006,-0.19281321042183633,-175.46002883911132,-0.33000001311302185,0.010890054913620916,1,172,0.0028430549427866936,0.4477771818637848,0.0031006953213363886,-0.020299605438163306,85,-0.17251360498367302
2025-01-22,0,strategy,-1,30,C,6090.0,167,0.4924737811088562,0.04268292710185051,0.12820513546466827,8.199999809265137,0.0,0.0013966304250061512,1.0,0.5,31,7.900000095367432,1,target_first15,-0.03658533181412236,0.008,-0.04458533181412236,-36.559971237182616,-0.33000001311302185,-0.005898127485547459,1,171,0.005316379014402628,0.3617977499961853,0.0014617842389270663,-0.00018802458838492532,80,-0.04439730722573743
2025-01-23,0,strategy,-1,114,C,6095.0,164,0.5419700145721436,0.06086956337094307,0.1599999964237213,6.900000095367432,0.0,0.0019597040954977274,1.0,-0.5227272510528564,115,6.099999904632568,1,target_first15,-0.11594205502576338,0.006,-0.12194205502576339,-84.1400191307068,-1.0,-0.00489076335866368,1,165,-0.001534755458123982,0.8726513385772705,0.0015715919435024261,-0.03748484182099979,80,-0.0844572132047636
2025-01-24,0,strategy,-1,31,C,6125.0,221,0.47101086378097534,0.0822959914803505,0.17228464782238007,7.230000019073486,0.0,2.8810061849071644e-05,0.18333333730697632,-0.7773279547691345,32,6.900000095367432,1,stop_vwap,-0.04564314285414672,0.008,-0.05364314285414672,-38.78399238586426,-1.0,-0.002771620367413757,1,169,0.0005246623768471181,0.6569444537162781,0.0011760094203054905,-0.01457938862364976,82,-0.03906375423049696
2025-01-27,0,strategy,-1,115,C,5985.0,200,0.522610604763031,0.019999999552965164,0.0391618013381958,14.300000190734863,0.0,-0.0016293791122734547,0.16296669840812683,-0.8907563090324402,116,14.199999809265137,1,stop_vwap,-0.00699303357593785,0.006,-0.01299303357593785,-18.580038261413577,-0.33000001311302185,0.013927198162123823,1,176,-0.021600374951958656,0.8070130944252014,0.006622151471674442,-0.057508789411408384,87,0.04451575583547053
2025-01-28,0,strategy,-1,40,C,6025.0,145,0.47940921783447266,0.02800000086426735,0.07847151160240173,12.5,0.0,0.0008874922059476376,0.5507246255874634,0.6212121248245239,42,14.800000190734863,2,target_first15,0.18400001525878906,0.008,0.17600001525878906,220.00001907348633,-0.33000001311302185,0.003287357741687456,1,166,0.0022582935635000467,0.04750402644276619,0.0041248067282140255,0.016671196122093116,82,0.15932881913669594
2025-01-29,0,strategy,-1,35,C,6060.0,169,0.4926733672618866,0.020723683759570122,0.06020066887140274,15.199999809265137,0.0,0.0006824349402450025,0.5800524950027466,0.4303278625011444,36,16.100000381469727,1,target_first15,0.059210564703822945,0.008,0.051210564703822944,77.84005737304686,-0.33000001311302185,0.00038886004931010807,1,72,-0.0015262998640537262,0.1351706087589264,0.0025156568735837936,-0.02328474202646774,36,0.07449530673029069
2025-01-30,0,strategy,-1,58,C,6055.0,141,0.5039819478988647,0.03529411926865578,0.09836065769195557,11.899999618530273,0.0,-0.0013511666329577565,-0.6079545617103577,0.40597015619277954,59,9.100000381469727,1,stop_vwap,-0.23529406107715192,0.008,-0.24329406107715193,-289.5199234008789,-0.33000001311302185,-0.001005044669463544,1,122,0.0020004406105726957,0.8062499761581421,0.0029070726595818996,-0.022825405089249455,60,-0.22046865598790247
2025-01-31,0,strategy,-1,94,C,6120.0,258,0.46298617124557495,0.05133333429694176,0.11084337532520294,7.5,0.0,0.002042924053966999,1.0,-0.5150214433670044,95,7.900000095367432,1,target_first15,0.053333346048990884,0.006,0.047333346048990886,35.500009536743164,-0.33000001311302185,0.0005554294583190553,1,182,0.0044697728008031845,0.7392197251319885,0.0015922655584290624,-0.0031404118878056953,90,0.05047375793679658
2025-02-03,0,strategy,-1,31,P,5935.0,155,-0.49303048849105835,0.06373569369316101,0.15458936989307404,19.219999313354492,0.0,-0.0019574325997382402,-1.0,-0.34573644399642944,32,20.399999618530273,1,target_first15,0.06139439892466022,0.008,0.05339439892466022,102.62403106689453,-0.33000001311302185,-0.008716620642652951,1,114,-0.011658805422484875,0.5338930487632751,0.005419095046818256,-0.005936625845950295,56,0.059331024770610516
2025-02-04,0,strategy,-1,119,C,6040.0,154,0.509331464767456,0.04010416567325592,0.11891891807317734,9.600000381469727,0.0,0.0043707541190087795,1.0,0.9692307710647583,120,8.5,1,target_first15,-0.1145833685166292,0.006,-0.12058336851662921,-115.76003837585449,-0.33000001311302185,0.02795382930205078,1,174,0.0005104185547679663,0.7527933120727539,0.0023709905799478292,0.0009454855592323875,86,-0.1215288540758616
2025-02-05,0,strategy,-1,117,C,6030.0,140,0.47595158219337463,0.023333333432674408,0.06666667014360428,9.0,0.0,0.0008388234418816864,0.3451824188232422,0.429824560880661,119,10.970000267028809,2,target_first15,0.2188889185587565,0.006,0.2128889185587565,191.60002670288085,-0.33000001311302185,0.014579879849357255,1,156,-0.0027546428609639406,0.8035547137260437,0.0017734967404976487,0.12193277897117141,77,0.09095613958758508
2025-02-06,0,strategy,-1,95,C,6070.0,152,0.4842410683631897,0.019999999552965164,0.04444444552063942,9.199999809265137,0.0,-0.000710353022441268,-1.0,0.0,96,9.430000305175781,1,stop_vwap,0.025000054421633316,0.006,0.019000054421633314,17.480049705505373,-0.33000001311302185,0.00854762339977141,1,152,0.0017040889943018556,0.7413127422332764,0.0012804708676412702,-0.0006024741769844005,75,0.019602528598617715
2025-02-07,0,strategy,-1,68,C,6075.0,206,0.4772709310054779,0.04414414241909981,0.10958904027938843,11.100000381469727,0.0,-0.00122957827989012,-1.0,-0.8523809313774109,69,9.5,1,stop_vwap,-0.14414417355703496,0.006,-0.15014417355703497,-166.6600383758545,-0.33000001311302185,-0.003960484205689568,1,72,4.438701580511406e-05,0.8389512896537781,0.00219853688031435,-0.025959424723244716,36,-0.12418474883379024
2025-02-10,0,strategy,-1,30,C,6055.0,152,0.5110321044921875,0.030497925356030464,0.09110628813505173,12.050000190734863,0.0,0.0002818205684889108,0.3346966505050659,0.2699114978313446,34,14.1899995803833,4,target_first15,0.1775933075332118,0.008,0.1695933075332118,204.35993881225585,-0.33000001311302185,-0.001442567562558309,1,178,0.003395320847630501,0.2924335300922394,0.0024229390546679497,-0.0031903758899256107,88,0.1727836834231374
2025-02-11,0,strategy,-1,39,C,6050.0,139,0.5319899916648865,0.04407407343387604,0.13438735902309418,13.5,0.0,2.7420896003604867e-05,0.3799999952316284,0.8513931632041931,40,12.5,1,stop_vwap,-0.07407407407407407,0.008,-0.08207407407407408,-110.80000000000001,-0.33000001311302185,-0.0031154639466511092,1,180,-0.002858244813978672,0.8176922798156738,0.0021482950542122126,-0.009441494642897359,89,-0.07263257943117672
2025-02-12,0,strategy,-1,117,C,6020.0,128,0.5109114050865173,0.03581395372748375,0.10107197612524033,12.899999618530273,0.0,-0.0008345641545020044,0.5344203114509583,-0.8843283653259277,118,13.899999618530273,1,stop_vwap,0.07751938213730988,0.006,0.07151938213730988,92.26000022888184,-0.33000001311302185,0.008758853780329189,1,166,-0.007223690394312143,0.9737318754196167,0.0036678106989711523,-0.020583087677671322,82,0.0921024698149812
