date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day
2025-04-30,1,strategy,-1,94,C,5495.0,240,0.5150623321533203,0.029954954981803894,0.08816705644130707,22.200000762939453,0.0,0.005040742456912994,0.87189781665802,0.9336870312690735,95,22.700000762939453,1,target_first15,0.02252252174849908,0.006360000157356262,0.016162521591142818,35.88079916543959,0.33000001311302185,-0.001572788142810159,1,42
2025-05-01,1,strategy,-1,42,C,5615.0,213,0.5125105977058411,0.04587378725409508,0.12949639558792114,20.600000381469727,0.0,-0.0006973127601668239,-0.2961876690387726,-0.5503079891204834,45,26.299999237060547,3,target_first15,0.27669896844847286,0.00848000020980835,0.26821896823866453,552.5310848033905,0.33000001311302185,-0.002733222945759588,1,176
2025-05-02,1,strategy,-1,34,C,5660.0,275,0.49932152032852173,0.0649193525314331,0.17402270436286926,18.600000381469727,0.0,-0.00023868749849498272,0.013438735157251358,-0.6809917092323303,44,24.0,10,target_first15,0.2903225541817746,0.00848000020980835,0.2818425539719663,524.2271611392976,0.33000001311302185,-0.003653188916105991,1,180
2025-05-05,1,strategy,-1,36,C,5645.0,196,0.4981021285057068,0.06774193793535233,0.1764705926179886,15.5,0.0,-0.000256622995948419,-0.11900191754102707,-0.9967213273048401,37,18.200000762939453,1,target_first15,0.17419359760899697,0.00848000020980835,0.16571359739918862,256.85607596874235,0.33000001311302185,-0.00485465148998551,1,174
2025-05-06,1,strategy,-1,41,C,5605.0,168,0.5231078863143921,0.033136095851659775,0.09937888383865356,16.899999618530273,0.0,0.0009836883982643485,0.22204214334487915,0.2604166567325592,48,20.5,7,target_first15,0.2130177788597373,0.00848000020980835,0.20453777864992895,345.66883811588286,0.33000001311302185,-0.0025313366103199915,1,180
2025-05-07,1,strategy,-1,82,C,5620.0,218,0.4950571060180664,0.031264692544937134,0.0873563215136528,21.270000457763672,0.0,-0.001229970483109355,-0.3890634775161743,-0.963942289352417,83,20.0,1,stop_vwap,-0.059708529874531076,0.006360000157356262,-0.06606853003188734,-140.52776640220165,0.33000001311302185,0.007487145822662364,1,114
2025-05-08,1,strategy,-1,108,C,5665.0,197,0.4921705722808838,0.03395833447575569,0.1019705981016159,16.799999237060547,0.0,0.001105166389606893,-0.3484536111354828,0.7681159377098083,113,22.149999618530273,5,target_first15,0.31845241812081193,0.006360000157356262,0.31209241796345566,524.3152383678437,0.33000001311302185,0.0010104075834637591,1,136
2025-05-12,1,strategy,-1,59,P,5800.0,240,-0.511174201965332,0.04772727191448212,0.08974359184503555,17.600000381469727,0.0,-0.002116128336638212,-1.0,0.23492063581943512,60,21.299999237060547,1,target_first15,0.21022720314747198,0.008,0.20222720314747197,355.9198852539063,-0.33000001311302185,-0.06167620666789048,1,182
2025-05-13,1,strategy,-1,95,C,5885.0,228,0.5207827687263489,0.0555555559694767,0.1599999964237213,12.600000381469727,0.0,0.002415806520730257,1.0,-0.5508474707603455,96,13.0,1,target_first15,0.03174600050953455,0.006,0.02574600050953455,32.43996162414551,-0.33000001311302185,-0.0054603707174029495,1,170
2025-05-14,1,strategy,-1,90,P,5890.0,218,-0.4942634701728821,0.04798386991024017,0.13377103209495544,12.399999618530273,0.0,-0.00041855554445646703,-1.0,-0.8480565547943115,91,12.399999618530273,1,target_first15,0.0,0.006,-0.006,-7.439999771118163,-0.33000001311302185,-0.004371111361077066,1,170
2025-05-15,1,strategy,-1,79,P,5875.0,189,-0.5019760131835938,0.06829268485307693,0.18965516984462738,12.300000190734863,0.0,-7.493967859772965e-05,0.1319444477558136,-0.8956310749053955,80,11.399999618530273,1,stop_vwap,-0.07317077709336355,0.006,-0.07917077709336355,-97.3800573348999,-0.33000001311302185,-0.002543509905891972,1,170
2025-05-16,1,strategy,-1,74,P,5910.0,277,-0.5121895670890808,0.09007352590560913,0.16129031777381897,13.600000381469727,0.0,-0.002303333720192313,-1.0,-0.8818897604942322,75,10.5,1,target_first15,-0.2279411981262544,0.006,-0.2339411981262544,-318.16003837585447,-0.33000001311302185,-0.006918327045946172,1,176
2025-05-19,1,strategy,-1,103,P,5940.0,206,-0.4948236346244812,0.048695653676986694,0.14084507524967194,11.5,0.0,0.0024038548581302166,1.0,0.4572649598121643,104,12.350000381469727,1,stop_vwap,0.07391307664954144,0.006,0.06791307664954144,78.10003814697265,-0.33000001311302185,-0.002207030027673736,1,172
2025-05-20,1,strategy,-1,90,P,5940.0,193,-0.46943628787994385,0.09774775058031082,0.14345991611480713,11.100000381469727,0.0,-0.0005324492813088,-0.891758918762207,-0.36132314801216125,91,11.199999809265137,1,target_first15,0.009008957149438354,0.006,0.0030089571494383537,3.3399425506591784,-0.33000001311302185,-0.004681243350253416,1,180
2025-05-21,1,strategy,-1,73,P,5910.0,205,-0.5127776861190796,0.072592593729496,0.15309841930866241,13.5,0.0,-0.0005597553681582212,0.3064770996570587,-0.7575757503509521,85,10.720000267028809,12,stop_vwap,-0.20592590614601416,0.006,-0.21192590614601417,-286.09997329711916,-0.33000001311302185,-0.0018328987081516824,1,176
2025-05-22,1,strategy,-1,70,P,5840.0,172,-0.5082305669784546,0.06382352858781815,0.12080536782741547,17.0,0.0,-0.0011019435478374362,0.25500255823135376,0.6115702390670776,92,14.699999809265137,22,stop_vwap,-0.13529412886675665,0.006360000157356262,-0.14165412902411292,-240.81201934099198,0.33000001311302185,-0.002905684705883076,1,170
