date,fold,strategy_label,bar,side_intended,reason
2026-01-21,4,strategy,-1,X,abstain_below_threshold
2026-01-23,4,strategy,-1,X,abstain_below_threshold
2026-01-26,4,strategy,-1,X,abstain_below_threshold
2026-01-27,4,strategy,-1,X,abstain_below_threshold
2026-01-28,4,strategy,-1,X,abstain_below_threshold
2026-01-29,4,strategy,-1,X,abstain_below_threshold
2026-01-30,4,strategy,-1,X,abstain_below_threshold
2026-02-02,4,strategy,-1,X,abstain_below_threshold
2026-02-03,4,strategy,-1,X,abstain_below_threshold
2026-02-09,4,strategy,-1,X,abstain_below_threshold
2026-02-11,4,strategy,-1,X,abstain_below_threshold
2026-02-12,4,strategy,-1,X,abstain_below_threshold
2026-02-18,4,strategy,-1,X,abstain_below_threshold
2026-02-19,4,strategy,-1,X,abstain_below_threshold
2026-02-20,4,strategy,-1,X,abstain_below_threshold
2026-02-23,4,strategy,-1,X,abstain_below_threshold
2026-02-24,4,strategy,-1,X,abstain_below_threshold
2026-02-25,4,strategy,-1,X,abstain_below_threshold
2026-02-27,4,strategy,-1,X,abstain_below_threshold
2026-03-02,4,strategy,-1,X,abstain_below_threshold
2026-03-03,4,strategy,-1,X,abstain_below_threshold
2026-03-04,4,strategy,-1,X,abstain_below_threshold
2026-02-10,4,control_B,87,P,skipped_context_spread
2026-01-22,4,control_A,56,C,skipped_context_spread
2026-02-11,4,control_B,54,C,gated_iv_percentile
2026-02-26,4,control_A,26,C,skipped_no_contracts_at_bar
2026-01-28,4,control_B,106,C,gated_iv_percentile
2025-12-08,4,strategy,-1,X,abstain_below_threshold
2025-12-12,4,strategy,120,C,zero_hold
2025-12-15,4,strategy,-1,X,abstain_below_threshold
2025-12-16,4,strategy,-1,X,abstain_below_threshold
2025-12-17,4,strategy,-1,X,abstain_below_threshold
2025-12-18,4,strategy,-1,X,abstain_below_threshold
2025-12-19,4,strategy,-1,X,abstain_below_threshold
2025-12-22,4,strategy,-1,X,abstain_below_threshold
2025-12-26,4,strategy,-1,X,abstain_below_threshold
2025-12-29,4,strategy,-1,X,abstain_below_threshold
2025-12-30,4,strategy,-1,X,abstain_below_threshold
2025-12-31,4,strategy,-1,X,abstain_below_threshold
2026-01-02,4,strategy,-1,X,abstain_below_threshold
2026-01-05,4,strategy,-1,X,abstain_below_threshold
2026-01-07,4,strategy,-1,X,abstain_below_threshold
2026-01-08,4,strategy,-1,X,abstain_below_threshold
2026-01-12,4,strategy,-1,X,abstain_below_threshold
2026-01-13,4,strategy,-1,X,abstain_below_threshold
2026-01-14,4,strategy,-1,X,abstain_below_threshold
2026-01-15,4,strategy,-1,X,abstain_below_threshold
2026-01-16,4,strategy,-1,X,abstain_below_threshold
2026-01-21,4,strategy,-1,X,abstain_below_threshold
2026-01-23,4,strategy,-1,X,abstain_below_threshold
2026-01-26,4,strategy,-1,X,abstain_below_threshold
2026-01-27,4,strategy,-1,X,abstain_below_threshold
2026-01-29,4,strategy,-1,X,abstain_below_threshold
2026-02-02,4,strategy,-1,X,abstain_below_threshold
2026-02-03,4,strategy,-1,X,abstain_below_threshold
2026-02-11,4,strategy,-1,X,abstain_below_threshold
2026-02-12,4,strategy,-1,X,abstain_below_threshold
2026-02-20,4,strategy,-1,X,abstain_below_threshold
2026-02-23,4,strategy,-1,X,abstain_below_threshold
2026-03-02,4,strategy,-1,X,abstain_below_threshold
2026-03-03,4,strategy,-1,X,abstain_below_threshold
2025-12-05,4,control_A,106,P,gated_iv_percentile
2025-12-10,4,control_A,17,C,skipped_no_contracts_at_bar
2025-12-23,4,control_A,15,C,skipped_no_contracts_at_bar
2026-01-09,4,control_B,32,C,skipped_context_spread
2025-12-24,4,control_A,34,P,skipped_no_delta_contract
2026-01-06,4,control_A,86,P,gated_iv_percentile
2026-01-09,4,control_A,26,C,gated_iv_percentile
2025-12-18,4,control_B,51,C,skipped_context_spread
2026-01-22,4,control_A,21,C,gated_iv_percentile
2025-12-15,4,control_B,54,C,gated_iv_percentile
2026-02-06,4,control_A,55,P,skipped_context_spread
2026-01-05,4,control_B,31,C,skipped_context_spread
2026-02-10,4,control_A,28,P,skipped_no_contracts_at_bar
2026-02-18,4,control_A,26,C,skipped_no_contracts_at_bar
2026-02-25,4,control_A,22,P,skipped_no_contracts_at_bar
2026-02-27,4,control_A,103,C,skipped_context_spread
2026-01-02,4,control_B,30,C,skipped_context_spread
2026-03-04,4,control_A,22,C,skipped_no_contracts_at_bar
2025-12-08,4,strategy,-1,X,abstain_below_threshold
2025-12-12,4,strategy,120,C,zero_hold
2025-12-15,4,strategy,-1,X,abstain_below_threshold
2025-12-22,4,strategy,-1,X,abstain_below_threshold
2025-12-30,4,strategy,-1,X,abstain_below_threshold
2025-12-31,4,strategy,-1,X,abstain_below_threshold
2026-01-05,4,strategy,-1,X,abstain_below_threshold
2026-01-08,4,strategy,-1,X,abstain_below_threshold
2026-01-12,4,strategy,-1,X,abstain_below_threshold
2026-01-13,4,strategy,-1,X,abstain_below_threshold
2026-01-14,4,strategy,-1,X,abstain_below_threshold
2026-01-16,4,strategy,-1,X,abstain_below_threshold
2026-01-26,4,strategy,-1,X,abstain_below_threshold
2026-01-27,4,strategy,-1,X,abstain_below_threshold
2026-01-29,4,strategy,-1,X,abstain_below_threshold
2026-02-12,4,strategy,-1,X,abstain_below_threshold
2026-02-20,4,strategy,120,C,zero_hold
2026-02-23,4,strategy,-1,X,abstain_below_threshold
2026-03-02,4,strategy,120,P,zero_hold
2026-03-03,4,strategy,-1,X,abstain_below_threshold
2025-12-09,4,control_A,32,P,skipped_context_spread
2026-02-11,4,control_B,39,C,gated_iv_percentile
2025-12-18,4,control_A,51,C,skipped_context_spread
2026-01-22,4,control_B,36,C,gated_iv_percentile
2026-01-29,4,control_B,99,P,gated_iv_percentile
2025-12-26,4,control_A,26,C,skipped_no_contracts_at_bar
2026-02-04,4,control_B,43,C,skipped_context_spread
2026-01-06,4,control_A,117,P,skipped_no_delta_contract
2026-01-15,4,control_A,21,C,gated_iv_percentile
2026-01-28,4,control_B,78,C,gated_iv_percentile
2025-12-15,4,control_B,33,C,gated_iv_percentile
2026-01-23,4,control_A,20,C,skipped_no_contracts_at_bar
2025-12-15,4,control_B,46,C,gated_iv_percentile
2026-01-12,4,control_B,32,C,skipped_context_spread
2026-01-26,4,control_B,112,P,skipped_context_spread
2026-02-04,4,control_A,113,C,skipped_context_spread
2026-02-09,4,control_A,20,C,skipped_context_spread
2026-02-19,4,control_A,54,C,skipped_context_spread
2026-02-27,4,control_A,16,C,skipped_context_spread
2025-12-12,4,strategy,120,C,zero_hold
2026-02-20,4,strategy,120,C,zero_hold
2026-03-02,4,strategy,120,P,zero_hold
2025-12-05,4,control_A,24,P,skipped_no_contracts_at_bar
2026-01-28,4,control_B,118,C,gated_iv_percentile
2026-01-09,4,control_B,78,P,skipped_context_spread
2025-12-10,4,control_A,23,C,skipped_no_contracts_at_bar
2025-12-16,4,control_A,18,P,skipped_no_contracts_at_bar
2025-12-17,4,control_A,87,C,gated_iv_percentile
2026-01-22,4,control_B,36,C,gated_iv_percentile
2025-12-09,4,control_B,32,C,skipped_context_spread
2025-12-24,4,control_A,75,P,skipped_no_delta_contract
2025-12-26,4,control_A,35,C,gated_iv_percentile
2026-01-05,4,control_A,27,C,skipped_no_contracts_at_bar
2026-02-23,4,control_B,93,P,gated_iv_percentile
2026-01-09,4,control_A,42,C,skipped_context_spread
2026-01-02,4,control_B,51,C,gated_iv_percentile
2026-01-15,4,control_A,19,C,skipped_no_contracts_at_bar
2026-01-16,4,control_A,69,P,gated_iv_percentile
2026-01-14,4,control_B,42,P,skipped_context_spread
2026-02-06,4,control_B,46,C,skipped_context_spread
2026-01-08,4,control_B,72,C,skipped_context_spread
2026-01-27,4,control_A,116,C,skipped_no_delta_contract
2026-01-28,4,control_A,118,C,gated_iv_percentile
2025-12-05,4,control_B,32,C,skipped_context_spread
2026-01-13,4,control_B,49,C,gated_iv_percentile
2026-01-28,4,control_B,117,C,gated_iv_percentile
2026-02-04,4,control_B,31,C,gated_iv_percentile
2026-02-11,4,control_A,20,C,skipped_context_spread
2026-02-12,4,control_A,117,C,gated_iv_percentile
2026-01-28,4,control_B,41,C,gated_iv_percentile
2026-01-22,4,control_B,35,P,gated_iv_percentile
2026-02-17,4,control_A,120,C,zero_hold
2026-02-18,4,control_A,17,C,skipped_no_contracts_at_bar
2026-01-30,4,control_B,30,C,skipped_no_delta_contract
2026-01-29,4,control_B,36,P,gated_iv_percentile
2026-02-26,4,control_A,76,C,skipped_context_spread
