date,fold,strategy_label,paired_trade_id,bar_entry,side,strike,contract_idx,delta_at_entry,spread_at_entry,context_spread_at_entry,entry_mid,trigger_vwap_dist_min_prior,trigger_vwap_dist_now,first15_acceptance_at_entry,bar_delta_at_entry,bar_exit,exit_mid,bars_held,exit_reason,gross_pct,spread_cost_pct,net_pct,net_pnl_dollars,vix_regime_at_entry,predicted_net_pct,score_rank_in_day,n_candidates_in_day,coverage,argmax_pred,threshold_used
2025-11-05,3,control_A,9,32,C,6790.0,168,0.49954381585121155,0.05238095298409462,0.14473684132099152,14.699999809265137,0.0,0.0015782216796651483,1.0,-0.3531073331832886,33,15.600000381469727,1,target_first15,0.061224529515798785,0.008,0.053224529515798785,78.24005737304688,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-11-07,3,control_A,10,37,C,6665.0,197,0.48781269788742065,0.034364260733127594,0.09708737581968307,20.3700008392334,0.0,-0.001978270709514618,-1.0,0.10106383264064789,38,23.799999237060547,1,stop_vwap,0.16838479413416815,0.00848000020980835,0.1599047939243598,325.7260786436653,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-11-17,3,control_A,12,84,P,6730.0,176,-0.5037699937820435,0.03324022516608238,0.08797653764486313,17.899999618530273,0.0,-0.00027676086756400764,0.23732778429985046,-0.4680851101875305,104,33.279998779296875,20,target_first15,0.859217848521352,0.006360000157356262,0.8528578483639957,1526.6155160376072,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-11-18,3,control_A,13,65,P,6595.0,147,-0.4998764991760254,0.0555555559694767,0.14744801819324493,25.200000762939453,0.0,-0.0035150519106537104,-1.0,-0.931696891784668,66,25.5,1,target_first15,0.011904731268966576,0.006360000157356262,0.0055447311116103145,13.972722824287404,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-11-19,3,control_A,14,111,P,6650.0,196,-0.5174750685691833,0.039095744490623474,0.10826210677623749,18.799999237060547,0.0,-0.0017412599408999085,0.8415777683258057,0.9906976819038391,120,23.75,9,time_stop,0.2632979236074376,0.006360000157356262,0.2569379234500813,483.043276483345,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-11-24,3,control_A,16,119,C,6695.0,226,0.5088275671005249,0.05569565296173096,0.1485992670059204,11.5,0.0,0.0043103196658194065,1.0,-0.75,120,11.75,1,target_first15,0.021739130434782608,0.006360000157356262,0.015379130277426347,17.685999819040298,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-11-26,3,control_A,18,97,C,6815.0,195,0.5276585817337036,0.035353533923625946,0.10204081982374191,9.899999618530273,0.0,0.00239566876552999,1.0,-0.19540229439735413,98,10.300000190734863,1,target_first15,0.040404099759346536,0.006,0.03440409975934654,34.06005744934082,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-12-01,3,control_A,19,79,P,6815.0,200,-0.47812360525131226,0.04883721098303795,0.09386281669139862,12.899999618530273,0.0,-1.563539080962073e-05,0.8876270055770874,-0.035999998450279236,80,12.300000190734863,1,stop_vwap,-0.04651158492543967,0.006,-0.05251158492543967,-67.73994255065918,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002020970174103812
2025-12-05,4,control_A,0,69,P,6890.0,233,-0.464145302772522,0.028865979984402657,0.0714285746216774,9.699999809265137,0.0,0.0013743831077590585,1.0,0.4573170840740204,70,10.399999618530273,1,stop_vwap,0.0721649302092273,0.006,0.0661649302092273,64.17998104095459,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2025-12-11,4,control_A,1,53,C,6875.0,188,0.5027422308921814,0.04188034310936928,0.12727272510528564,11.699999809265137,0.0,0.0027580740861594677,1.0,0.6872586607933044,54,12.680000305175781,1,target_first15,0.08376072751168678,0.008,0.07576072751168678,88.64004974365233,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2025-12-23,4,control_A,2,111,C,6895.0,159,0.49848079681396484,0.04374999925494194,0.11891891807317734,4.400000095367432,0.0,0.0013749313075095415,1.0,-0.8512396812438965,112,4.599999904632568,1,target_first15,0.045454501120513115,0.006,0.039454501120513116,17.359980869293214,-1.0,0.0,-1,0,0.4,0.0,-0.002972168789875091
2025-12-24,4,control_A,3,56,P,6920.0,139,-0.518354058265686,0.03333333507180214,0.1120000034570694,4.199999809265137,0.0,0.0006050152005627751,1.0,-0.17241379618644714,57,3.700000047683716,1,stop_vwap,-0.11904756768760534,0.008,-0.12704756768760533,-53.3599760055542,-1.0,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-01-06,4,control_A,4,87,P,6915.0,145,-0.45631465315818787,0.055776894092559814,0.10502283275127411,7.53000020980835,0.0,-0.0006725845159962773,1.0,0.3689320385456085,117,6.199999809265137,30,time_stop,-0.17662687430085258,0.006,-0.1826268743008526,-137.5180401802063,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-01-20,4,control_A,5,95,C,6855.0,177,0.5253801345825195,0.04131944477558136,0.113712377846241,14.399999618530273,0.0,0.0009312052861787379,0.3292106091976166,-0.8366013169288635,96,15.300000190734863,1,target_first15,0.06250004139211553,0.006,0.05650004139211553,81.36005744934083,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-02-04,4,control_A,7,76,C,6915.0,169,0.4878470301628113,0.06256983429193497,0.15463916957378387,17.899999618530273,0.0,-0.0003501191094983369,-0.8880341649055481,-0.3280116021633148,77,16.0,1,stop_vwap,-0.10614523234756794,0.006,-0.11214523234756794,-200.7399616241455,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-02-05,4,control_A,8,72,C,6805.0,153,0.49537310004234314,0.046666666865348816,0.13333334028720856,24.0,0.0,-0.0016058117616921663,-1.0,0.601360559463501,73,22.0,1,stop_vwap,-0.08333333333333333,0.006360000157356262,-0.08969333349068959,-215.264000377655,0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-02-06,4,control_A,9,75,P,6890.0,210,-0.5230950713157654,0.027374301105737686,0.08547008782625198,17.899999618530273,0.0,0.0027872268110513687,1.0,0.3071160912513733,76,15.760000228881836,1,stop_vwap,-0.11955304107565941,0.006,-0.1255530410756594,-224.7399387359619,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
2026-02-10,4,control_A,10,49,P,6980.0,169,-0.4712737798690796,0.05219298228621483,0.12448132783174515,11.399999618530273,0.0,0.0013456190936267376,1.0,-0.09677419066429138,50,11.0,1,stop_vwap,-0.035087687010102085,0.008,-0.043087687010102085,-49.11996154785156,-0.33000001311302185,0.0,-1,0,0.4,0.0,-0.002972168789875091
